Date,Joueurs,Mise,P-R1,W-R1,P-R2,W-R2,P-R3,W-R3,P-R4,W-R4,P-R5,W-R5,P-R6,W-R6,fichier,grilles,jour,an,pool1,pool2,pool3,pool4,pool5,pool6,payout,mois,z3,z4,z5
2023-11-06,251269.0,1529565.0,0.0,0.0,0.0,0.0,31.0,107.5,1364.0,42.0,18891.0,5.3,109250.0,2.5,2023,611826,0,2023,0.0,0.0,3332.5,57288.0,100122.3,273125.0,433867.8,11,-0.2660325112287818,0.6198022682893135,-1.3654128747809773
2023-11-09,192647.0,1090802.5,0.0,0.0,0.0,0.0,17.0,173.9,871.0,56.6,12551.0,6.7,75352.0,2.5,2023,436321,3,2023,0.0,0.0,2956.3,49298.6,84091.7,188380.0,324726.6,11,-1.285320552353592,-2.769439024829172,-9.175636531361496
2023-11-13,171991.0,965242.5,0.0,0.0,0.0,0.0,12.0,150.1,707.0,52.0,10748.0,6.3,66358.0,2.5,2023,386097,0,2023,0.0,0.0,1801.1999999999998,36764.0,67712.4,165895.0,272172.6,11,-1.8808964300739897,-4.798456047817333,-11.94894598922905
2023-11-16,175695.0,992552.5,0.0,0.0,0.0,0.0,24.0,57.9,949.0,26.0,13684.0,3.8,75155.0,2.5,2023,397021,3,2023,0.0,0.0,1389.6,24674.0,51999.2,187887.5,265950.3,11,0.63119780011089,2.6670491278126214,11.9160104630879
2023-11-20,180129.0,953802.5,0.0,0.0,0.0,0.0,18.0,87.7,777.0,34.7,11638.0,4.7,68322.0,2.5,2023,381521,0,2023,0.0,0.0,1578.6000000000001,26961.9,54698.6,170805.0,254044.1,11,-0.5056465559638014,-2.0568358044601793,-2.400997811863578
2023-11-23,171234.0,919200.0,0.0,0.0,0.0,0.0,14.0,135.4,775.0,42.7,11294.0,5.5,66255.0,2.5,2023,367680,3,2023,0.0,0.0,1895.6000000000001,33092.5,62117.0,165637.5,262742.6,11,-1.2535530239413202,-1.0957664387423443,-1.61494270639869
2023-11-27,145162.0,801177.5,0.0,0.0,0.0,0.0,14.0,114.1,715.0,46.4,9524.0,5.9,55969.0,2.5,2023,320471,0,2023,0.0,0.0,1597.3999999999999,33176.0,56191.600000000006,139922.5,230887.5,11,-0.7347421721260143,0.46913878565248246,-4.758881616599459
2023-11-30,153911.0,853492.5,0.0,0.0,0.0,0.0,10.0,144.2,594.0,58.4,9766.0,6.8,59481.0,2.5,2023,341397,3,2023,0.0,0.0,1442.0,34689.6,66408.8,148702.5,251242.9,11,-1.9120449663449,-5.651925091552504,-8.652687389392701
2023-12-04,142946.0,804387.5,0.0,0.0,0.0,0.0,6.0,136.2,715.0,43.7,9879.0,5.5,58052.0,2.5,2023,321755,0,2023,0.0,0.0,817.1999999999999,31245.500000000004,54334.5,145130.0,231527.2,12,-2.6844067381700567,0.36209770744758524,-1.554593424339222
2023-12-07,131830.0,751205.0,0.0,0.0,0.0,0.0,8.0,167.6,527.0,52.0,8635.0,6.1,52704.0,2.5,2023,300482,3,2023,0.0,0.0,1340.8,27404.0,52673.5,131760.0,213178.3,12,-1.994394214250452,-5.139073462654249,-7.703951950166342
2023-12-11,127872.0,729555.0,0.0,0.0,0.0,0.0,17.0,91.0,650.0,39.9,9440.0,5.1,54754.0,2.5,2023,291822,0,2023,0.0,0.0,1547.0,25935.0,48144.0,136885.0,212511.0,12,0.378458355724715,0.40487474395432876,3.63237717251583
2023-12-14,120212.0,681160.0,0.0,0.0,0.0,0.0,18.0,85.6,761.0,32.4,9104.0,4.4,50818.0,2.5,2023,272464,3,2023,0.0,0.0,1540.8,24656.399999999998,40057.600000000006,127045.0,193299.8,12,0.9248363204791408,6.704008293316211,6.7086358905402435
2023-12-18,114240.0,647010.0,0.0,0.0,0.0,0.0,12.0,133.8,532.0,49.3,7495.0,6.2,44636.0,2.5,2023,258804,0,2023,0.0,0.0,1605.6000000000001,26227.6,46469.0,111590.0,185892.2,12,-0.4731556002724905,-1.487119187660345,-6.497071548312907
2023-12-21,113379.0,649730.0,0.0,0.0,0.0,0.0,15.0,84.5,588.0,35.3,8416.0,4.9,47066.0,2.5,2023,259892,3,2023,0.0,0.0,1267.5,20756.399999999998,41238.4,117665.0,180927.3,12,0.31950289857539993,0.7645921041174112,3.528203641154195
2023-12-25,121360.0,684915.0,0.0,0.0,0.0,0.0,12.0,94.0,636.0,29.5,9368.0,3.9,52875.0,2.5,2023,273966,0,2023,0.0,0.0,1128.0,18762.0,36535.2,132187.5,188612.7,12,-0.6710603172571548,1.445045514105808,9.077421432275335
2023-12-28,112797.0,643797.5,0.0,0.0,0.0,0.0,17.0,113.7,591.0,38.7,8227.0,5.1,46727.0,2.5,2023,257519,3,2023,0.0,0.0,1932.9,22871.7,41957.7,116817.5,183579.8,12,0.895687673694437,1.113695824254876,2.2404341422458556
2024-01-01,113237.0,636827.5,0.0,0.0,0.0,0.0,16.0,115.3,618.0,41.7,7985.0,5.5,45700.0,2.5,2024,254731,0,2024,0.0,0.0,1844.8,25770.600000000002,43917.5,114250.0,185782.9,1,0.6690605141619866,2.522493562042941,0.4848727693853245
2024-01-04,107557.0,598255.0,0.0,0.0,0.0,0.0,8.0,125.3,426.0,47.5,7321.0,5.8,42906.0,2.5,2024,239302,3,2024,0.0,0.0,1002.4,20235.0,42461.799999999996,107265.0,170964.2,1,-1.3230656086101036,-4.310781074536804,-1.6512592489724662
2024-01-08,102711.0,568937.5,0.0,0.0,0.0,0.0,5.0,75.5,518.0,32.0,7280.0,4.5,41153.0,2.5,2024,227575,0,2024,0.0,0.0,377.5,16576.0,32760.0,102882.5,152596.0,1,-2.0401498268078324,0.8551554788343539,2.22224676430601
2024-01-11,105714.0,588110.0,0.0,0.0,1.0,120000.0,11.0,109.7,443.0,41.5,7244.0,5.3,42974.0,2.5,2024,235244,3,2024,0.0,120000.0,1206.7,18384.5,38393.2,107435.0,285419.4,1,-0.42496976019775806,-3.2062266198802627,-1.0779098659632078
2024-01-15,105845.0,583177.5,0.0,0.0,0.0,0.0,10.0,106.5,538.0,40.6,7121.0,5.3,41685.0,2.5,2024,233271,0,2024,0.0,0.0,1065.0,21842.8,37741.299999999996,104212.5,164861.59999999998,1,-0.6809956842656463,1.1772153992384693,-1.8148796319417726
2024-01-18,101078.0,556687.5,0.0,0.0,0.0,0.0,12.0,81.6,578.0,34.5,7150.0,4.8,41027.0,2.5,2024,222675,3,2024,0.0,0.0,979.1999999999999,19941.0,34320.0,102567.5,157807.7,1,0.04808002754751448,4.069805958725447,2.5243313735092716
2024-01-22,100629.0,552417.5,0.0,0.0,0.0,0.0,7.0,127.9,399.0,48.7,6237.0,6.2,38420.0,2.5,2024,220967,0,2024,0.0,0.0,895.3000000000001,19431.300000000003,38669.4,96050.0,155046.0,1,-1.3843168660445393,-3.8858373040386054,-7.989123118526572
2024-01-25,101623.0,559382.5,0.0,0.0,0.0,0.0,8.0,117.4,424.0,48.9,6731.0,5.6,41380.0,2.5,2024,223753,3,2024,0.0,0.0,939.2,20733.6,37693.6,103450.0,162816.4,1,-1.1286183957704456,-3.0076426708954473,-2.987083456154361
2024-01-29,102294.0,560865.0,0.0,0.0,0.0,0.0,14.0,106.7,467.0,41.9,7042.0,5.3,41006.0,2.5,2024,224346,0,2024,0.0,0.0,1493.8,19567.3,37322.6,102515.0,160898.7,1,0.6013976590363117,-1.1213173754832724,0.570100066977197
2024-02-01,107667.0,594410.0,0.0,0.0,0.0,0.0,11.0,96.6,486.0,40.4,7306.0,5.3,42665.0,2.5,2024,237764,3,2024,0.0,0.0,1062.6,19634.399999999998,38721.799999999996,106662.5,166081.3,2,-0.4603890191973063,-1.5459697735569717,-1.2677394937411015
2024-02-05,100456.0,547290.0,0.0,0.0,0.0,0.0,11.0,88.0,508.0,35.3,7195.0,4.5,40856.0,2.5,2024,218916,0,2024,0.0,0.0,968.0,17932.399999999998,32377.5,102140.0,153417.9,2,-0.18611566699318938,1.282415312479576,4.540562860250811
2024-02-08,97113.0,530780.0,0.0,0.0,0.0,0.0,15.0,120.8,518.0,44.2,7024.0,5.6,38123.0,2.5,2024,212312,3,2024,0.0,0.0,1812.0,22895.600000000002,39334.399999999994,95307.5,159349.5,2,1.1063132560763385,2.438041575951116,5.046576130746137
2024-02-12,92403.0,501315.0,0.0,0.0,1.0,120000.0,15.0,72.1,518.0,33.9,6712.0,4.6,36820.0,2.5,2024,200526,0,2024,0.0,120000.0,1081.5,17560.2,30875.199999999997,92050.0,261566.90000000002,2,1.3302428638947463,3.742370454762809,5.905676041123539
2024-02-15,95612.0,517647.5,0.0,0.0,0.0,0.0,11.0,76.1,511.0,32.3,7017.0,4.4,39175.0,2.5,2024,207059,3,2024,0.0,0.0,837.0999999999999,16505.3,30874.800000000003,97937.5,146154.7,2,-0.0014023602549528055,2.6809814217434154,7.092658273376323
2024-02-19,94610.0,514732.5,0.0,0.0,0.0,0.0,9.0,149.3,463.0,47.9,6084.0,5.8,36405.0,2.5,2024,205893,0,2024,0.0,0.0,1343.7,22177.7,35287.2,91012.5,149821.1,2,-0.5872883449289776,0.5472656269535369,-4.256777701539077
2024-02-22,100464.0,552322.5,0.0,0.0,0.0,0.0,12.0,101.9,539.0,37.4,7144.0,5.1,40833.0,2.5,2024,220929,3,2024,0.0,0.0,1222.8000000000002,20158.6,36434.399999999994,102082.5,159898.3,2,0.07535100458008559,2.485942457594625,3.1272380014857144
2024-02-26,99812.0,547102.5,0.0,0.0,0.0,0.0,11.0,88.0,516.0,39.6,6837.0,5.2,39577.0,2.5,2024,218841,0,2024,0.0,0.0,968.0,20433.600000000002,35552.4,98942.5,155896.5,2,-0.1849787313568516,1.6557861694172067,0.16698477187721844
2024-02-29,103683.0,573805.0,0.0,0.0,0.0,0.0,12.0,126.1,477.0,42.3,7314.0,5.4,42555.0,2.5,2024,229522,3,2024,0.0,0.0,1513.1999999999998,20177.1,39495.600000000006,106387.5,167573.40000000002,2,-0.056836097088159496,-1.1687387835189822,1.892058815778549
2024-03-04,108557.0,576962.5,0.0,0.0,0.0,0.0,11.0,107.4,494.0,43.8,7094.0,5.3,41731.0,2.5,2024,230785,0,2024,0.0,0.0,1181.4,21637.199999999997,37598.2,104327.5,164744.3,3,-0.361387077516997,-0.5321659771684968,-1.2196479729844716
2024-03-07,117495.0,588627.5,0.0,0.0,0.0,0.0,13.0,98.4,526.0,41.5,7132.0,5.5,41501.0,2.5,2024,235451,3,2024,0.0,0.0,1279.2,21829.0,39226.0,103752.5,166086.7,3,0.13749966312740358,0.43240881957669597,-2.4820010667972143
2024-03-11,115421.0,575107.5,0.0,0.0,0.0,0.0,10.0,118.5,466.0,40.9,6946.0,5.5,41568.0,2.5,2024,230043,0,2024,0.0,0.0,1185.0,19059.399999999998,38203.0,103920.0,162367.4,3,-0.6366908465222654,-1.7086877733492485,-2.719490983127444
2024-03-14,108373.0,546065.0,0.0,0.0,0.0,0.0,17.0,75.7,477.0,34.4,7245.0,4.6,41058.0,2.5,2024,218426,3,2024,0.0,0.0,1286.9,16408.8,33327.0,102645.0,153667.7,3,1.5823605023063925,-0.08518818351268827,5.34928461724523
2024-03-18,108097.0,551980.0,0.0,0.0,0.0,0.0,8.0,94.9,431.0,37.0,6928.0,4.7,41162.0,2.5,2024,220792,0,2024,0.0,0.0,759.2,15947.0,32561.600000000002,102905.0,152172.8,3,-1.0902201487210998,-2.4138511669578104,0.5356470774076151
2024-03-21,104858.0,551250.0,0.0,0.0,0.0,0.0,11.0,107.1,502.0,43.8,6961.0,5.4,40057.0,2.5,2024,220500,3,2024,0.0,0.0,1178.1,21987.6,37589.4,100142.5,160897.6,3,-0.21003851264340545,0.846489505176802,1.0519020730240596
2024-03-25,102121.0,535005.0,0.0,0.0,0.0,0.0,15.0,68.9,542.0,30.8,7323.0,4.3,40335.0,2.5,2024,214002,0,2024,0.0,0.0,1033.5,16693.600000000002,31488.899999999998,100837.5,150053.5,3,1.0753026177526692,3.366395647893896,8.090039224555033
2024-03-28,101611.0,539767.5,0.0,0.0,0.0,0.0,17.0,81.9,529.0,31.4,7320.0,4.2,40042.0,2.5,2024,215907,3,2024,0.0,0.0,1392.3000000000002,16610.6,30744.0,100105.0,148851.9,3,1.6310872585991187,2.5611567495917806,7.281632355633335
2024-04-01,97472.0,505605.0,0.0,0.0,0.0,0.0,11.0,83.3,458.0,38.2,6542.0,5.1,36847.0,2.5,2024,202242,0,2024,0.0,0.0,916.3,17495.600000000002,33364.2,92117.5,143893.6,4,0.07667071163537595,0.6950124615484801,3.0210534241693647
2024-04-04,91625.0,493820.0,0.0,0.0,0.0,0.0,10.0,104.1,516.0,36.3,6512.0,4.9,36813.0,2.5,2024,197528,3,2024,0.0,0.0,1041.0,18730.8,31908.800000000003,92032.5,143713.1,4,-0.1537361636195459,3.99063853909971,4.571305264090038
2024-04-08,88412.0,473722.5,0.0,0.0,0.0,0.0,14.0,91.3,447.0,42.6,5919.0,5.6,33976.0,2.5,2024,189489,0,2024,0.0,0.0,1278.2,19042.2,33146.4,84940.0,138406.8,4,1.2381602378859098,1.5509842427051999,0.14231244240291097
2024-04-11,86459.0,463080.0,0.0,0.0,0.0,0.0,10.0,135.0,388.0,48.8,5494.0,6.0,32503.0,2.5,2024,185232,3,2024,0.0,0.0,1350.0,18934.399999999998,32964.0,81257.5,134505.9,4,0.049528426076096095,-0.8986720257947021,-3.7632479072989056
2024-04-15,85719.0,454945.0,0.0,0.0,0.0,0.0,16.0,86.4,381.0,38.2,5487.0,5.3,31864.0,2.5,2024,181978,0,2024,0.0,0.0,1382.4,14554.2,29081.1,79660.0,124677.7,4,2.0349357424775287,-0.8999627455782977,-2.5227250110375308
2024-04-18,82921.0,442085.0,0.0,0.0,0.0,0.0,13.0,84.1,447.0,36.7,5948.0,4.8,32661.0,2.5,2024,176834,3,2024,0.0,0.0,1093.3,16404.9,28550.399999999998,81652.5,127701.1,4,1.1748936890310655,3.016139268651577,5.942868777788953
2024-04-22,84465.0,450940.0,0.0,0.0,1.0,120000.0,8.0,137.7,341.0,52.9,4766.0,6.3,30763.0,2.5,2024,180376,0,2024,0.0,120000.0,1101.6,18038.899999999998,30025.8,76907.5,246073.8,4,-0.5124204205187505,-2.7408390257244553,-11.624806797694408
2024-04-25,87251.0,467445.0,0.0,0.0,0.0,0.0,10.0,109.4,386.0,40.1,5806.0,5.0,33781.0,2.5,2024,186978,3,2024,0.0,0.0,1094.0,15478.6,29030.0,84452.5,130055.1,4,0.019859088040927262,-1.182626253926127,-0.3185515177101639
2024-04-29,87611.0,469002.5,0.0,0.0,0.0,0.0,7.0,94.9,403.0,44.4,5563.0,5.8,32918.0,2.5,2024,187601,0,2024,0.0,0.0,664.3000000000001,17893.2,32265.399999999998,82295.0,133117.9,4,-0.940770742689929,-0.4089032367514675,-3.804037400996197
2024-05-02,87023.0,467765.0,0.0,0.0,0.0,0.0,8.0,104.3,428.0,38.2,5935.0,5.2,33428.0,2.5,2024,187106,3,2024,0.0,0.0,834.4,16349.6,30862.0,83570.0,131616.0,5,-0.6165493567576641,0.8799153140128968,1.3443534588541741
2024-05-06,88506.0,470715.0,0.0,0.0,0.0,0.0,4.0,105.5,356.0,41.3,5841.0,5.2,33629.0,2.5,2024,188286,0,2024,0.0,0.0,422.0,14702.8,30373.2,84072.5,129570.5,5,-1.8989474360721441,-2.798015502326118,-0.3941264933188503
2024-05-09,81064.0,427397.5,0.0,0.0,0.0,0.0,15.0,73.8,347.0,29.1,5366.0,3.9,32221.0,2.5,2024,170959,3,2024,0.0,0.0,1107.0,10097.7,20927.399999999998,80552.5,112684.6,5,1.9620206356016139,-1.4374826825835656,0.4944007319897862
2024-05-13,84331.0,449172.5,0.0,0.0,0.0,0.0,4.0,171.9,357.0,50.3,5144.0,5.9,31795.0,2.5,2024,179669,0,2024,0.0,0.0,687.6,17957.1,30349.600000000002,79487.5,128481.8,5,-1.7957431340803673,-1.8609812969817972,-6.217492357340444
2024-05-16,86299.0,458602.5,0.0,0.0,0.0,0.0,7.0,91.7,402.0,32.4,5983.0,4.2,34417.0,2.5,2024,183441,3,2024,0.0,0.0,641.9,13024.8,25128.600000000002,86042.5,124837.8,5,-0.8805676320705681,-0.0081577701471988,3.5376461211897476
2024-05-20,76196.0,398895.0,0.0,0.0,0.0,0.0,12.0,110.3,352.0,34.3,5329.0,4.6,30161.0,2.5,2024,159558,0,2024,0.0,0.0,1323.6,12073.599999999999,24513.399999999998,75402.5,113313.1,5,1.2087651556371748,0.11754443925639121,5.099153195083084
2024-05-23,86079.0,462330.0,0.0,0.0,0.0,0.0,8.0,67.3,486.0,23.7,6378.0,3.4,36283.0,2.5,2024,184932,3,2024,0.0,0.0,538.4,11518.199999999999,21685.2,90707.5,124449.3,5,-0.5833069185701276,4.005706008401723,8.186211386783832
2024-05-27,82521.0,442920.0,0.0,0.0,0.0,0.0,13.0,60.6,432.0,27.1,5737.0,3.8,33572.0,2.5,2024,177168,0,2024,0.0,0.0,787.8000000000001,11707.2,21800.6,83930.0,118225.6,5,1.1680006608877929,2.214157615487551,2.9106703858521015
2024-05-30,84869.0,456787.5,0.0,0.0,0.0,0.0,10.0,90.6,412.0,36.9,5818.0,4.7,33680.0,2.5,2024,182715,3,2024,0.0,0.0,906.0,15202.8,27344.600000000002,84200.0,127653.4,5,0.09279720061723437,0.5716297679237388,1.6284136852833464
2024-06-03,84277.0,450415.0,0.0,0.0,0.0,0.0,8.0,111.7,357.0,47.3,5337.0,6.0,31475.0,2.5,2024,180166,0,2024,0.0,0.0,893.6,16886.1,32022.0,78687.5,128489.2,6,-0.5091120582932566,-1.9132971928304847,-3.802817669837802
2024-06-06,81671.0,436697.5,0.0,0.0,0.0,0.0,10.0,112.2,384.0,41.0,5475.0,5.3,32447.0,2.5,2024,174679,3,2024,0.0,0.0,1122.0,15744.0,29017.5,81117.5,127001.0,6,0.23508327354681932,0.05349918461517612,0.3928953331914771
2024-06-10,81032.0,432912.5,0.0,0.0,0.0,0.0,10.0,100.7,384.0,36.6,5738.0,4.7,31944.0,2.5,2024,173165,0,2024,0.0,0.0,1007.0,14054.400000000001,26968.600000000002,79860.0,121890.0,6,0.2626332924976551,0.2242722420933559,4.683668830633235
2024-06-13,81201.0,430915.0,0.0,0.0,0.0,0.0,9.0,89.5,382.0,34.9,5578.0,4.5,33424.0,2.5,2024,172366,3,2024,0.0,0.0,805.5,13331.8,25101.0,83560.0,122798.3,6,-0.053131680070081136,0.21200286480759073,2.8224059679996043
2024-06-17,79964.0,423377.5,0.0,0.0,0.0,0.0,3.0,113.4,338.0,40.7,4813.0,5.3,30293.0,2.5,2024,169351,0,2024,0.0,0.0,340.20000000000005,13756.6,25508.899999999998,75732.5,115338.2,6,-2.000179592134392,-1.7287322255595878,-6.533936694428378
2024-06-20,79049.0,419617.5,0.0,0.0,1.0,120000.0,18.0,56.7,487.0,24.4,6258.0,3.5,32818.0,2.5,2024,167847,3,2024,0.0,120000.0,1020.6,11882.8,21903.0,82045.0,236851.4,6,3.0399687018621564,6.211557465136503,14.388730650044671
2024-06-24,80032.0,424840.0,0.0,0.0,0.0,0.0,8.0,74.7,409.0,30.9,5542.0,4.3,31914.0,2.5,2024,169936,0,2024,0.0,0.0,597.6,12638.099999999999,23830.6,79785.0,116851.29999999999,6,-0.34329259474542645,1.8901968332299115,3.3975500881545755
2024-06-27,79867.0,425972.5,0.0,0.0,0.0,0.0,11.0,96.2,413.0,32.0,5818.0,4.4,31750.0,2.5,2024,170389,3,2024,0.0,0.0,1058.2,13216.0,25599.2,79375.0,119248.4,6,0.6461076691313581,2.0434288796403357,7.04322316438797
2024-07-01,75346.0,396252.5,0.0,0.0,0.0,0.0,9.0,97.8,381.0,37.3,5507.0,5.0,29647.0,2.5,2024,158501,0,2024,0.0,0.0,880.1999999999999,14211.3,27535.0,74117.5,116744.0,7,0.1984895460306879,1.799803041216655,8.1648624556088
2024-07-04,75031.0,395995.0,0.0,0.0,0.0,0.0,15.0,100.0,393.0,32.9,5336.0,4.3,29729.0,2.5,2024,158398,3,2024,0.0,0.0,1500.0,12929.699999999999,22944.8,74322.5,111697.0,7,2.268423254442896,2.457177772437309,5.741862433166168
2024-07-08,74225.0,389652.5,0.0,0.0,1.0,120000.0,7.0,88.4,383.0,37.5,5116.0,4.9,29136.0,2.5,2024,155861,0,2024,0.0,120000.0,618.8000000000001,14362.5,25068.4,72840.0,232889.69999999998,7,-0.4460000386214012,2.2367432971910364,3.7350028314951293
2024-07-11,75959.0,397790.0,0.0,0.0,0.0,0.0,5.0,123.4,390.0,39.5,5235.0,5.1,29940.0,2.5,2024,159116,3,2024,0.0,0.0,617.0,15405.0,26698.499999999996,74850.0,117570.5,7,-1.188675428010665,2.206455145961972,3.949161452748271
2024-07-15,72280.0,378172.5,0.0,0.0,0.0,0.0,9.0,104.4,325.0,34.9,5219.0,4.4,28937.0,2.5,2024,151269,0,2024,0.0,0.0,939.6,11342.5,22963.600000000002,72342.5,107588.20000000001,7,0.3387403463959749,-0.36456584110338097,7.433064144300476
2024-07-18,71195.0,373675.0,0.0,0.0,0.0,0.0,4.0,107.1,374.0,43.0,4758.0,5.7,27139.0,2.5,2024,149470,3,2024,0.0,0.0,428.4,16082.0,27120.600000000002,67847.5,111478.5,7,-1.39934333983542,2.561194173023731,1.4517829350303701
2024-07-22,68469.0,357935.0,0.0,0.0,0.0,0.0,4.0,67.3,368.0,29.1,5109.0,3.9,28007.0,2.5,2024,143174,0,2024,0.0,0.0,269.2,10708.800000000001,19925.1,70017.5,100920.6,7,-1.3084731800216345,3.0578103362523414,9.80562332617421
2024-07-25,69235.0,363060.0,0.0,0.0,0.0,0.0,14.0,100.5,350.0,41.9,4644.0,5.6,26083.0,2.5,2024,145224,3,2024,0.0,0.0,1407.0,14665.0,26006.399999999998,65207.5,107285.9,7,2.2611519019556168,1.7741019353590606,1.7505002107832706
2024-07-29,67717.0,353720.0,0.0,0.0,0.0,0.0,14.0,71.7,380.0,30.0,4771.0,4.3,26184.0,2.5,2024,141488,0,2024,0.0,0.0,1003.8000000000001,11400.0,20515.3,65460.0,98379.1,7,2.3632205201364043,3.9681709209544866,5.497883883705529
2024-08-01,71621.0,371745.0,0.0,0.0,0.0,0.0,4.0,141.6,274.0,47.9,4238.0,5.6,26150.0,2.5,2024,148698,3,2024,0.0,0.0,566.4,13124.6,23732.8,65375.0,102798.8,8,-1.3883756980649344,-2.882933737892272,-5.944061137709215
2024-08-05,73583.0,378275.0,0.0,0.0,0.0,0.0,11.0,91.3,314.0,38.7,4783.0,5.1,27640.0,2.5,2024,151310,0,2024,0.0,0.0,1004.3,12151.800000000001,24393.3,69100.0,106649.4,8,1.0432142280921217,-0.9740768579876474,0.9641199151388536
2024-08-08,73943.0,380200.0,0.0,0.0,0.0,0.0,16.0,78.7,395.0,31.7,5132.0,4.1,29081.0,2.5,2024,152080,3,2024,0.0,0.0,1259.2,12521.5,21041.199999999997,72702.5,107524.4,8,2.784926206238892,3.3767556363685576,5.75655458918881
2024-08-12,72502.0,370810.0,0.0,0.0,0.0,0.0,10.0,54.9,419.0,26.7,5310.0,3.8,28663.0,2.5,2024,148324,0,2024,0.0,0.0,549.0,11187.3,20178.0,71657.5,103571.8,8,0.7540111307797779,5.208766197635705,10.237800477940155
2024-08-15,71061.0,356090.0,0.0,0.0,0.0,0.0,6.0,154.4,285.0,55.6,4047.0,6.8,24182.0,2.5,2024,142436,3,2024,0.0,0.0,926.4000000000001,15846.0,27519.6,60455.0,104747.0,8,-0.5706759471813179,-1.5447174011626208,-6.0085549937852365
2024-08-19,81107.0,415600.0,0.0,0.0,0.0,0.0,10.0,82.0,385.0,35.6,5342.0,4.9,30179.0,2.5,2024,166240,0,2024,0.0,0.0,820.0,13706.0,26175.800000000003,75447.5,116149.3,8,0.3918716416639287,1.0774607071500117,2.2390273359543325
2024-08-22,79314.0,410347.5,0.0,0.0,0.0,0.0,10.0,112.4,358.0,41.6,5040.0,5.5,29836.0,2.5,2024,164139,3,2024,0.0,0.0,1124.0,14892.800000000001,27720.0,74590.0,118326.8,8,0.43217872114900835,-0.09747519999594562,-1.1052296114863187
2024-08-26,79065.0,410302.5,0.0,0.0,0.0,0.0,18.0,105.2,317.0,41.0,5335.0,5.0,30556.0,2.5,2024,164121,0,2024,0.0,0.0,1893.6000000000001,12997.0,26675.0,76390.0,117955.6,8,3.1413351402134815,-2.2592385729713294,3.092367313682042
2024-08-29,80332.0,418855.0,0.0,0.0,0.0,0.0,8.0,138.1,344.0,44.7,5135.0,5.4,30199.0,2.5,2024,167542,3,2024,0.0,0.0,1104.8,15376.800000000001,27729.000000000004,75497.5,119708.1,8,-0.3030967630356386,-1.2174697139532178,-1.250045055595909
2024-09-02,81486.0,422825.0,0.0,0.0,0.0,0.0,9.0,93.2,338.0,43.3,5200.0,5.6,30295.0,2.5,2024,169130,0,2024,0.0,0.0,838.8000000000001,14635.4,29119.999999999996,75737.5,120331.7,9,0.003727944527068067,-1.7046722734802469,-1.0275006060455796
2024-09-05,78872.0,408295.0,0.0,0.0,1.0,120000.0,14.0,92.9,385.0,40.3,5043.0,5.2,29337.0,2.5,2024,163318,3,2024,0.0,120000.0,1300.6000000000001,15515.499999999998,26223.600000000002,73342.5,236382.2,9,1.8058044248180383,1.4259732583319533,-0.7008396771031535
2024-09-09,80808.0,418365.0,0.0,0.0,0.0,0.0,22.0,34.7,584.0,22.8,6274.0,3.7,32510.0,2.5,2024,167346,0,2024,0.0,0.0,763.4000000000001,13315.2,23213.800000000003,81275.0,118567.4,9,4.3947346528456,11.348016901744092,14.854997719422093
2024-09-12,74018.0,382112.5,0.0,0.0,0.0,0.0,3.0,171.8,253.0,61.1,4051.0,7.4,25119.0,2.5,2024,152845,3,2024,0.0,0.0,515.4000000000001,15458.300000000001,29977.4,62797.5,108748.6,9,-1.7976126120800175,-4.489226245971648,-10.517860985480382
2024-09-16,75006.0,391830.0,0.0,0.0,0.0,0.0,7.0,148.2,337.0,46.1,5029.0,5.6,28230.0,2.5,2024,156732,0,2024,0.0,0.0,1037.3999999999999,15535.7,28162.399999999998,70575.0,115310.5,9,-0.4607985854953386,-0.35689781873186993,2.0655288117483814
2024-09-19,73610.0,380832.5,0.0,0.0,1.0,120000.0,4.0,112.8,284.0,48.5,4518.0,5.7,27290.0,2.5,2024,152333,3,2024,0.0,120000.0,451.2,13774.0,25752.600000000002,68225.0,228202.80000000002,9,-1.439609316827924,-2.7370769406731434,-3.415858861821058
2024-09-23,76350.0,395375.0,0.0,0.0,0.0,0.0,6.0,120.2,320.0,49.0,4432.0,5.8,27735.0,2.5,2024,158150,0,2024,0.0,0.0,721.2,15680.0,25705.6,69337.5,111444.3,9,-0.8296572726615259,-1.4364130977553644,-7.220789573325753
2024-09-26,75062.0,391067.5,0.0,0.0,0.0,0.0,9.0,125.2,309.0,44.7,4507.0,5.7,27978.0,2.5,2024,156427,3,2024,0.0,0.0,1126.8,13812.300000000001,25689.9,69945.0,110574.0,9,0.2380311668538776,-1.834749214610353,-5.387864068642421
2024-09-30,77880.0,404305.0,0.0,0.0,0.0,0.0,12.0,105.2,371.0,35.8,5247.0,4.8,29999.0,2.5,2024,161722,0,2024,0.0,0.0,1262.4,13281.8,25185.6,74997.5,114727.29999999999,9,1.1614200481095807,0.8746876464053515,2.926368609239122
2024-10-03,87256.0,434180.0,0.0,0.0,0.0,0.0,8.0,103.4,398.0,38.4,5506.0,5.0,31788.0,2.5,2024,173672,3,2024,0.0,0.0,827.2,15283.199999999999,27530.0,79470.0,123110.4,10,-0.40493747281569414,0.8851868675913471,1.2555181535642475
