Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2024-11-30;184643;330702,00;0;0,00;0;20000,00;2;2.000,00;33;200,00;383;20,00;3912;5,00;39624;2,00;17961;1,50
2024-11-29;152586;287796,00;0;0,00;0;20000,00;3;2.000,00;37;200,00;351;20,00;3318;5,00;35263;2,00;16075;1,50
2024-11-28;25091;52852,50;0;0,00;1;20000,00;0;2.000,00;5;200,00;64;20,00;643;5,00;6454;2,00;2824;1,50
2024-11-27;120975;224605,50;0;0,00;0;20000,00;3;2.000,00;26;200,00;275;20,00;2703;5,00;26885;2,00;12994;1,50
2024-11-26;192514;393486,00;1;800000,00;0;20000,00;5;2.000,00;51;200,00;477;20,00;4900;5,00;47651;2,00;21666;1,50
2024-11-25;27313;58236,00;0;0,00;0;20000,00;1;2.000,00;9;200,00;62;20,00;696;5,00;7015;2,00;3209;1,50
2024-11-24;4231;14152,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;34;20,00;167;5,00;1676;2,00;698;1,50
2024-11-23;186494;337758,00;0;0,00;0;20000,00;4;2.000,00;38;200,00;400;20,00;4021;5,00;41002;2,00;20937;1,50
2024-11-22;302515;622290,00;0;0,00;1;20000,00;9;2.000,00;76;200,00;782;20,00;7306;5,00;75204;2,00;35098;1,50
2024-11-21;24305;51750,00;0;0,00;0;20000,00;0;2.000,00;9;200,00;60;20,00;625;5,00;6179;2,00;2709;1,50
2024-11-20;119790;222156,00;0;0,00;0;20000,00;1;2.000,00;26;200,00;269;20,00;2715;5,00;26416;2,00;12338;1,50
2024-11-19;153008;306894,00;0;0,00;0;20000,00;6;2.000,00;39;200,00;355;20,00;3737;5,00;36931;2,00;16345;1,50
2024-11-18;24595;51801,00;0;0,00;0;20000,00;0;2.000,00;10;200,00;73;20,00;641;5,00;6150;2,00;3217;1,50
2024-11-17;3941;12930,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;15;20,00;155;5,00;1540;2,00;689;1,50
2024-11-16;181195;324289,50;0;0,00;0;20000,00;3;2.000,00;42;200,00;376;20,00;3887;5,00;38939;2,00;16399;1,50
2024-11-15;195312;382105,50;0;0,00;1;20000,00;8;2.000,00;51;200,00;470;20,00;4508;5,00;45659;2,00;20192;1,50
2024-11-14;24048;50358,00;0;0,00;0;20000,00;0;2.000,00;8;200,00;45;20,00;639;5,00;6035;2,00;3111;1,50
2024-11-13;116431;216511,50;0;0,00;1;20000,00;1;2.000,00;23;200,00;263;20,00;2575;5,00;25929;2,00;12337;1,50
2024-11-12;128002;253417,50;0;0,00;0;20000,00;5;2.000,00;31;200,00;289;20,00;3080;5,00;30355;2,00;14340;1,50
2024-11-11;22034;46008,00;0;0,00;0;20000,00;1;2.000,00;3;200,00;52;20,00;562;5,00;5568;2,00;2403;1,50
2024-11-10;4053;13315,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;19;20,00;142;5,00;1609;2,00;695;1,50
2024-11-09;182324;327901,50;0;0,00;0;20000,00;4;2.000,00;37;200,00;404;20,00;3908;5,00;39560;2,00;18983;1,50
2024-11-08;183336;356644,50;0;0,00;0;20000,00;6;2.000,00;35;200,00;394;20,00;4258;5,00;42604;2,00;19454;1,50
2024-11-07;22932;48493,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;62;20,00;616;5,00;5805;2,00;2548;1,50
2024-11-06;122599;228490,50;0;0,00;0;20000,00;3;2.000,00;20;200,00;236;20,00;2769;5,00;27283;2,00;12628;1,50
2024-11-05;148771;295911,00;0;0,00;1;20000,00;2;2.000,00;42;200,00;338;20,00;3535;5,00;35455;2,00;16102;1,50
2024-11-04;21004;44628,00;0;0,00;0;20000,00;1;2.000,00;5;200,00;51;20,00;523;5,00;5278;2,00;2500;1,50
2024-11-03;3981;13063,50;0;0,00;0;20000,00;1;2.000,00;2;200,00;12;20,00;155;5,00;1570;2,00;817;1,50
2024-11-02;185877;337089,00;0;0,00;0;20000,00;3;2.000,00;34;200,00;398;20,00;3982;5,00;39926;2,00;18810;1,50
2024-11-01;148528;285948,00;0;0,00;0;20000,00;1;2.000,00;32;200,00;352;20,00;3435;5,00;33887;2,00;15996;1,50
2024-10-31;25046;53230,50;0;0,00;0;20000,00;0;2.000,00;8;200,00;63;20,00;594;5,00;6346;2,00;3260;1,50
2024-10-30;128899;241009,50;0;0,00;1;20000,00;2;2.000,00;27;200,00;264;20,00;2912;5,00;28477;2,00;12872;1,50
2024-10-29;110898;215578,50;0;0,00;0;20000,00;2;2.000,00;34;200,00;248;20,00;2684;5,00;26057;2,00;11434;1,50
2024-10-28;22498;46258,50;0;0,00;0;20000,00;0;2.000,00;9;200,00;61;20,00;554;5,00;5582;2,00;2551;1,50
2024-10-27;3865;12406,50;0;0,00;0;20000,00;1;2.000,00;2;200,00;14;20,00;158;5,00;1501;2,00;732;1,50
2024-10-26;180274;322251,00;0;0,00;0;20000,00;6;2.000,00;50;200,00;412;20,00;3866;5,00;38293;2,00;17365;1,50
2024-10-25;143585;271189,50;0;0,00;2;20000,00;3;2.000,00;28;200,00;311;20,00;3120;5,00;32735;2,00;14620;1,50
2024-10-24;22796;47799,00;0;0,00;0;20000,00;0;2.000,00;6;200,00;47;20,00;614;5,00;5793;2,00;2498;1,50
2024-10-23;116231;215710,50;0;0,00;0;20000,00;2;2.000,00;30;200,00;249;20,00;2601;5,00;25278;2,00;12505;1,50
2024-10-22;101620;195621,00;0;0,00;0;20000,00;3;2.000,00;18;200,00;257;20,00;2318;5,00;23447;2,00;10796;1,50
2024-10-21;22516;46870,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;58;20,00;537;5,00;5653;2,00;2492;1,50
2024-10-20;3719;11820,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;10;20,00;130;5,00;1401;2,00;685;1,50
2024-10-19;187516;337351,50;0;0,00;0;20000,00;7;2.000,00;40;200,00;419;20,00;4042;5,00;39640;2,00;16998;1,50
2024-10-18;141422;265836,00;0;0,00;0;20000,00;4;2.000,00;42;200,00;343;20,00;3171;5,00;31753;2,00;14480;1,50
2024-10-17;23264;48199,50;0;0,00;0;20000,00;0;2.000,00;10;200,00;52;20,00;542;5,00;5892;2,00;2528;1,50
2024-10-16;123506;229960,50;0;0,00;0;20000,00;3;2.000,00;22;200,00;262;20,00;2668;5,00;27121;2,00;12741;1,50
2024-10-15;98934;188913,00;0;0,00;0;20000,00;0;2.000,00;28;200,00;223;20,00;2319;5,00;22736;2,00;10155;1,50
2024-10-14;25131;51381,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;58;20,00;639;5,00;6171;2,00;2840;1,50
2024-10-13;3808;12198,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;13;20,00;143;5,00;1427;2,00;644;1,50
2024-10-12;183420;328792,50;0;0,00;0;20000,00;4;2.000,00;33;200,00;383;20,00;3949;5,00;39590;2,00;19150;1,50
2024-10-11;142051;266335,50;0;0,00;0;20000,00;3;2.000,00;38;200,00;340;20,00;3246;5,00;32162;2,00;13949;1,50
2024-10-10;24765;51391,50;0;0,00;0;20000,00;0;2.000,00;8;200,00;62;20,00;635;5,00;6085;2,00;2979;1,50
2024-10-09;120614;225138,00;0;0,00;0;20000,00;4;2.000,00;26;200,00;260;20,00;2738;5,00;27105;2,00;12149;1,50
2024-10-08;104284;201540,00;0;0,00;0;20000,00;2;2.000,00;23;200,00;254;20,00;2379;5,00;23906;2,00;10666;1,50
2024-10-07;25127;51762,00;0;0,00;0;20000,00;2;2.000,00;3;200,00;62;20,00;609;5,00;6175;2,00;2890;1,50
2024-10-06;3970;12865,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;21;20,00;146;5,00;1461;2,00;684;1,50
2024-10-05;183969;329751,00;0;0,00;0;20000,00;3;2.000,00;35;200,00;384;20,00;3982;5,00;39948;2,00;19125;1,50
2024-10-04;206188;404172,00;0;0,00;0;20000,00;5;2.000,00;47;200,00;454;20,00;4853;5,00;48236;2,00;21500;1,50
2024-10-03;23732;49747,50;0;0,00;0;20000,00;0;2.000,00;7;200,00;61;20,00;592;5,00;6013;2,00;2744;1,50
2024-10-02;129980;243471,00;0;0,00;0;20000,00;3;2.000,00;26;200,00;273;20,00;2986;5,00;29202;2,00;12926;1,50
2024-10-01;154754;310140,00;0;0,00;0;20000,00;3;2.000,00;28;200,00;356;20,00;3778;5,00;36805;2,00;16472;1,50
2024-09-30;22516;47116,50;0;0,00;0;20000,00;3;2.000,00;5;200,00;56;20,00;577;5,00;5524;2,00;2939;1,50
2024-09-29;3790;12361,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;13;20,00;164;5,00;1511;2,00;677;1,50
2024-09-28;191552;344691,00;0;0,00;1;20000,00;3;2.000,00;48;200,00;429;20,00;4070;5,00;41113;2,00;20031;1,50
2024-09-27;255378;509349,00;0;0,00;0;20000,00;5;2.000,00;70;200,00;597;20,00;6014;5,00;61257;2,00;28283;1,50
2024-09-26;21892;45459,00;0;0,00;0;20000,00;0;2.000,00;6;200,00;52;20,00;551;5,00;5622;2,00;2795;1,50
2024-09-25;123146;229627,50;0;0,00;0;20000,00;1;2.000,00;26;200,00;297;20,00;2731;5,00;27563;2,00;12082;1,50
2024-09-24;107540;208011,00;0;0,00;0;20000,00;3;2.000,00;20;200,00;241;20,00;2514;5,00;24889;2,00;11408;1,50
2024-09-23;22196;46632,00;0;0,00;0;20000,00;0;2.000,00;6;200,00;45;20,00;563;5,00;5773;2,00;2447;1,50
2024-09-22;3759;12094,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;10;20,00;143;5,00;1422;2,00;668;1,50
2024-09-21;211544;388987,50;0;0,00;0;20000,00;2;2.000,00;43;200,00;455;20,00;4741;5,00;46486;2,00;21458;1,50
2024-09-20;144948;273255,00;0;0,00;0;20000,00;6;2.000,00;26;200,00;316;20,00;3317;5,00;32775;2,00;16037;1,50
2024-09-19;21169;43755,00;0;0,00;0;20000,00;0;2.000,00;8;200,00;52;20,00;473;5,00;5253;2,00;2544;1,50
2024-09-18;155836;298360,50;0;0,00;0;20000,00;2;2.000,00;32;200,00;372;20,00;3577;5,00;35694;2,00;16058;1,50
2024-09-17;99591;191749,50;0;0,00;0;20000,00;1;2.000,00;21;200,00;209;20,00;2367;5,00;23029;2,00;10406;1,50
2024-09-16;21514;44407,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;50;20,00;548;5,00;5313;2,00;2385;1,50
2024-09-15;3737;11577,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;8;20,00;118;5,00;1433;2,00;736;1,50
2024-09-14;186093;335977,50;0;0,00;0;20000,00;5;2.000,00;42;200,00;443;20,00;4054;5,00;40763;2,00;18704;1,50
2024-09-13;297894;555564,00;0;0,00;0;20000,00;12;2.000,00;69;200,00;661;20,00;6676;5,00;66624;2,00;33212;1,50
2024-09-12;21281;43764,00;0;0,00;0;20000,00;1;2.000,00;6;200,00;55;20,00;525;5,00;5164;2,00;2367;1,50
2024-09-11;118830;220225,50;0;0,00;0;20000,00;1;2.000,00;22;200,00;232;20,00;2597;5,00;26677;2,00;12367;1,50
2024-09-10;98532;188961,00;0;0,00;0;20000,00;1;2.000,00;29;200,00;214;20,00;2392;5,00;22468;2,00;10479;1,50
2024-09-09;22602;46647,00;0;0,00;0;20000,00;1;2.000,00;1;200,00;63;20,00;521;5,00;5712;2,00;2601;1,50
2024-09-08;3707;11562,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;9;20,00;152;5,00;1473;2,00;625;1,50
2024-09-07;199738;364140,00;0;0,00;0;20000,00;4;2.000,00;41;200,00;453;20,00;4379;5,00;43595;2,00;20912;1,50
2024-09-06;184340;360898,50;0;0,00;0;20000,00;4;2.000,00;44;200,00;439;20,00;4431;5,00;42631;2,00;19130;1,50
2024-09-05;22399;46584,00;0;0,00;0;20000,00;0;2.000,00;8;200,00;61;20,00;578;5,00;5584;2,00;2622;1,50
2024-09-04;137594;258094,50;0;0,00;0;20000,00;2;2.000,00;26;200,00;299;20,00;3193;5,00;31187;2,00;14405;1,50
2024-09-03;135122;267403,50;0;0,00;0;20000,00;6;2.000,00;32;200,00;310;20,00;3163;5,00;31955;2,00;15970;1,50
2024-09-02;23183;47877,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;44;20,00;592;5,00;5714;2,00;2480;1,50
2024-09-01;3661;11622,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;14;20,00;156;5,00;1325;2,00;673;1,50
2024-08-31;192320;347946,00;0;0,00;0;20000,00;6;2.000,00;43;200,00;456;20,00;4206;5,00;41953;2,00;20161;1,50
2024-08-30;166201;322038,00;0;0,00;0;20000,00;2;2.000,00;53;200,00;396;20,00;3816;5,00;38861;2,00;18152;1,50
2024-08-29;22846;47602,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;64;20,00;620;5,00;5741;2,00;2503;1,50
2024-08-28;129997;244500,00;1;600000,00;1;20000,00;4;2.000,00;29;200,00;318;20,00;2905;5,00;29522;2,00;12894;1,50
2024-08-27;122914;243729,00;0;0,00;0;20000,00;1;2.000,00;23;200,00;284;20,00;2913;5,00;29514;2,00;13759;1,50
2024-08-26;22401;47356,50;0;0,00;0;20000,00;1;2.000,00;4;200,00;45;20,00;603;5,00;5737;2,00;2688;1,50
2024-08-25;3943;12955,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;9;20,00;160;5,00;1511;2,00;677;1,50
2024-08-24;180908;326122,50;0;0,00;1;20000,00;3;2.000,00;32;200,00;398;20,00;4008;5,00;39235;2,00;17375;1,50
2024-08-23;145451;280059,00;0;0,00;0;20000,00;3;2.000,00;44;200,00;345;20,00;3283;5,00;33352;2,00;15465;1,50
2024-08-22;22286;47736,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;51;20,00;561;5,00;5806;2,00;2546;1,50
2024-08-21;120455;225391,50;0;0,00;0;20000,00;3;2.000,00;24;200,00;252;20,00;2682;5,00;27368;2,00;12629;1,50
2024-08-20;105022;206464,50;0;0,00;0;20000,00;1;2.000,00;21;200,00;272;20,00;2507;5,00;24724;2,00;11265;1,50
2024-08-19;22655;47374,50;0;0,00;0;20000,00;1;2.000,00;3;200,00;56;20,00;533;5,00;5689;2,00;2652;1,50
2024-08-18;3787;12196,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;10;20,00;144;5,00;1453;2,00;622;1,50
2024-08-17;169461;304918,50;0;0,00;0;20000,00;3;2.000,00;44;200,00;344;20,00;3569;5,00;36883;2,00;15300;1,50
2024-08-16;132141;251881,50;0;0,00;0;20000,00;2;2.000,00;26;200,00;251;20,00;2892;5,00;29862;2,00;13730;1,50
2024-08-15;19943;41467,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;44;20,00;497;5,00;4985;2,00;2358;1,50
2024-08-14;120487;223825,50;0;0,00;0;20000,00;1;2.000,00;26;200,00;298;20,00;2633;5,00;26614;2,00;12505;1,50
2024-08-13;101421;197082,00;0;0,00;0;20000,00;2;2.000,00;25;200,00;225;20,00;2406;5,00;23754;2,00;11198;1,50
2024-08-12;20634;43509,00;0;0,00;0;20000,00;0;2.000,00;8;200,00;47;20,00;494;5,00;5226;2,00;2426;1,50
2024-08-11;3823;12441,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;14;20,00;194;5,00;1453;2,00;663;1,50
2024-08-10;180688;325141,50;0;0,00;0;20000,00;3;2.000,00;32;200,00;423;20,00;3832;5,00;38900;2,00;17953;1,50
2024-08-09;136793;258999,00;0;0,00;0;20000,00;2;2.000,00;34;200,00;308;20,00;3206;5,00;31098;2,00;13777;1,50
2024-08-08;21672;46005,00;0;0,00;0;20000,00;0;2.000,00;9;200,00;52;20,00;504;5,00;5484;2,00;2350;1,50
2024-08-07;119289;222829,50;0;0,00;0;20000,00;7;2.000,00;22;200,00;273;20,00;2720;5,00;26381;2,00;12278;1,50
2024-08-06;97738;188262,00;0;0,00;0;20000,00;2;2.000,00;27;200,00;218;20,00;2323;5,00;22415;2,00;10380;1,50
2024-08-05;21517;45381,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;46;20,00;546;5,00;5330;2,00;2349;1,50
2024-08-04;3833;12718,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;13;20,00;160;5,00;1510;2,00;716;1,50
2024-08-03;186927;338782,50;0;0,00;1;20000,00;5;2.000,00;38;200,00;407;20,00;3914;5,00;40536;2,00;21394;1,50
2024-08-02;128815;241987,50;0;0,00;0;20000,00;4;2.000,00;25;200,00;293;20,00;2797;5,00;28748;2,00;13630;1,50
2024-08-01;21161;45454,50;0;0,00;0;20000,00;0;2.000,00;6;200,00;56;20,00;531;5,00;5506;2,00;2475;1,50
2024-07-31;129120;243301,50;0;0,00;0;20000,00;3;2.000,00;31;200,00;285;20,00;2969;5,00;29178;2,00;13669;1,50
2024-07-30;87595;167824,50;0;0,00;0;20000,00;5;2.000,00;17;200,00;190;20,00;2044;5,00;20060;2,00;9471;1,50
2024-07-29;20078;42141,00;0;0,00;0;20000,00;0;2.000,00;7;200,00;47;20,00;523;5,00;5114;2,00;2496;1,50
2024-07-28;3728;12010,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;13;20,00;158;5,00;1471;2,00;695;1,50
2024-07-27;177402;318657,00;0;0,00;0;20000,00;6;2.000,00;42;200,00;376;20,00;3872;5,00;38105;2,00;18552;1,50
2024-07-26;125982;236872,50;0;0,00;0;20000,00;3;2.000,00;37;200,00;275;20,00;2881;5,00;28184;2,00;12861;1,50
2024-07-25;20580;44256,00;0;0,00;0;20000,00;0;2.000,00;6;200,00;49;20,00;525;5,00;5286;2,00;2443;1,50
2024-07-24;121337;226891,50;0;0,00;0;20000,00;2;2.000,00;28;200,00;282;20,00;2726;5,00;27437;2,00;11572;1,50
2024-07-23;87155;166500,00;0;0,00;0;20000,00;4;2.000,00;20;200,00;235;20,00;2040;5,00;20007;2,00;9197;1,50
2024-07-22;20011;42174,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;45;20,00;483;5,00;5113;2,00;2300;1,50
2024-07-21;3695;12142,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;16;20,00;138;5,00;1468;2,00;604;1,50
2024-07-20;172091;307791,00;0;0,00;0;20000,00;5;2.000,00;37;200,00;345;20,00;3685;5,00;36712;2,00;16710;1,50
2024-07-19;129502;243318,00;0;0,00;0;20000,00;1;2.000,00;37;200,00;288;20,00;2944;5,00;29281;2,00;13194;1,50
2024-07-18;20787;43737,00;0;0,00;0;20000,00;0;2.000,00;6;200,00;43;20,00;514;5,00;5282;2,00;2318;1,50
2024-07-17;117808;218938,50;0;0,00;0;20000,00;6;2.000,00;26;200,00;282;20,00;2635;5,00;26502;2,00;11085;1,50
2024-07-16;97280;187195,50;0;0,00;0;20000,00;3;2.000,00;11;200,00;240;20,00;2261;5,00;22381;2,00;10780;1,50
2024-07-15;21807;46557,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;59;20,00;551;5,00;5614;2,00;2557;1,50
2024-07-14;3832;12493,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;14;20,00;125;5,00;1458;2,00;708;1,50
2024-07-13;181469;326376,00;0;0,00;0;20000,00;2;2.000,00;40;200,00;425;20,00;3937;5,00;38975;2,00;17302;1,50
2024-07-12;133153;252036,00;1;1000000,00;0;20000,00;3;2.000,00;22;200,00;323;20,00;3035;5,00;30356;2,00;14361;1,50
2024-07-11;23570;51973,50;0;0,00;1;20000,00;1;2.000,00;3;200,00;59;20,00;623;5,00;6383;2,00;2842;1,50
2024-07-10;122742;232138,50;0;0,00;0;20000,00;2;2.000,00;23;200,00;293;20,00;2847;5,00;28120;2,00;12776;1,50
2024-07-09;98209;191958,00;0;0,00;0;20000,00;2;2.000,00;24;200,00;231;20,00;2324;5,00;22886;2,00;10214;1,50
2024-07-08;23025;51616,50;0;0,00;0;20000,00;0;2.000,00;8;200,00;46;20,00;689;5,00;6286;2,00;2957;1,50
2024-07-07;4209;14608,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;22;20,00;193;5,00;1740;2,00;812;1,50
2024-07-06;188634;342699,00;0;0,00;0;20000,00;6;2.000,00;33;200,00;426;20,00;4146;5,00;41503;2,00;19811;1,50
2024-07-05;143616;274665,00;0;0,00;1;20000,00;4;2.000,00;33;200,00;328;20,00;3390;5,00;32735;2,00;16276;1,50
2024-07-04;22447;49362,00;0;0,00;0;20000,00;1;2.000,00;8;200,00;57;20,00;591;5,00;5787;2,00;2690;1,50
2024-07-03;127109;240615,00;0;0,00;0;20000,00;5;2.000,00;28;200,00;304;20,00;2904;5,00;28501;2,00;13731;1,50
2024-07-02;100096;194760,00;0;0,00;0;20000,00;1;2.000,00;30;200,00;236;20,00;2407;5,00;23492;2,00;11118;1,50
2024-07-01;22639;49578,00;0;0,00;0;20000,00;2;2.000,00;5;200,00;60;20,00;621;5,00;5916;2,00;2620;1,50
2024-06-30;4141;14596,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;20;20,00;165;5,00;1769;2,00;998;1,50
2024-06-29;182694;331882,50;0;0,00;0;20000,00;3;2.000,00;42;200,00;389;20,00;3939;5,00;39969;2,00;19092;1,50
2024-06-28;141096;269340,00;0;0,00;0;20000,00;2;2.000,00;29;200,00;301;20,00;3260;5,00;32176;2,00;15124;1,50
2024-06-27;23640;52150,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;55;20,00;658;5,00;6283;2,00;2725;1,50
2024-06-26;123422;231930,00;0;0,00;0;20000,00;0;2.000,00;24;200,00;278;20,00;2779;5,00;28131;2,00;12588;1,50
2024-06-25;188527;393832,50;0;0,00;0;20000,00;2;2.000,00;50;200,00;450;20,00;4704;5,00;47366;2,00;20757;1,50
2024-06-24;23372;50548,50;0;0,00;0;20000,00;0;2.000,00;7;200,00;53;20,00;637;5,00;6060;2,00;2813;1,50
2024-06-23;4147;14368,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;10;20,00;149;5,00;1756;2,00;784;1,50
2024-06-22;189239;343923,00;0;0,00;0;20000,00;6;2.000,00;36;200,00;429;20,00;4227;5,00;41354;2,00;17518;1,50
2024-06-21;220632;450436,50;0;0,00;0;20000,00;5;2.000,00;47;200,00;524;20,00;5396;5,00;54032;2,00;24511;1,50
2024-06-20;22835;49429,50;0;0,00;0;20000,00;2;2.000,00;4;200,00;63;20,00;650;5,00;5820;2,00;2714;1,50
2024-06-19;121805;228025,50;0;0,00;0;20000,00;3;2.000,00;25;200,00;251;20,00;2700;5,00;26869;2,00;11647;1,50
2024-06-18;156494;321369,00;0;0,00;0;20000,00;2;2.000,00;36;200,00;370;20,00;3841;5,00;38492;2,00;17700;1,50
2024-06-17;23046;49147,50;0;0,00;0;20000,00;2;2.000,00;6;200,00;66;20,00;575;5,00;5912;2,00;2597;1,50
2024-06-16;4031;13720,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;11;20,00;157;5,00;1649;2,00;743;1,50
2024-06-15;185194;335037,00;0;0,00;0;20000,00;4;2.000,00;35;200,00;421;20,00;3964;5,00;40439;2,00;19732;1,50
2024-06-14;202203;405366,00;0;0,00;1;20000,00;5;2.000,00;51;200,00;474;20,00;4897;5,00;49007;2,00;21601;1,50
