Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2021-11-28;4882;17055,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;22;20,00;210;5,00;2121;2,00;1201;1,50
2021-11-27;197650;353413,50;0;0,00;0;20000,00;5;2.000,00;43;200,00;404;20,00;4218;5,00;42505;2,00;20234;1,50
2021-11-26;185195;348619,50;0;0,00;0;20000,00;2;2.000,00;49;200,00;389;20,00;4117;5,00;41465;2,00;20191;1,50
2021-11-25;6042;21919,50;0;0,00;0;20000,00;0;2.000,00;6;200,00;27;20,00;290;5,00;2650;2,00;1293;1,50
2021-11-24;122687;226912,50;0;0,00;0;20000,00;2;2.000,00;26;200,00;251;20,00;2646;5,00;27249;2,00;12541;1,50
2021-11-23;133352;256366,50;0;0,00;1;20000,00;1;2.000,00;38;200,00;302;20,00;3046;5,00;30733;2,00;13900;1,50
2021-11-22;5648;19596,00;0;0,00;0;20000,00;1;2.000,00;1;200,00;30;20,00;238;5,00;2314;2,00;977;1,50
2021-11-21;4915;16711,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;22;20,00;216;5,00;2030;2,00;952;1,50
2021-11-20;192503;343437,00;0;0,00;0;20000,00;5;2.000,00;32;200,00;395;20,00;4140;5,00;41169;2,00;17202;1,50
2021-11-19;172692;323358,00;0;0,00;0;20000,00;0;2.000,00;24;200,00;353;20,00;3858;5,00;38624;2,00;17923;1,50
2021-11-18;6137;21868,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;35;20,00;278;5,00;2639;2,00;1226;1,50
2021-11-17;136316;252960,00;0;0,00;0;20000,00;1;2.000,00;27;200,00;334;20,00;3014;5,00;30471;2,00;14406;1,50
2021-11-16;119664;226960,50;0;0,00;0;20000,00;3;2.000,00;34;200,00;275;20,00;2650;5,00;27028;2,00;12061;1,50
2021-11-15;5645;19882,50;0;0,00;0;20000,00;1;2.000,00;5;200,00;22;20,00;257;5,00;2396;2,00;1122;1,50
2021-11-14;4794;16029,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;24;20,00;196;5,00;1917;2,00;919;1,50
2021-11-13;197549;354079,50;0;0,00;0;20000,00;4;2.000,00;48;200,00;428;20,00;4191;5,00;42372;2,00;18987;1,50
2021-11-12;156487;292924,50;0;0,00;0;20000,00;1;2.000,00;47;200,00;359;20,00;3468;5,00;35412;2,00;15416;1,50
2021-11-11;5719;20533,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;28;20,00;253;5,00;2406;2,00;1053;1,50
2021-11-10;135805;251589,00;0;0,00;0;20000,00;2;2.000,00;27;200,00;304;20,00;2963;5,00;30407;2,00;13832;1,50
2021-11-09;115716;220033,50;0;0,00;0;20000,00;2;2.000,00;12;200,00;254;20,00;2672;5,00;26687;2,00;12450;1,50
2021-11-08;5867;20686,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;25;20,00;282;5,00;2539;2,00;1202;1,50
2021-11-07;5059;17509,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;14;20,00;209;5,00;2067;2,00;1069;1,50
2021-11-06;201723;361044,00;0;0,00;0;20000,00;3;2.000,00;47;200,00;448;20,00;4366;5,00;43157;2,00;19984;1,50
2021-11-05;154869;287707,50;0;0,00;0;20000,00;6;2.000,00;25;200,00;324;20,00;3479;5,00;34498;2,00;16171;1,50
2021-11-04;6241;23266,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;35;20,00;294;5,00;2848;2,00;1171;1,50
2021-11-03;122801;228502,50;0;0,00;0;20000,00;0;2.000,00;27;200,00;267;20,00;2789;5,00;27639;2,00;11946;1,50
2021-11-02;104951;200971,50;0;0,00;0;20000,00;1;2.000,00;23;200,00;265;20,00;2409;5,00;24166;2,00;10669;1,50
2021-11-01;5949;20886,00;0;0,00;0;20000,00;2;2.000,00;0;200,00;23;20,00;222;5,00;2512;2,00;1105;1,50
2021-10-31;5435;19429,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;16;20,00;226;5,00;2340;2,00;1041;1,50
2021-10-30;201556;360963,00;0;0,00;0;20000,00;2;2.000,00;43;200,00;442;20,00;4172;5,00;43015;2,00;19527;1,50
2021-10-29;158819;295957,50;0;0,00;0;20000,00;2;2.000,00;37;200,00;377;20,00;3487;5,00;35300;2,00;16521;1,50
2021-10-28;6075;22846,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;32;20,00;295;5,00;2749;2,00;1268;1,50
2021-10-27;125729;232972,50;0;0,00;0;20000,00;9;2.000,00;32;200,00;265;20,00;2655;5,00;27570;2,00;12781;1,50
2021-10-26;108877;206325,00;0;0,00;0;20000,00;6;2.000,00;26;200,00;229;20,00;2602;5,00;24690;2,00;11649;1,50
2021-10-25;5733;20245,50;0;0,00;0;20000,00;1;2.000,00;1;200,00;29;20,00;270;5,00;2572;2,00;1236;1,50
2021-10-24;5029;17380,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;21;20,00;194;5,00;2091;2,00;974;1,50
2021-10-23;204937;366876,00;0;0,00;0;20000,00;5;2.000,00;55;200,00;424;20,00;4348;5,00;44060;2,00;20237;1,50
2021-10-22;146729;271287,00;0;0,00;0;20000,00;2;2.000,00;41;200,00;320;20,00;3281;5,00;32406;2,00;15192;1,50
2021-10-21;5852;21642,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;28;20,00;284;5,00;2594;2,00;1314;1,50
2021-10-20;132573;246670,50;0;0,00;0;20000,00;4;2.000,00;29;200,00;286;20,00;2934;5,00;29756;2,00;13530;1,50
2021-10-19;104558;198048,00;0;0,00;1;20000,00;3;2.000,00;34;200,00;192;20,00;2261;5,00;23553;2,00;10834;1,50
2021-10-18;5573;19573,50;0;0,00;0;20000,00;1;2.000,00;5;200,00;34;20,00;231;5,00;2295;2,00;1024;1,50
2021-10-17;4884;16591,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;29;20,00;167;5,00;2003;2,00;804;1,50
2021-10-16;201645;360136,50;0;0,00;1;20000,00;6;2.000,00;42;200,00;450;20,00;4336;5,00;42751;2,00;18880;1,50
2021-10-15;264658;510495,00;0;0,00;2;20000,00;10;2.000,00;56;200,00;635;20,00;6203;5,00;61150;2,00;27600;1,50
2021-10-14;5831;21012,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;33;20,00;262;5,00;2644;2,00;1122;1,50
2021-10-13;131457;243519,00;0;0,00;0;20000,00;2;2.000,00;31;200,00;321;20,00;2862;5,00;29231;2,00;12183;1,50
2021-10-12;226255;446413,50;0;0,00;1;20000,00;7;2.000,00;56;200,00;544;20,00;5397;5,00;53896;2,00;24438;1,50
2021-10-11;5728;20154,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;25;20,00;269;5,00;2427;2,00;1169;1,50
2021-10-10;4965;17317,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;21;20,00;236;5,00;2151;2,00;937;1,50
2021-10-09;204841;365839,50;0;0,00;0;20000,00;4;2.000,00;44;200,00;436;20,00;4387;5,00;43586;2,00;19944;1,50
2021-10-08;264063;509907,00;0;0,00;0;20000,00;3;2.000,00;64;200,00;610;20,00;5986;5,00;61593;2,00;30022;1,50
2021-10-07;6205;22618,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;35;20,00;261;5,00;2745;2,00;1215;1,50
2021-10-06;128064;236392,50;0;0,00;0;20000,00;3;2.000,00;33;200,00;294;20,00;2750;5,00;28374;2,00;12696;1,50
2021-10-05;177917;345846,00;0;0,00;0;20000,00;2;2.000,00;38;200,00;400;20,00;4110;5,00;41345;2,00;19505;1,50
2021-10-04;5876;20634,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;23;20,00;240;5,00;2498;2,00;1267;1,50
2021-10-03;4832;16623,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;27;20,00;209;5,00;2055;2,00;950;1,50
2021-10-02;202659;362022,00;0;0,00;0;20000,00;3;2.000,00;36;200,00;457;20,00;4376;5,00;43983;2,00;22540;1,50
2021-10-01;210946;401337,00;0;0,00;0;20000,00;4;2.000,00;44;200,00;490;20,00;4770;5,00;47789;2,00;22196;1,50
2021-09-30;6026;22093,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;21;20,00;275;5,00;2555;2,00;1303;1,50
2021-09-29;125290;231918,00;0;0,00;0;20000,00;1;2.000,00;26;200,00;300;20,00;2856;5,00;27961;2,00;11606;1,50
2021-09-28;152783;294945,00;0;0,00;0;20000,00;4;2.000,00;39;200,00;348;20,00;3505;5,00;35711;2,00;16532;1,50
2021-09-27;5732;20179,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;16;20,00;265;5,00;2346;2,00;1161;1,50
2021-09-26;5016;16965,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;21;20,00;218;5,00;2077;2,00;890;1,50
2021-09-25;196184;349588,50;0;0,00;1;20000,00;2;2.000,00;40;200,00;403;20,00;4140;5,00;41744;2,00;19073;1,50
2021-09-24;232129;439755,00;0;0,00;0;20000,00;6;2.000,00;66;200,00;536;20,00;5129;5,00;52792;2,00;23628;1,50
2021-09-23;6323;22975,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;17;20,00;300;5,00;2734;2,00;1467;1,50
2021-09-22;117742;218254,50;0;0,00;0;20000,00;2;2.000,00;29;200,00;234;20,00;2592;5,00;25543;2,00;11497;1,50
2021-09-21;105892;203164,50;0;0,00;0;20000,00;3;2.000,00;27;200,00;256;20,00;2390;5,00;24670;2,00;11069;1,50
2021-09-20;5794;20191,50;0;0,00;0;20000,00;1;2.000,00;1;200,00;25;20,00;243;5,00;2494;2,00;1152;1,50
2021-09-19;5223;17940,00;0;0,00;0;20000,00;1;2.000,00;0;200,00;20;20,00;208;5,00;2170;2,00;968;1,50
2021-09-18;201300;359572,50;0;0,00;0;20000,00;5;2.000,00;55;200,00;448;20,00;4416;5,00;43313;2,00;20651;1,50
2021-09-17;152256;282688,50;0;0,00;0;20000,00;2;2.000,00;34;200,00;340;20,00;3417;5,00;34239;2,00;15430;1,50
2021-09-16;5992;21310,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;21;20,00;272;5,00;2642;2,00;1210;1,50
2021-09-15;127967;238212,00;0;0,00;0;20000,00;4;2.000,00;29;200,00;293;20,00;2869;5,00;28270;2,00;12830;1,50
2021-09-14;98793;188404,50;0;0,00;0;20000,00;2;2.000,00;27;200,00;213;20,00;2176;5,00;22648;2,00;10077;1,50
2021-09-13;11516;42003,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;42;20,00;482;5,00;5008;2,00;2372;1,50
2021-09-12;4618;15630,00;0;0,00;0;20000,00;1;2.000,00;0;200,00;24;20,00;210;5,00;1893;2,00;828;1,50
2021-09-11;195495;347581,50;0;0,00;0;20000,00;3;2.000,00;47;200,00;447;20,00;4139;5,00;41599;2,00;20157;1,50
2021-09-10;136679;251946,00;0;0,00;0;20000,00;3;2.000,00;27;200,00;332;20,00;3050;5,00;30482;2,00;13916;1,50
2021-09-09;6623;23296,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;22;20,00;261;5,00;2761;2,00;1268;1,50
2021-09-08;121250;223569,00;0;0,00;0;20000,00;2;2.000,00;28;200,00;266;20,00;2654;5,00;26871;2,00;12919;1,50
2021-09-07;101328;192405,00;0;0,00;0;20000,00;3;2.000,00;16;200,00;223;20,00;2281;5,00;22916;2,00;10217;1,50
2021-09-06;5797;20164,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;25;20,00;241;5,00;2404;2,00;1088;1,50
2021-09-05;4639;15898,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;12;20,00;199;5,00;1974;2,00;894;1,50
2021-09-04;192270;342003,00;0;0,00;0;20000,00;2;2.000,00;40;200,00;431;20,00;4094;5,00;41519;2,00;18705;1,50
2021-09-03;170438;320125,50;0;0,00;1;20000,00;5;2.000,00;59;200,00;407;20,00;3867;5,00;38368;2,00;17219;1,50
2021-09-02;6147;22636,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;30;20,00;268;5,00;2673;2,00;1249;1,50
2021-09-01;117370;217152,00;0;0,00;0;20000,00;0;2.000,00;35;200,00;234;20,00;2615;5,00;25884;2,00;11735;1,50
2021-08-31;101295;194143,50;0;0,00;0;20000,00;0;2.000,00;25;200,00;211;20,00;2261;5,00;23380;2,00;12074;1,50
2021-08-30;6071;22356,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;27;20,00;246;5,00;2804;2,00;1375;1,50
2021-08-29;4953;17074,50;0;0,00;0;20000,00;2;2.000,00;2;200,00;19;20,00;193;5,00;2087;2,00;939;1,50
2021-08-28;189672;337194,00;0;0,00;1;20000,00;6;2.000,00;36;200,00;371;20,00;3966;5,00;40892;2,00;18191;1,50
2021-08-27;136130;253360,50;0;0,00;0;20000,00;4;2.000,00;30;200,00;325;20,00;2981;5,00;30524;2,00;13872;1,50
2021-08-26;5882;21355,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;20;20,00;242;5,00;2593;2,00;1193;1,50
2021-08-25;114589;212305,50;0;0,00;0;20000,00;3;2.000,00;22;200,00;272;20,00;2593;5,00;25566;2,00;12089;1,50
2021-08-24;94928;180378,00;0;0,00;0;20000,00;2;2.000,00;22;200,00;231;20,00;2187;5,00;21708;2,00;10332;1,50
2021-08-23;5763;20737,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;24;20,00;249;5,00;2430;2,00;1236;1,50
2021-08-22;4683;16212,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;13;20,00;196;5,00;1939;2,00;908;1,50
2021-08-21;186007;329938,50;0;0,00;0;20000,00;3;2.000,00;37;200,00;376;20,00;4025;5,00;40115;2,00;19317;1,50
2021-08-20;128173;235671,00;0;0,00;0;20000,00;4;2.000,00;23;200,00;285;20,00;2817;5,00;28089;2,00;13478;1,50
2021-08-19;6034;22038,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;27;20,00;282;5,00;2618;2,00;1169;1,50
2021-08-18;116414;215025,00;0;0,00;0;20000,00;1;2.000,00;30;200,00;291;20,00;2528;5,00;25982;2,00;10781;1,50
2021-08-17;91205;172174,50;0;0,00;0;20000,00;1;2.000,00;20;200,00;182;20,00;2072;5,00;20535;2,00;9388;1,50
2021-08-16;4986;16989,00;0;0,00;0;20000,00;1;2.000,00;0;200,00;16;20,00;222;5,00;2124;2,00;1138;1,50
2021-08-15;4523;14781,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;17;20,00;180;5,00;1697;2,00;868;1,50
2021-08-14;190741;338130,00;0;0,00;0;20000,00;1;2.000,00;49;200,00;434;20,00;4082;5,00;40791;2,00;21747;1,50
2021-08-13;290438;541492,50;0;0,00;0;20000,00;3;2.000,00;60;200,00;638;20,00;6234;5,00;65020;2,00;30339;1,50
2021-08-12;5129;17298,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;16;20,00;206;5,00;1987;2,00;948;1,50
2021-08-11;127597;234985,50;0;0,00;0;20000,00;1;2.000,00;31;200,00;302;20,00;2838;5,00;28661;2,00;13276;1,50
2021-08-10;106442;201468,00;0;0,00;0;20000,00;6;2.000,00;21;200,00;234;20,00;2364;5,00;24176;2,00;11452;1,50
2021-08-09;4924;16851,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;15;20,00;189;5,00;2076;2,00;935;1,50
2021-08-08;4376;14650,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;27;20,00;215;5,00;1735;2,00;800;1,50
2021-08-07;194103;344377,50;0;0,00;1;20000,00;3;2.000,00;46;200,00;420;20,00;4125;5,00;41194;2,00;18978;1,50
2021-08-06;141218;261054,00;0;0,00;0;20000,00;0;2.000,00;37;200,00;328;20,00;3109;5,00;31729;2,00;14087;1,50
2021-08-05;5531;19609,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;30;20,00;243;5,00;2276;2,00;1101;1,50
2021-08-04;123723;227691,00;0;0,00;0;20000,00;1;2.000,00;18;200,00;245;20,00;2870;5,00;27141;2,00;11769;1,50
2021-08-03;103185;195375,00;0;0,00;0;20000,00;3;2.000,00;25;200,00;226;20,00;2316;5,00;23192;2,00;10768;1,50
2021-08-02;5690;20335,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;33;20,00;237;5,00;2448;2,00;1118;1,50
2021-08-01;4335;14727,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;11;20,00;164;5,00;1782;2,00;866;1,50
2021-07-31;187646;332415,00;0;0,00;0;20000,00;3;2.000,00;40;200,00;365;20,00;4026;5,00;39719;2,00;17994;1,50
2021-07-30;134709;248661,00;0;0,00;0;20000,00;6;2.000,00;27;200,00;287;20,00;2860;5,00;29655;2,00;13144;1,50
2021-07-29;5349;19117,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;28;20,00;220;5,00;2208;2,00;1068;1,50
2021-07-28;115439;212322,00;0;0,00;0;20000,00;3;2.000,00;31;200,00;228;20,00;2640;5,00;25858;2,00;11908;1,50
2021-07-27;92433;174048,00;0;0,00;0;20000,00;2;2.000,00;16;200,00;200;20,00;2068;5,00;20618;2,00;10048;1,50
2021-07-26;5307;18433,50;0;0,00;0;20000,00;1;2.000,00;0;200,00;21;20,00;215;5,00;2200;2,00;1021;1,50
2021-07-25;4458;14949,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;21;20,00;178;5,00;1775;2,00;817;1,50
2021-07-24;184713;326695,50;0;0,00;0;20000,00;2;2.000,00;47;200,00;384;20,00;4009;5,00;39062;2,00;16105;1,50
2021-07-23;122360;225276,00;0;0,00;0;20000,00;3;2.000,00;21;200,00;277;20,00;2769;5,00;26824;2,00;11971;1,50
2021-07-22;5318;19078,50;0;0,00;0;20000,00;1;2.000,00;0;200,00;27;20,00;207;5,00;2306;2,00;1080;1,50
2021-07-21;108963;201388,50;0;0,00;0;20000,00;2;2.000,00;21;200,00;257;20,00;2353;5,00;24343;2,00;11106;1,50
2021-07-20;89237;166654,50;0;0,00;1;20000,00;2;2.000,00;27;200,00;203;20,00;2002;5,00;20061;2,00;8828;1,50
2021-07-19;4785;16489,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;20;20,00;190;5,00;1996;2,00;907;1,50
2021-07-18;4062;13258,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;16;20,00;132;5,00;1641;2,00;673;1,50
2021-07-17;184798;325702,50;0;0,00;0;20000,00;7;2.000,00;35;200,00;383;20,00;3809;5,00;38366;2,00;17985;1,50
2021-07-16;121822;222484,50;0;0,00;0;20000,00;2;2.000,00;32;200,00;295;20,00;2689;5,00;26694;2,00;12668;1,50
2021-07-15;4974;17023,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;19;20,00;215;5,00;2039;2,00;1032;1,50
2021-07-14;118582;217401,00;0;0,00;0;20000,00;3;2.000,00;30;200,00;278;20,00;2552;5,00;26037;2,00;12476;1,50
2021-07-13;93384;175167,00;0;0,00;0;20000,00;0;2.000,00;23;200,00;237;20,00;2015;5,00;20724;2,00;9330;1,50
2021-07-12;4778;16467,00;0;0,00;0;20000,00;1;2.000,00;3;200,00;18;20,00;206;5,00;2006;2,00;833;1,50
2021-07-11;4046;12975,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;13;20,00;176;5,00;1627;2,00;657;1,50
2021-07-10;190730;336643,50;0;0,00;0;20000,00;4;2.000,00;48;200,00;405;20,00;3964;5,00;40520;2,00;19494;1,50
2021-07-09;128817;233979,00;0;0,00;0;20000,00;0;2.000,00;39;200,00;278;20,00;2862;5,00;27742;2,00;13222;1,50
2021-07-08;4981;17400,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;21;20,00;228;5,00;1991;2,00;978;1,50
2021-07-07;127087;232822,50;0;0,00;0;20000,00;1;2.000,00;28;200,00;268;20,00;2743;5,00;28200;2,00;12556;1,50
2021-07-06;93862;175246,50;0;0,00;0;20000,00;3;2.000,00;15;200,00;233;20,00;2181;5,00;21037;2,00;10044;1,50
2021-07-05;4967;17289,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;25;20,00;185;5,00;2034;2,00;1022;1,50
2021-07-04;4045;13455,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;12;20,00;173;5,00;1609;2,00;697;1,50
2021-07-03;198580;350499,00;0;0,00;1;20000,00;4;2.000,00;36;200,00;413;20,00;4084;5,00;42193;2,00;19092;1,50
2021-07-02;146325;268870,50;0;0,00;0;20000,00;5;2.000,00;40;200,00;285;20,00;3221;5,00;32049;2,00;14102;1,50
2021-07-01;4960;17721,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;20;20,00;234;5,00;2147;2,00;1002;1,50
2021-06-30;128053;234442,50;0;0,00;0;20000,00;1;2.000,00;24;200,00;280;20,00;2865;5,00;28081;2,00;13246;1,50
2021-06-29;101248;190215,00;0;0,00;0;20000,00;4;2.000,00;27;200,00;221;20,00;2254;5,00;22397;2,00;9926;1,50
2021-06-28;4882;17484,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;16;20,00;203;5,00;2012;2,00;1008;1,50
2021-06-27;4285;14458,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;9;20,00;176;5,00;1757;2,00;850;1,50
2021-06-26;210760;375138,00;0;0,00;0;20000,00;3;2.000,00;50;200,00;440;20,00;4552;5,00;44646;2,00;20501;1,50
2021-06-25;141730;259245,00;0;0,00;0;20000,00;1;2.000,00;25;200,00;345;20,00;3194;5,00;30905;2,00;14267;1,50
2021-06-24;5159;18850,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;20;20,00;230;5,00;2241;2,00;1061;1,50
2021-06-23;137546;253312,50;0;0,00;0;20000,00;4;2.000,00;32;200,00;257;20,00;3094;5,00;30542;2,00;14623;1,50
2021-06-22;97658;182469,00;0;0,00;0;20000,00;1;2.000,00;18;200,00;211;20,00;2133;5,00;21599;2,00;9940;1,50
2021-06-21;5068;17770,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;26;20,00;211;5,00;2197;2,00;1036;1,50
2021-06-20;4186;13600,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;19;20,00;158;5,00;1679;2,00;889;1,50
2021-06-19;204163;361053,00;0;0,00;0;20000,00;7;2.000,00;44;200,00;447;20,00;4436;5,00;43643;2,00;20915;1,50
2021-06-18;135966;247585,50;0;0,00;0;20000,00;2;2.000,00;32;200,00;287;20,00;2987;5,00;29616;2,00;12938;1,50
2021-06-17;4935;16753,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;24;20,00;229;5,00;2037;2,00;860;1,50
2021-06-16;128659;234312,00;0;0,00;0;20000,00;3;2.000,00;25;200,00;301;20,00;2863;5,00;27915;2,00;12473;1,50
2021-06-15;96987;180408,00;0;0,00;0;20000,00;0;2.000,00;26;200,00;204;20,00;2192;5,00;21628;2,00;10148;1,50
2021-06-14;4766;16035,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;28;20,00;206;5,00;1952;2,00;887;1,50
