Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2012-10-26;154598;266019,00;0;200000,00;0;20000,00;6;2.000,00;33;200,00;330;20,00;3168;5,00;31846;2,00;14549;1,50
2012-10-24;123319;218599,50;0;200000,00;0;20000,00;3;2.000,00;26;200,00;254;20,00;2582;5,00;26227;2,00;12302;1,50
2012-10-23;86845;154314,00;0;200000,00;0;20000,00;2;2.000,00;25;200,00;175;20,00;1936;5,00;18348;2,00;9495;1,50
2012-10-20;259453;444627,00;1;1025000,00;0;20000,00;6;2.000,00;46;200,00;540;20,00;5318;5,00;52911;2,00;22845;1,50
2012-10-19;152714;264210,00;0;1025000,00;0;20000,00;2;2.000,00;35;200,00;307;20,00;3179;5,00;31420;2,00;13450;1,50
2012-10-17;125699;225223,50;0;1025000,00;0;20000,00;1;2.000,00;23;200,00;278;20,00;2751;5,00;27090;2,00;12160;1,50
2012-10-16;86247;155598,00;0;1025000,00;0;20000,00;1;2.000,00;16;200,00;176;20,00;1889;5,00;18849;2,00;9646;1,50
2012-10-13;263008;450456,00;0;950000,00;2;20000,00;9;2.000,00;61;200,00;560;20,00;5346;5,00;53890;2,00;25065;1,50
2012-10-12;153139;264748,50;0;950000,00;0;20000,00;1;2.000,00;32;200,00;327;20,00;3076;5,00;31740;2,00;15620;1,50
2012-10-10;127064;227541,00;0;950000,00;0;20000,00;3;2.000,00;27;200,00;269;20,00;2737;5,00;27355;2,00;12636;1,50
2012-10-09;85380;153940,50;0;950000,00;1;20000,00;2;2.000,00;18;200,00;181;20,00;1895;5,00;18346;2,00;7924;1,50
2012-10-06;258966;443332,50;0;875000,00;0;20000,00;4;2.000,00;62;200,00;517;20,00;5501;5,00;53111;2,00;23936;1,50
2012-10-05;154943;266781,00;0;875000,00;0;20000,00;1;2.000,00;31;200,00;337;20,00;3161;5,00;31980;2,00;15293;1,50
2012-10-03;128335;229054,50;0;875000,00;1;20000,00;2;2.000,00;31;200,00;275;20,00;2716;5,00;27414;2,00;12731;1,50
2012-10-02;83277;149014,50;0;875000,00;0;20000,00;1;2.000,00;8;200,00;178;20,00;1780;5,00;18042;2,00;8349;1,50
2012-09-29;262200;448854,00;0;800000,00;0;20000,00;6;2.000,00;57;200,00;536;20,00;5396;5,00;54256;2,00;24284;1,50
2012-09-28;212453;368670,00;0;800000,00;0;20000,00;9;2.000,00;48;200,00;435;20,00;4384;5,00;44774;2,00;20462;1,50
2012-09-26;137531;244800,00;0;800000,00;0;20000,00;1;2.000,00;30;200,00;317;20,00;2956;5,00;29253;2,00;14148;1,50
2012-09-25;82175;146859,00;0;800000,00;0;20000,00;4;2.000,00;14;200,00;193;20,00;1784;5,00;17765;2,00;9048;1,50
2012-09-22;266367;455164,50;0;725000,00;0;20000,00;5;2.000,00;59;200,00;561;20,00;5453;5,00;54504;2,00;27222;1,50
2012-09-21;148492;254224,50;0;725000,00;0;20000,00;5;2.000,00;22;200,00;339;20,00;3006;5,00;30584;2,00;13507;1,50
2012-09-19;133650;237063,00;0;725000,00;0;20000,00;4;2.000,00;34;200,00;271;20,00;2874;5,00;28393;2,00;12587;1,50
2012-09-18;78801;139683,00;0;725000,00;0;20000,00;0;2.000,00;11;200,00;167;20,00;1699;5,00;16746;2,00;7196;1,50
2012-09-15;260605;445231,50;0;650000,00;0;20000,00;4;2.000,00;50;200,00;514;20,00;5385;5,00;53328;2,00;25435;1,50
2012-09-14;145213;249229,50;0;650000,00;0;20000,00;1;2.000,00;25;200,00;291;20,00;2987;5,00;29840;2,00;13899;1,50
2012-09-12;127464;226915,50;0;650000,00;0;20000,00;1;2.000,00;16;200,00;290;20,00;2692;5,00;27248;2,00;12274;1,50
2012-09-11;80465;143401,50;0;650000,00;0;20000,00;2;2.000,00;10;200,00;173;20,00;1671;5,00;17327;2,00;8019;1,50
2012-09-08;259498;443617,50;0;575000,00;1;20000,00;6;2.000,00;47;200,00;536;20,00;5386;5,00;53299;2,00;23892;1,50
2012-09-07;151308;260298,00;0;575000,00;0;20000,00;3;2.000,00;25;200,00;286;20,00;3045;5,00;31138;2,00;14768;1,50
2012-09-05;129568;229839,00;0;575000,00;0;20000,00;3;2.000,00;21;200,00;275;20,00;2846;5,00;27689;2,00;14316;1,50
2012-09-04;86118;153216,00;0;575000,00;0;20000,00;0;2.000,00;25;200,00;200;20,00;1863;5,00;18240;2,00;8335;1,50
2012-09-01;265030;452709,00;0;500000,00;0;20000,00;5;2.000,00;38;200,00;562;20,00;5384;5,00;54484;2,00;25849;1,50
2012-08-31;148202;254221,50;0;500000,00;0;20000,00;3;2.000,00;35;200,00;299;20,00;3027;5,00;30659;2,00;13323;1,50
2012-08-29;128334;227997,00;0;500000,00;0;20000,00;3;2.000,00;25;200,00;271;20,00;2755;5,00;27575;2,00;12347;1,50
2012-08-28;80711;142690,50;0;500000,00;0;20000,00;1;2.000,00;14;200,00;178;20,00;1674;5,00;17068;2,00;7918;1,50
2012-08-25;263900;451072,50;0;425000,00;0;20000,00;7;2.000,00;64;200,00;583;20,00;5402;5,00;53900;2,00;26353;1,50
2012-08-24;151190;259785,00;0;425000,00;0;20000,00;3;2.000,00;33;200,00;318;20,00;3101;5,00;31185;2,00;13658;1,50
2012-08-22;132699;235699,50;0;425000,00;0;20000,00;2;2.000,00;29;200,00;284;20,00;2714;5,00;27981;2,00;13116;1,50
2012-08-21;87797;156232,50;0;425000,00;0;20000,00;0;2.000,00;11;200,00;197;20,00;1860;5,00;18735;2,00;8972;1,50
2012-08-18;257301;439750,50;0;350000,00;0;20000,00;6;2.000,00;44;200,00;533;20,00;5267;5,00;53103;2,00;23727;1,50
2012-08-17;144326;248115,00;0;350000,00;1;20000,00;8;2.000,00;29;200,00;264;20,00;2889;5,00;29772;2,00;13193;1,50
2012-08-15;138697;246720,00;0;350000,00;0;20000,00;4;2.000,00;27;200,00;303;20,00;3012;5,00;29553;2,00;15597;1,50
2012-08-14;91156;162477,00;0;350000,00;0;20000,00;3;2.000,00;22;200,00;198;20,00;1945;5,00;19414;2,00;9325;1,50
2012-08-11;279455;478860,00;0;275000,00;1;20000,00;3;2.000,00;66;200,00;602;20,00;5730;5,00;57531;2,00;28439;1,50
2012-08-10;303732;527770,50;0;275000,00;0;20000,00;5;2.000,00;67;200,00;642;20,00;6250;5,00;63488;2,00;29854;1,50
2012-08-08;146937;261055,50;0;275000,00;0;20000,00;3;2.000,00;30;200,00;308;20,00;3103;5,00;31363;2,00;14118;1,50
2012-08-07;209025;366532,50;0;275000,00;0;20000,00;4;2.000,00;48;200,00;439;20,00;4508;5,00;43968;2,00;20004;1,50
2012-08-04;270440;463506,00;0;200000,00;0;20000,00;6;2.000,00;48;200,00;578;20,00;5626;5,00;55711;2,00;22393;1,50
2012-08-03;216397;375535,50;0;200000,00;0;20000,00;6;2.000,00;52;200,00;456;20,00;4511;5,00;45170;2,00;20003;1,50
2012-08-01;135915;241507,50;0;200000,00;0;20000,00;2;2.000,00;22;200,00;275;20,00;2914;5,00;28992;2,00;12598;1,50
2012-07-31;127900;227542,50;1;875000,00;0;20000,00;4;2.000,00;23;200,00;270;20,00;2639;5,00;27646;2,00;11910;1,50
2012-07-28;257690;441414,00;0;800000,00;0;20000,00;3;2.000,00;46;200,00;489;20,00;5231;5,00;52928;2,00;26311;1,50
2012-07-27;170279;295429,50;0;800000,00;2;20000,00;7;2.000,00;27;200,00;350;20,00;3587;5,00;35957;2,00;15492;1,50
2012-07-25;124827;222166,50;0;800000,00;0;20000,00;3;2.000,00;27;200,00;298;20,00;2639;5,00;26423;2,00;12969;1,50
2012-07-24;100936;180700,50;0;800000,00;0;20000,00;2;2.000,00;21;200,00;218;20,00;2162;5,00;21483;2,00;9472;1,50
2012-07-21;234687;400788,00;0;725000,00;0;20000,00;9;2.000,00;51;200,00;481;20,00;4905;5,00;48041;2,00;23048;1,50
2012-07-20;168118;291130,50;0;725000,00;0;20000,00;3;2.000,00;28;200,00;364;20,00;3516;5,00;34763;2,00;15302;1,50
2012-07-18;134141;239611,50;0;725000,00;0;20000,00;4;2.000,00;27;200,00;279;20,00;2847;5,00;28584;2,00;12980;1,50
2012-07-17;96366;171933,00;0;725000,00;0;20000,00;7;2.000,00;27;200,00;221;20,00;2041;5,00;20649;2,00;9525;1,50
2012-07-14;264353;454411,50;0;650000,00;0;20000,00;5;2.000,00;40;200,00;555;20,00;5464;5,00;54590;2,00;21588;1,50
2012-07-13;336207;583542,00;0;650000,00;1;20000,00;9;2.000,00;77;200,00;661;20,00;6973;5,00;69982;2,00;32915;1,50
2012-07-11;128615;229221,00;0;650000,00;0;20000,00;5;2.000,00;25;200,00;290;20,00;2733;5,00;27724;2,00;12469;1,50
2012-07-10;89826;160996,50;0;650000,00;0;20000,00;2;2.000,00;19;200,00;207;20,00;1934;5,00;19362;2,00;8496;1,50
2012-07-07;266560;456799,50;0;575000,00;0;20000,00;5;2.000,00;52;200,00;531;20,00;5374;5,00;54926;2,00;26614;1,50
2012-07-06;152803;263854,50;0;575000,00;0;20000,00;7;2.000,00;25;200,00;340;20,00;3201;5,00;31356;2,00;14453;1,50
2012-07-04;135707;242185,50;0;575000,00;1;20000,00;1;2.000,00;38;200,00;309;20,00;2952;5,00;28846;2,00;12745;1,50
2012-07-03;86502;154620,00;0;575000,00;0;20000,00;4;2.000,00;19;200,00;185;20,00;1894;5,00;18265;2,00;7972;1,50
2012-06-30;269420;461721,00;0;500000,00;1;20000,00;4;2.000,00;51;200,00;548;20,00;5593;5,00;55283;2,00;26867;1,50
2012-06-29;153850;264894,00;0;500000,00;0;20000,00;2;2.000,00;40;200,00;310;20,00;3155;5,00;31554;2,00;14094;1,50
2012-06-27;139569;248976,00;0;500000,00;0;20000,00;2;2.000,00;35;200,00;277;20,00;2975;5,00;29983;2,00;15416;1,50
2012-06-26;84662;150738,00;0;500000,00;0;20000,00;4;2.000,00;17;200,00;180;20,00;1894;5,00;18107;2,00;8189;1,50
2012-06-23;275720;472786,50;0;425000,00;0;20000,00;1;2.000,00;65;200,00;543;20,00;5678;5,00;56618;2,00;29375;1,50
2012-06-22;148557;254940,00;0;425000,00;1;20000,00;1;2.000,00;46;200,00;296;20,00;3060;5,00;30565;2,00;14048;1,50
2012-06-20;132557;236145,00;0;425000,00;0;20000,00;4;2.000,00;28;200,00;283;20,00;2853;5,00;28397;2,00;13085;1,50
2012-06-19;82091;146359,50;0;425000,00;0;20000,00;2;2.000,00;18;200,00;169;20,00;1714;5,00;17653;2,00;8544;1,50
2012-06-16;277480;474771,00;0;350000,00;0;20000,00;6;2.000,00;73;200,00;558;20,00;5590;5,00;56943;2,00;24326;1,50
2012-06-15;157843;271512,00;0;350000,00;0;20000,00;6;2.000,00;31;200,00;323;20,00;3261;5,00;32814;2,00;14189;1,50
2012-06-13;135563;241638,00;0;350000,00;1;20000,00;0;2.000,00;26;200,00;296;20,00;2884;5,00;28827;2,00;13074;1,50
2012-06-12;86653;154965,00;0;350000,00;0;20000,00;0;2.000,00;20;200,00;194;20,00;1879;5,00;18506;2,00;8743;1,50
2012-06-09;279092;478701,00;0;275000,00;0;20000,00;4;2.000,00;43;200,00;581;20,00;5732;5,00;57650;2,00;25481;1,50
2012-06-08;234989;408100,50;0;275000,00;0;20000,00;3;2.000,00;39;200,00;476;20,00;4883;5,00;49216;2,00;20844;1,50
2012-06-06;134084;239452,50;0;275000,00;0;20000,00;5;2.000,00;28;200,00;310;20,00;2906;5,00;28832;2,00;14012;1,50
2012-06-05;134069;238696,50;0;275000,00;0;20000,00;1;2.000,00;26;200,00;278;20,00;2901;5,00;28959;2,00;12847;1,50
2012-06-02;274358;469726,50;0;200000,00;1;20000,00;10;2.000,00;61;200,00;558;20,00;5726;5,00;56595;2,00;24976;1,50
2012-06-01;191698;332827,50;0;200000,00;0;20000,00;5;2.000,00;34;200,00;403;20,00;3970;5,00;39939;2,00;19154;1,50
2012-05-30;129405;230767,50;0;200000,00;0;20000,00;3;2.000,00;28;200,00;292;20,00;2790;5,00;27707;2,00;12043;1,50
2012-05-29;97862;175132,50;0;200000,00;0;20000,00;1;2.000,00;20;200,00;217;20,00;2147;5,00;21075;2,00;10073;1,50
2012-05-26;272552;466558,50;1;275000,00;1;20000,00;2;2.000,00;57;200,00;575;20,00;5386;5,00;55898;2,00;27994;1,50
2012-05-25;162175;281608,50;0;275000,00;0;20000,00;4;2.000,00;35;200,00;335;20,00;3341;5,00;33593;2,00;15567;1,50
2012-05-23;131445;234495,00;0;275000,00;0;20000,00;4;2.000,00;38;200,00;277;20,00;2866;5,00;28114;2,00;12633;1,50
2012-05-22;92685;166023,00;0;275000,00;0;20000,00;2;2.000,00;24;200,00;195;20,00;1959;5,00;20167;2,00;8710;1,50
2012-05-19;265977;456517,50;0;200000,00;1;20000,00;5;2.000,00;71;200,00;562;20,00;5534;5,00;54621;2,00;24693;1,50
2012-05-18;149361;258196,50;0;200000,00;1;20000,00;0;2.000,00;42;200,00;297;20,00;3127;5,00;31008;2,00;13853;1,50
2012-05-16;141297;253057,50;1;1100000,00;0;20000,00;1;2.000,00;29;200,00;318;20,00;2983;5,00;30259;2,00;14134;1,50
2012-05-15;88808;160498,50;0;1100000,00;0;20000,00;3;2.000,00;12;200,00;196;20,00;1931;5,00;19170;2,00;8621;1,50
2012-05-12;286294;493144,50;0;1025000,00;0;20000,00;3;2.000,00;57;200,00;599;20,00;5931;5,00;59027;2,00;26609;1,50
2012-05-11;148279;257302,50;0;1025000,00;0;20000,00;3;2.000,00;39;200,00;331;20,00;3140;5,00;30740;2,00;15965;1,50
2012-05-09;144941;259995,00;0;1025000,00;0;20000,00;3;2.000,00;34;200,00;321;20,00;3120;5,00;31355;2,00;16266;1,50
2012-05-08;80467;145392,00;0;1025000,00;0;20000,00;2;2.000,00;11;200,00;165;20,00;1747;5,00;17588;2,00;7607;1,50
2012-05-05;283525;486472,50;0;950000,00;1;20000,00;8;2.000,00;56;200,00;606;20,00;6007;5,00;57909;2,00;27758;1,50
2012-05-04;148440;256275,00;0;950000,00;0;20000,00;6;2.000,00;40;200,00;293;20,00;3179;5,00;30822;2,00;14601;1,50
2012-05-02;128618;231175,50;0;950000,00;0;20000,00;3;2.000,00;18;200,00;300;20,00;2701;5,00;27671;2,00;13584;1,50
2012-05-01;63232;114742,50;0;950000,00;0;20000,00;1;2.000,00;11;200,00;118;20,00;1308;5,00;13911;2,00;6095;1,50
2012-04-28;281424;482635,50;0;875000,00;0;20000,00;6;2.000,00;56;200,00;578;20,00;5759;5,00;57561;2,00;22929;1,50
2012-04-27;148550;257119,50;0;875000,00;0;20000,00;2;2.000,00;35;200,00;290;20,00;3046;5,00;30953;2,00;14136;1,50
2012-04-25;133622;239331,00;0;875000,00;0;20000,00;2;2.000,00;33;200,00;278;20,00;2905;5,00;28624;2,00;14354;1,50
2012-04-24;77217;138972,00;0;875000,00;0;20000,00;2;2.000,00;15;200,00;174;20,00;1700;5,00;16678;2,00;7496;1,50
2012-04-21;278467;477988,50;0;800000,00;0;20000,00;2;2.000,00;70;200,00;570;20,00;5720;5,00;57831;2,00;24549;1,50
2012-04-20;147220;253749,00;0;800000,00;0;20000,00;1;2.000,00;31;200,00;288;20,00;3099;5,00;30246;2,00;13126;1,50
2012-04-18;134511;241381,50;0;800000,00;0;20000,00;1;2.000,00;27;200,00;280;20,00;2887;5,00;28892;2,00;12460;1,50
2012-04-17;73494;132331,50;0;800000,00;0;20000,00;2;2.000,00;17;200,00;159;20,00;1560;5,00;15758;2,00;8229;1,50
2012-04-14;295500;508966,50;0;725000,00;1;20000,00;2;2.000,00;57;200,00;639;20,00;6023;5,00;60919;2,00;26861;1,50
2012-04-13;326475;563658,00;0;725000,00;0;20000,00;8;2.000,00;61;200,00;715;20,00;6737;5,00;67772;2,00;29869;1,50
2012-04-11;142418;255235,50;0;725000,00;0;20000,00;3;2.000,00;38;200,00;296;20,00;3047;5,00;30481;2,00;13871;1,50
2012-04-10;72218;129915,00;0;725000,00;0;20000,00;2;2.000,00;24;200,00;157;20,00;1516;5,00;15571;2,00;7275;1,50
2012-04-07;290816;499188,00;0;650000,00;0;20000,00;7;2.000,00;52;200,00;597;20,00;6007;5,00;60072;2,00;25487;1,50
2012-04-06;150963;259383,00;0;650000,00;1;20000,00;2;2.000,00;28;200,00;344;20,00;3065;5,00;31226;2,00;14955;1,50
2012-04-04;144618;258382,50;0;650000,00;0;20000,00;4;2.000,00;31;200,00;315;20,00;3157;5,00;31110;2,00;13626;1,50
2012-04-03;79726;142237,50;0;650000,00;0;20000,00;0;2.000,00;17;200,00;173;20,00;1664;5,00;17031;2,00;7568;1,50
2012-03-31;282424;484624,50;0;575000,00;0;20000,00;6;2.000,00;52;200,00;562;20,00;5961;5,00;57869;2,00;27073;1,50
2012-03-30;140764;242325,00;0;575000,00;0;20000,00;3;2.000,00;25;200,00;308;20,00;3000;5,00;28873;2,00;13966;1,50
2012-03-28;132534;237219,00;0;575000,00;0;20000,00;2;2.000,00;29;200,00;259;20,00;2841;5,00;28712;2,00;14702;1,50
2012-03-27;72057;128913,00;0;575000,00;0;20000,00;2;2.000,00;8;200,00;150;20,00;1526;5,00;15279;2,00;7466;1,50
2012-03-24;284503;488235,00;0;500000,00;0;20000,00;3;2.000,00;67;200,00;585;20,00;5844;5,00;58398;2,00;29087;1,50
2012-03-23;142686;245341,50;0;500000,00;0;20000,00;5;2.000,00;33;200,00;276;20,00;2896;5,00;29436;2,00;14051;1,50
2012-03-21;142433;254631,00;0;500000,00;1;20000,00;5;2.000,00;27;200,00;307;20,00;3071;5,00;30991;2,00;14985;1,50
2012-03-20;73747;131652,00;0;500000,00;0;20000,00;0;2.000,00;14;200,00;184;20,00;1664;5,00;15715;2,00;7563;1,50
2012-03-17;278556;478203,00;0;425000,00;0;20000,00;4;2.000,00;61;200,00;583;20,00;5736;5,00;57384;2,00;27521;1,50
2012-03-16;144868;249516,00;0;425000,00;0;20000,00;2;2.000,00;27;200,00;310;20,00;2967;5,00;30394;2,00;13015;1,50
2012-03-14;135218;241696,50;0;425000,00;0;20000,00;3;2.000,00;28;200,00;291;20,00;2866;5,00;29180;2,00;14205;1,50
2012-03-13;79521;142786,50;0;425000,00;0;20000,00;0;2.000,00;20;200,00;172;20,00;1817;5,00;17111;2,00;7364;1,50
2012-03-10;285684;490126,50;0;350000,00;0;20000,00;10;2.000,00;46;200,00;581;20,00;5740;5,00;58789;2,00;26219;1,50
2012-03-09;147333;253611,00;0;350000,00;0;20000,00;1;2.000,00;36;200,00;298;20,00;3025;5,00;30409;2,00;14535;1,50
2012-03-07;137064;245200,50;0;350000,00;0;20000,00;3;2.000,00;23;200,00;288;20,00;3035;5,00;29729;2,00;13702;1,50
2012-03-06;76231;136591,50;0;350000,00;0;20000,00;1;2.000,00;23;200,00;167;20,00;1587;5,00;16460;2,00;7094;1,50
2012-03-03;293527;503824,50;0;275000,00;0;20000,00;4;2.000,00;59;200,00;617;20,00;5970;5,00;60639;2,00;29920;1,50
2012-03-02;150654;259558,50;0;275000,00;0;20000,00;3;2.000,00;30;200,00;328;20,00;3091;5,00;31306;2,00;13669;1,50
2012-02-29;142805;255540,00;0;275000,00;0;20000,00;1;2.000,00;28;200,00;296;20,00;3043;5,00;30533;2,00;14249;1,50
2012-02-28;75207;134320,50;0;275000,00;0;20000,00;4;2.000,00;11;200,00;161;20,00;1626;5,00;16074;2,00;8564;1,50
2012-02-25;281309;482589,00;0;200000,00;1;20000,00;2;2.000,00;65;200,00;571;20,00;5837;5,00;57808;2,00;28614;1,50
2012-02-24;149775;258808,50;0;200000,00;0;20000,00;6;2.000,00;39;200,00;287;20,00;3253;5,00;31053;2,00;14644;1,50
2012-02-22;136408;245022,00;1;875000,00;0;20000,00;3;2.000,00;32;200,00;304;20,00;2914;5,00;29493;2,00;11766;1,50
2012-02-21;80590;145621,50;0;875000,00;0;20000,00;1;2.000,00;18;200,00;153;20,00;1759;5,00;17525;2,00;8532;1,50
2012-02-18;287104;494208,00;0;800000,00;0;20000,00;3;2.000,00;49;200,00;569;20,00;5914;5,00;59048;2,00;26340;1,50
2012-02-17;148075;256344,00;0;800000,00;0;20000,00;4;2.000,00;22;200,00;323;20,00;3058;5,00;30635;2,00;13302;1,50
2012-02-15;140551;252354,00;0;800000,00;0;20000,00;2;2.000,00;29;200,00;290;20,00;3004;5,00;30178;2,00;13475;1,50
2012-02-14;82496;148960,50;0;800000,00;0;20000,00;3;2.000,00;25;200,00;172;20,00;1790;5,00;17881;2,00;7831;1,50
2012-02-11;298345;513913,50;0;725000,00;0;20000,00;9;2.000,00;51;200,00;571;20,00;6191;5,00;61317;2,00;28852;1,50
2012-02-10;148829;256518,00;0;725000,00;0;20000,00;5;2.000,00;37;200,00;325;20,00;3074;5,00;30965;2,00;14468;1,50
2012-02-08;150467;269434,50;0;725000,00;1;20000,00;1;2.000,00;36;200,00;299;20,00;3350;5,00;32409;2,00;14350;1,50
2012-02-07;84043;151654,50;0;725000,00;0;20000,00;2;2.000,00;24;200,00;155;20,00;1793;5,00;18122;2,00;8226;1,50
2012-02-04;283239;487342,50;0;650000,00;1;20000,00;3;2.000,00;70;200,00;624;20,00;5967;5,00;58426;2,00;27901;1,50
2012-02-03;147789;255730,50;0;650000,00;0;20000,00;2;2.000,00;24;200,00;309;20,00;3035;5,00;30660;2,00;15751;1,50
2012-02-01;139421;250209,00;0;650000,00;0;20000,00;1;2.000,00;32;200,00;296;20,00;2992;5,00;30328;2,00;14417;1,50
2012-01-31;78002;140797,50;0;650000,00;1;20000,00;2;2.000,00;21;200,00;152;20,00;1711;5,00;16824;2,00;8215;1,50
2012-01-28;290174;498513,00;0;575000,00;0;20000,00;7;2.000,00;56;200,00;676;20,00;5956;5,00;59723;2,00;30117;1,50
2012-01-27;151189;260862,00;0;575000,00;0;20000,00;3;2.000,00;29;200,00;347;20,00;3180;5,00;31210;2,00;14380;1,50
2012-01-25;140614;252060,00;0;575000,00;2;20000,00;2;2.000,00;33;200,00;313;20,00;3030;5,00;30253;2,00;12239;1,50
