Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2016-11-25;149525;266419,50;0;0,00;0;20000,00;4;2.000,00;36;200,00;349;20,00;3142;5,00;31813;2,00;15916;1,50
2016-11-24;5048;17826,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;18;20,00;215;5,00;2201;2,00;972;1,50
2016-11-23;146156;266871,00;0;0,00;0;20000,00;2;2.000,00;43;200,00;300;20,00;3147;5,00;32064;2,00;16318;1,50
2016-11-22;99514;182995,50;0;0,00;0;20000,00;2;2.000,00;26;200,00;197;20,00;2224;5,00;21850;2,00;10204;1,50
2016-11-21;4690;16548,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;16;20,00;217;5,00;2109;2,00;874;1,50
2016-11-20;3467;11364,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;13;20,00;133;5,00;1296;2,00;626;1,50
2016-11-19;239845;420912,00;0;0,00;0;20000,00;14;2.000,00;54;200,00;531;20,00;5101;5,00;50892;2,00;25889;1,50
2016-11-18;142889;254775,00;0;0,00;0;20000,00;3;2.000,00;31;200,00;310;20,00;3040;5,00;30450;2,00;14394;1,50
2016-11-17;4996;17764,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;18;20,00;200;5,00;2004;2,00;974;1,50
2016-11-16;139535;254313,00;0;0,00;0;20000,00;3;2.000,00;33;200,00;310;20,00;2988;5,00;30555;2,00;14375;1,50
2016-11-15;97102;178567,50;0;0,00;0;20000,00;2;2.000,00;21;200,00;212;20,00;2035;5,00;21320;2,00;10531;1,50
2016-11-14;4787;17136,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;22;20,00;205;5,00;2132;2,00;1034;1,50
2016-11-13;3682;12333,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;18;20,00;148;5,00;1385;2,00;605;1,50
2016-11-12;227481;399877,50;0;0,00;1;20000,00;9;2.000,00;62;200,00;481;20,00;4805;5,00;48444;2,00;23111;1,50
2016-11-11;128183;227349,00;0;0,00;0;20000,00;2;2.000,00;23;200,00;266;20,00;2718;5,00;26927;2,00;12191;1,50
2016-11-10;5833;21442,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;21;20,00;270;5,00;2718;2,00;1172;1,50
2016-11-09;134341;244720,50;0;0,00;0;20000,00;4;2.000,00;29;200,00;297;20,00;2977;5,00;29110;2,00;15017;1,50
2016-11-08;105401;194218,50;0;0,00;0;20000,00;1;2.000,00;29;200,00;241;20,00;2254;5,00;23321;2,00;10706;1,50
2016-11-07;5253;19324,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;22;20,00;212;5,00;2210;2,00;992;1,50
2016-11-06;3735;12136,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;13;20,00;140;5,00;1412;2,00;698;1,50
2016-11-05;232422;407172,00;0;0,00;2;20000,00;6;2.000,00;46;200,00;458;20,00;4936;5,00;49171;2,00;21589;1,50
2016-11-04;155275;278254,50;0;0,00;1;20000,00;1;2.000,00;29;200,00;350;20,00;3396;5,00;33300;2,00;15321;1,50
2016-11-03;5394;19428,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;20;20,00;225;5,00;2322;2,00;1004;1,50
2016-11-02;125957;230826,00;0;0,00;0;20000,00;4;2.000,00;33;200,00;283;20,00;2656;5,00;28018;2,00;11947;1,50
2016-11-01;89305;164725,50;0;0,00;0;20000,00;2;2.000,00;14;200,00;171;20,00;1975;5,00;19926;2,00;9221;1,50
2016-10-31;5592;20727,00;0;0,00;0;20000,00;1;2.000,00;1;200,00;18;20,00;259;5,00;2437;2,00;1069;1,50
2016-10-30;3911;13089,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;20;20,00;157;5,00;1621;2,00;790;1,50
2016-10-29;227515;399088,50;0;0,00;0;20000,00;4;2.000,00;39;200,00;495;20,00;4873;5,00;47758;2,00;24422;1,50
2016-10-28;214237;383964,00;0;0,00;1;20000,00;4;2.000,00;44;200,00;448;20,00;4551;5,00;46151;2,00;20277;1,50
2016-10-27;5449;19717,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;23;20,00;229;5,00;2356;2,00;1040;1,50
2016-10-26;119941;219396,00;0;0,00;0;20000,00;2;2.000,00;24;200,00;268;20,00;2600;5,00;26422;2,00;12305;1,50
2016-10-25;104437;192771,00;0;0,00;0;20000,00;3;2.000,00;20;200,00;254;20,00;2363;5,00;23095;2,00;10649;1,50
2016-10-24;5066;18321,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;15;20,00;229;5,00;2285;2,00;1001;1,50
2016-10-23;3586;11410,50;0;0,00;0;20000,00;1;2.000,00;3;200,00;15;20,00;133;5,00;1437;2,00;611;1,50
2016-10-22;218551;382276,50;0;0,00;0;20000,00;3;2.000,00;53;200,00;482;20,00;4498;5,00;45684;2,00;23479;1,50
2016-10-21;144581;260058,00;0;0,00;0;20000,00;1;2.000,00;28;200,00;330;20,00;3123;5,00;31241;2,00;14301;1,50
2016-10-20;5084;18144,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;32;20,00;214;5,00;2118;2,00;900;1,50
2016-10-19;117995;215104,50;0;0,00;0;20000,00;2;2.000,00;21;200,00;266;20,00;2669;5,00;25648;2,00;11588;1,50
2016-10-18;95119;176424,00;0;0,00;0;20000,00;3;2.000,00;20;200,00;214;20,00;2081;5,00;21362;2,00;9371;1,50
2016-10-17;4963;17521,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;22;20,00;229;5,00;2100;2,00;976;1,50
2016-10-16;3591;11712,00;0;0,00;0;20000,00;1;2.000,00;3;200,00;13;20,00;129;5,00;1404;2,00;768;1,50
2016-10-15;232379;406182,00;0;0,00;1;20000,00;2;2.000,00;56;200,00;461;20,00;4873;5,00;48637;2,00;23230;1,50
2016-10-14;142204;254505,00;0;0,00;0;20000,00;3;2.000,00;38;200,00;310;20,00;3084;5,00;30623;2,00;13913;1,50
2016-10-13;4942;17650,50;0;0,00;0;20000,00;1;2.000,00;3;200,00;23;20,00;204;5,00;2122;2,00;990;1,50
2016-10-12;129139;235071,00;0;0,00;0;20000,00;3;2.000,00;29;200,00;279;20,00;2796;5,00;28192;2,00;12711;1,50
2016-10-11;150143;275797,50;0;0,00;2;20000,00;1;2.000,00;36;200,00;338;20,00;3371;5,00;32894;2,00;14801;1,50
2016-10-10;4536;15927,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;17;20,00;174;5,00;1899;2,00;1023;1,50
2016-10-09;3457;11029,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;19;20,00;145;5,00;1365;2,00;545;1,50
2016-10-08;222744;387466,50;0;0,00;0;20000,00;5;2.000,00;45;200,00;441;20,00;4643;5,00;46676;2,00;20666;1,50
2016-10-07;200009;360873,00;0;0,00;0;20000,00;7;2.000,00;35;200,00;410;20,00;4298;5,00;43224;2,00;19446;1,50
2016-10-06;4847;16966,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;20;20,00;226;5,00;2015;2,00;864;1,50
2016-10-05;122135;221098,50;0;0,00;0;20000,00;4;2.000,00;25;200,00;251;20,00;2621;5,00;26585;2,00;11881;1,50
2016-10-04;140422;259711,50;0;0,00;0;20000,00;4;2.000,00;25;200,00;315;20,00;3161;5,00;30751;2,00;14661;1,50
2016-10-03;4729;16918,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;21;20,00;225;5,00;1996;2,00;1037;1,50
2016-10-02;3469;11191,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;8;20,00;121;5,00;1266;2,00;647;1,50
2016-10-01;219035;381337,50;0;0,00;1;20000,00;6;2.000,00;46;200,00;477;20,00;4648;5,00;46125;2,00;21777;1,50
2016-09-30;220221;396073,50;0;0,00;0;20000,00;6;2.000,00;38;200,00;463;20,00;4772;5,00;47633;2,00;21447;1,50
2016-09-29;4850;17092,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;31;20,00;193;5,00;2044;2,00;1024;1,50
2016-09-28;114546;208300,50;0;0,00;0;20000,00;1;2.000,00;31;200,00;267;20,00;2555;5,00;24908;2,00;11054;1,50
2016-09-27;81594;149787,00;0;0,00;0;20000,00;1;2.000,00;20;200,00;186;20,00;1811;5,00;18053;2,00;8251;1,50
2016-09-26;4615;16476,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;26;20,00;196;5,00;1911;2,00;988;1,50
2016-09-25;3390;11187,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;12;20,00;124;5,00;1361;2,00;794;1,50
2016-09-24;223035;388956,00;0;0,00;0;20000,00;4;2.000,00;45;200,00;490;20,00;4649;5,00;46279;2,00;20359;1,50
2016-09-23;132388;234903,00;0;0,00;0;20000,00;4;2.000,00;32;200,00;270;20,00;2875;5,00;28112;2,00;12802;1,50
2016-09-22;4843;17739,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;21;20,00;207;5,00;2074;2,00;1110;1,50
2016-09-21;126456;230524,50;0;0,00;0;20000,00;5;2.000,00;28;200,00;276;20,00;2842;5,00;27685;2,00;13285;1,50
2016-09-20;85014;155488,50;0;0,00;0;20000,00;1;2.000,00;21;200,00;202;20,00;1912;5,00;18624;2,00;8614;1,50
2016-09-19;4605;16329,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;22;20,00;185;5,00;2038;2,00;922;1,50
2016-09-18;3557;11763,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;10;20,00;133;5,00;1392;2,00;643;1,50
2016-09-17;219147;381960,00;0;0,00;1;20000,00;8;2.000,00;35;200,00;474;20,00;4653;5,00;45746;2,00;20367;1,50
2016-09-16;136030;242623,50;0;0,00;0;20000,00;5;2.000,00;25;200,00;302;20,00;2931;5,00;29078;2,00;12923;1,50
2016-09-15;4836;17148,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;22;20,00;187;5,00;2085;2,00;902;1,50
2016-09-14;121113;220065,00;0;0,00;0;20000,00;5;2.000,00;36;200,00;260;20,00;2696;5,00;26350;2,00;12351;1,50
2016-09-13;88437;162211,50;0;0,00;0;20000,00;2;2.000,00;17;200,00;189;20,00;2028;5,00;19577;2,00;8680;1,50
2016-09-12;4618;16521,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;18;20,00;193;5,00;1923;2,00;861;1,50
2016-09-11;3483;11728,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;12;20,00;150;5,00;1416;2,00;657;1,50
2016-09-10;215533;376656,00;0;0,00;0;20000,00;6;2.000,00;41;200,00;445;20,00;4477;5,00;45230;2,00;21624;1,50
2016-09-09;132294;236128,50;0;0,00;0;20000,00;4;2.000,00;33;200,00;252;20,00;2842;5,00;27812;2,00;12276;1,50
2016-09-08;5200;19248,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;25;20,00;227;5,00;2209;2,00;1040;1,50
2016-09-07;118917;216723,00;0;0,00;0;20000,00;3;2.000,00;20;200,00;283;20,00;2623;5,00;25986;2,00;12340;1,50
2016-09-06;86575;159688,50;0;0,00;0;20000,00;2;2.000,00;21;200,00;174;20,00;1960;5,00;19254;2,00;8724;1,50
2016-09-05;5115;18573,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;25;20,00;192;5,00;2189;2,00;1071;1,50
2016-09-04;3596;11737,50;0;0,00;0;20000,00;1;2.000,00;1;200,00;22;20,00;158;5,00;1416;2,00;685;1,50
2016-09-03;222599;388431,00;0;0,00;0;20000,00;2;2.000,00;44;200,00;424;20,00;4620;5,00;46172;2,00;20962;1,50
2016-09-02;136866;244150,50;0;0,00;0;20000,00;6;2.000,00;18;200,00;305;20,00;2929;5,00;29361;2,00;13662;1,50
2016-09-01;5122;18546,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;29;20,00;217;5,00;2191;2,00;957;1,50
2016-08-31;126064;229684,50;0;0,00;0;20000,00;3;2.000,00;25;200,00;269;20,00;2818;5,00;27548;2,00;13160;1,50
2016-08-30;87856;164575,50;0;0,00;0;20000,00;1;2.000,00;19;200,00;212;20,00;1969;5,00;19918;2,00;9048;1,50
2016-08-29;4777;16989,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;33;20,00;226;5,00;2023;2,00;1135;1,50
2016-08-28;3517;11811,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;13;20,00;152;5,00;1375;2,00;597;1,50
2016-08-27;215549;376707,00;0;0,00;0;20000,00;1;2.000,00;45;200,00;423;20,00;4532;5,00;45247;2,00;22676;1,50
2016-08-26;127917;228594,00;0;0,00;0;20000,00;2;2.000,00;18;200,00;298;20,00;2711;5,00;27300;2,00;11912;1,50
2016-08-25;5037;18226,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;14;20,00;218;5,00;2153;2,00;993;1,50
2016-08-24;124699;226669,50;0;0,00;0;20000,00;0;2.000,00;37;200,00;276;20,00;2704;5,00;27195;2,00;12114;1,50
2016-08-23;84027;154608,00;0;0,00;0;20000,00;0;2.000,00;17;200,00;166;20,00;1884;5,00;18503;2,00;8922;1,50
2016-08-22;4891;18028,50;0;0,00;0;20000,00;1;2.000,00;4;200,00;20;20,00;208;5,00;2228;2,00;1105;1,50
2016-08-21;3539;11778,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;16;20,00;143;5,00;1399;2,00;675;1,50
2016-08-20;212887;371041,50;0;0,00;0;20000,00;3;2.000,00;46;200,00;459;20,00;4404;5,00;44361;2,00;21769;1,50
2016-08-19;135024;241263,00;0;0,00;1;20000,00;1;2.000,00;33;200,00;289;20,00;2862;5,00;29205;2,00;12171;1,50
2016-08-18;4930;17868,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;23;20,00;212;5,00;2135;2,00;1048;1,50
2016-08-17;122179;222129,00;0;0,00;1;20000,00;2;2.000,00;24;200,00;294;20,00;2658;5,00;26714;2,00;12465;1,50
2016-08-16;84258;155160,00;0;0,00;0;20000,00;1;2.000,00;18;200,00;203;20,00;1852;5,00;18561;2,00;8234;1,50
2016-08-15;3703;11854,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;12;20,00;143;5,00;1361;2,00;712;1,50
2016-08-14;3688;11578,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;15;20,00;120;5,00;1436;2,00;549;1,50
2016-08-13;221470;386127,00;0;0,00;0;20000,00;4;2.000,00;52;200,00;460;20,00;4573;5,00;46205;2,00;20567;1,50
2016-08-12;134756;240607,50;0;0,00;0;20000,00;2;2.000,00;38;200,00;301;20,00;2825;5,00;28698;2,00;13568;1,50
2016-08-11;5225;18451,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;22;20,00;235;5,00;2114;2,00;1009;1,50
2016-08-10;126783;230788,50;0;0,00;0;20000,00;3;2.000,00;23;200,00;273;20,00;2775;5,00;27632;2,00;12410;1,50
2016-08-09;89147;163486,50;0;0,00;0;20000,00;2;2.000,00;22;200,00;190;20,00;1976;5,00;19841;2,00;8863;1,50
2016-08-08;4775;16596,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;17;20,00;204;5,00;1988;2,00;841;1,50
2016-08-07;3577;11250,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;16;20,00;137;5,00;1389;2,00;577;1,50
2016-08-06;222692;388671,00;0;0,00;0;20000,00;4;2.000,00;44;200,00;462;20,00;4610;5,00;46597;2,00;20489;1,50
2016-08-05;132225;235585,50;0;0,00;0;20000,00;5;2.000,00;32;200,00;281;20,00;3013;5,00;28182;2,00;13182;1,50
2016-08-04;5528;19353,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;27;20,00;251;5,00;2361;2,00;1105;1,50
2016-08-03;126085;229357,50;0;0,00;0;20000,00;1;2.000,00;30;200,00;270;20,00;2810;5,00;27394;2,00;12310;1,50
2016-08-02;85469;157564,50;0;0,00;0;20000,00;2;2.000,00;24;200,00;184;20,00;1866;5,00;18759;2,00;8446;1,50
2016-08-01;5115;18234,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;23;20,00;233;5,00;2190;2,00;981;1,50
2016-07-31;3518;11581,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;14;20,00;137;5,00;1344;2,00;691;1,50
2016-07-30;206687;361239,00;0;0,00;0;20000,00;4;2.000,00;42;200,00;432;20,00;4286;5,00;43011;2,00;22844;1,50
2016-07-29;135544;242701,50;0;0,00;0;20000,00;4;2.000,00;37;200,00;277;20,00;2900;5,00;29245;2,00;13607;1,50
2016-07-28;5184;19015,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;26;20,00;242;5,00;2309;2,00;1020;1,50
2016-07-27;116308;210982,50;0;0,00;1;20000,00;4;2.000,00;27;200,00;255;20,00;2506;5,00;25267;2,00;11855;1,50
2016-07-26;90628;166435,50;0;0,00;0;20000,00;2;2.000,00;16;200,00;193;20,00;2014;5,00;19936;2,00;8667;1,50
2016-07-25;4718;16374,00;0;0,00;0;20000,00;1;2.000,00;6;200,00;20;20,00;190;5,00;2005;2,00;884;1,50
2016-07-24;3334;11052,00;0;0,00;0;20000,00;1;2.000,00;0;200,00;10;20,00;133;5,00;1429;2,00;682;1,50
2016-07-23;198930;347086,50;0;0,00;0;20000,00;1;2.000,00;33;200,00;424;20,00;4168;5,00;41159;2,00;20939;1,50
2016-07-22;121363;218227,50;0;0,00;0;20000,00;1;2.000,00;20;200,00;248;20,00;2568;5,00;26104;2,00;11850;1,50
2016-07-21;3958;12631,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;13;20,00;148;5,00;1524;2,00;751;1,50
2016-07-20;115597;209166,00;0;0,00;0;20000,00;2;2.000,00;28;200,00;240;20,00;2517;5,00;25035;2,00;10973;1,50
2016-07-19;86647;159319,50;0;0,00;1;20000,00;2;2.000,00;16;200,00;172;20,00;1878;5,00;18922;2,00;8360;1,50
2016-07-18;4698;16065,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;14;20,00;200;5,00;1911;2,00;875;1,50
2016-07-17;3410;10825,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;14;20,00;139;5,00;1321;2,00;555;1,50
2016-07-16;212181;369214,50;0;0,00;0;20000,00;6;2.000,00;42;200,00;460;20,00;4549;5,00;44655;2,00;22295;1,50
2016-07-15;131283;233586,00;0;0,00;0;20000,00;1;2.000,00;27;200,00;268;20,00;2750;5,00;27945;2,00;13286;1,50
2016-07-14;5815;19926,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;22;20,00;256;5,00;2434;2,00;1164;1,50
2016-07-13;117777;214425,00;0;0,00;0;20000,00;3;2.000,00;30;200,00;246;20,00;2562;5,00;25609;2,00;10326;1,50
2016-07-12;89278;163441,50;0;0,00;2;20000,00;2;2.000,00;13;200,00;202;20,00;2067;5,00;19666;2,00;8409;1,50
2016-07-11;4417;15334,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;23;20,00;189;5,00;1820;2,00;883;1,50
2016-07-10;3353;10647,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;9;20,00;128;5,00;1335;2,00;538;1,50
2016-07-09;212459;369232,50;0;0,00;0;20000,00;9;2.000,00;38;200,00;457;20,00;4417;5,00;44413;2,00;20870;1,50
2016-07-08;133172;236797,50;0;0,00;0;20000,00;4;2.000,00;24;200,00;279;20,00;2937;5,00;28845;2,00;13259;1,50
2016-07-07;4814;17388,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;25;20,00;216;5,00;2072;2,00;898;1,50
2016-07-06;119623;216190,50;0;0,00;0;20000,00;4;2.000,00;22;200,00;259;20,00;2606;5,00;26092;2,00;12737;1,50
2016-07-05;86498;157896,00;0;0,00;0;20000,00;1;2.000,00;17;200,00;188;20,00;1861;5,00;19316;2,00;8449;1,50
2016-07-04;4786;16788,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;22;20,00;206;5,00;2082;2,00;899;1,50
2016-07-03;3422;10957,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;11;20,00;134;5,00;1307;2,00;646;1,50
2016-07-02;217053;377724,00;0;0,00;0;20000,00;3;2.000,00;46;200,00;468;20,00;4497;5,00;46262;2,00;22286;1,50
2016-07-01;136072;241621,50;0;0,00;0;20000,00;1;2.000,00;20;200,00;264;20,00;2858;5,00;29140;2,00;12991;1,50
2016-06-30;4926;18084,00;0;0,00;0;20000,00;1;2.000,00;3;200,00;18;20,00;216;5,00;2232;2,00;1135;1,50
2016-06-29;120981;219246,00;0;0,00;0;20000,00;6;2.000,00;22;200,00;271;20,00;2686;5,00;26453;2,00;13047;1,50
2016-06-28;86906;159162,00;0;0,00;0;20000,00;2;2.000,00;14;200,00;206;20,00;1886;5,00;19084;2,00;8283;1,50
2016-06-27;4533;15718,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;22;20,00;191;5,00;1837;2,00;842;1,50
2016-06-26;3430;10866,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;9;20,00;118;5,00;1315;2,00;530;1,50
2016-06-25;216365;376185,00;0;0,00;0;20000,00;2;2.000,00;50;200,00;467;20,00;4530;5,00;45202;2,00;21782;1,50
2016-06-24;137230;243316,50;0;0,00;0;20000,00;2;2.000,00;28;200,00;298;20,00;2902;5,00;29305;2,00;13923;1,50
2016-06-23;4726;17136,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;16;20,00;200;5,00;2054;2,00;864;1,50
2016-06-22;123800;223276,50;0;0,00;0;20000,00;1;2.000,00;33;200,00;295;20,00;2618;5,00;27051;2,00;12072;1,50
2016-06-21;93450;170424,00;0;0,00;0;20000,00;4;2.000,00;19;200,00;210;20,00;2118;5,00;20666;2,00;9462;1,50
2016-06-20;4336;14986,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;25;20,00;171;5,00;1782;2,00;955;1,50
2016-06-19;3273;10425,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;8;20,00;137;5,00;1302;2,00;481;1,50
2016-06-18;217440;377256,00;0;0,00;0;20000,00;4;2.000,00;42;200,00;437;20,00;4555;5,00;44949;2,00;20039;1,50
2016-06-17;138036;245079,00;0;0,00;0;20000,00;5;2.000,00;26;200,00;289;20,00;2957;5,00;29451;2,00;13825;1,50
2016-06-16;4740;16777,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;18;20,00;205;5,00;2004;2,00;838;1,50
2016-06-15;119615;216565,50;0;0,00;1;20000,00;3;2.000,00;25;200,00;274;20,00;2585;5,00;26111;2,00;11650;1,50
2016-06-14;88842;162073,50;0;0,00;0;20000,00;2;2.000,00;21;200,00;195;20,00;1988;5,00;19311;2,00;8414;1,50
2016-06-13;4662;16065,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;21;20,00;192;5,00;1954;2,00;830;1,50
