Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2017-11-24;152938;269790,00;0;0,00;0;20000,00;3;2.000,00;25;200,00;369;20,00;3310;5,00;32533;2,00;14046;1,50
2017-11-23;4076;13243,50;0;0,00;0;20000,00;1;2.000,00;0;200,00;10;20,00;146;5,00;1617;2,00;698;1,50
2017-11-22;121980;217204,50;0;0,00;0;20000,00;2;2.000,00;21;200,00;239;20,00;2590;5,00;25884;2,00;10584;1,50
2017-11-21;100573;182173,50;0;0,00;0;20000,00;4;2.000,00;24;200,00;213;20,00;2192;5,00;21708;2,00;10229;1,50
2017-11-20;3747;11362,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;12;20,00;128;5,00;1365;2,00;581;1,50
2017-11-19;2952;8431,50;0;0,00;0;20000,00;1;2.000,00;0;200,00;12;20,00;111;5,00;1007;2,00;430;1,50
2017-11-18;212166;365107,50;0;0,00;0;20000,00;3;2.000,00;45;200,00;454;20,00;4349;5,00;43492;2,00;22776;1,50
2017-11-17;142732;251523,00;0;0,00;0;20000,00;1;2.000,00;39;200,00;303;20,00;2951;5,00;30212;2,00;14016;1,50
2017-11-16;4058;13098,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;23;20,00;154;5,00;1545;2,00;639;1,50
2017-11-15;120055;213706,50;0;0,00;0;20000,00;3;2.000,00;24;200,00;281;20,00;2542;5,00;25347;2,00;12017;1,50
2017-11-14;90439;163695,00;0;0,00;0;20000,00;2;2.000,00;23;200,00;197;20,00;1929;5,00;19425;2,00;9008;1,50
2017-11-13;3941;12210,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;14;20,00;147;5,00;1495;2,00;644;1,50
2017-11-12;2983;8463,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;15;20,00;115;5,00;964;2,00;451;1,50
2017-11-11;191782;329427,00;0;0,00;0;20000,00;5;2.000,00;42;200,00;385;20,00;3895;5,00;39052;2,00;17661;1,50
2017-11-10;149885;264447,00;0;0,00;0;20000,00;1;2.000,00;38;200,00;321;20,00;3171;5,00;31824;2,00;14984;1,50
2017-11-09;4397;14152,50;0;0,00;0;20000,00;1;2.000,00;3;200,00;12;20,00;172;5,00;1674;2,00;792;1,50
2017-11-08;115929;206734,50;0;0,00;0;20000,00;0;2.000,00;30;200,00;230;20,00;2351;5,00;24735;2,00;11306;1,50
2017-11-07;92725;167332,50;0;0,00;0;20000,00;4;2.000,00;18;200,00;182;20,00;2013;5,00;20231;2,00;9500;1,50
2017-11-06;4151;13135,50;0;0,00;0;20000,00;1;2.000,00;3;200,00;11;20,00;150;5,00;1535;2,00;716;1,50
2017-11-05;3220;9363,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;13;20,00;122;5,00;1146;2,00;541;1,50
2017-11-04;209666;362473,50;1;600000,00;0;20000,00;3;2.000,00;44;200,00;429;20,00;4387;5,00;43598;2,00;19269;1,50
2017-11-03;134031;238060,50;0;0,00;0;20000,00;2;2.000,00;24;200,00;289;20,00;2923;5,00;28504;2,00;13305;1,50
2017-11-02;4447;14755,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;13;20,00;166;5,00;1786;2,00;786;1,50
2017-11-01;113300;202320,00;0;0,00;0;20000,00;2;2.000,00;23;200,00;219;20,00;2435;5,00;24350;2,00;11345;1,50
2017-10-31;95482;174316,50;0;0,00;0;20000,00;3;2.000,00;15;200,00;201;20,00;2065;5,00;20747;2,00;9448;1,50
2017-10-30;4089;13123,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;21;20,00;172;5,00;1560;2,00;678;1,50
2017-10-29;3223;9814,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;11;20,00;104;5,00;1213;2,00;542;1,50
2017-10-28;211807;366291,00;0;0,00;0;20000,00;7;2.000,00;36;200,00;491;20,00;4496;5,00;43878;2,00;19746;1,50
2017-10-27;137345;243828,00;0;0,00;0;20000,00;1;2.000,00;20;200,00;310;20,00;3041;5,00;29129;2,00;13377;1,50
2017-10-26;4309;14215,50;0;0,00;0;20000,00;1;2.000,00;2;200,00;17;20,00;194;5,00;1668;2,00;819;1,50
2017-10-25;116067;207933,00;0;0,00;0;20000,00;0;2.000,00;34;200,00;239;20,00;2573;5,00;25011;2,00;11081;1,50
2017-10-24;101192;185455,50;0;0,00;0;20000,00;2;2.000,00;19;200,00;212;20,00;2230;5,00;22290;2,00;11193;1,50
2017-10-23;3928;12720,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;11;20,00;143;5,00;1492;2,00;677;1,50
2017-10-22;3051;9153,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;16;20,00;110;5,00;1067;2,00;473;1,50
2017-10-21;211322;364539,00;0;0,00;0;20000,00;4;2.000,00;45;200,00;437;20,00;4290;5,00;43624;2,00;19535;1,50
2017-10-20;146815;259428,00;0;0,00;1;20000,00;3;2.000,00;24;200,00;326;20,00;3094;5,00;31162;2,00;14725;1,50
2017-10-19;4093;13366,50;0;0,00;0;20000,00;2;2.000,00;2;200,00;24;20,00;161;5,00;1593;2,00;723;1,50
2017-10-18;130535;232875,00;0;0,00;0;20000,00;0;2.000,00;18;200,00;278;20,00;2791;5,00;28035;2,00;13281;1,50
2017-10-17;97532;176782,50;0;0,00;0;20000,00;1;2.000,00;23;200,00;233;20,00;2133;5,00;21148;2,00;10422;1,50
2017-10-16;3898;12015,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;13;20,00;143;5,00;1433;2,00;726;1,50
2017-10-15;3063;9024,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;18;20,00;122;5,00;1088;2,00;551;1,50
2017-10-14;240824;418806,00;0;0,00;0;20000,00;4;2.000,00;41;200,00;494;20,00;4985;5,00;50612;2,00;25151;1,50
2017-10-13;268261;472371,00;0;0,00;0;20000,00;7;2.000,00;67;200,00;535;20,00;5603;5,00;56946;2,00;26751;1,50
2017-10-12;4215;13672,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;19;20,00;164;5,00;1662;2,00;772;1,50
2017-10-11;142952;256204,50;0;0,00;0;20000,00;2;2.000,00;32;200,00;312;20,00;3102;5,00;30845;2,00;14814;1,50
2017-10-10;100610;182512,50;0;0,00;0;20000,00;3;2.000,00;24;200,00;199;20,00;2202;5,00;21862;2,00;10242;1,50
2017-10-09;4119;13405,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;11;20,00;158;5,00;1637;2,00;761;1,50
2017-10-08;3159;9549,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;10;20,00;122;5,00;1171;2,00;546;1,50
2017-10-07;236520;410362,50;0;0,00;0;20000,00;3;2.000,00;47;200,00;507;20,00;5029;5,00;49518;2,00;25649;1,50
2017-10-06;248365;447492,00;0;0,00;0;20000,00;3;2.000,00;42;200,00;526;20,00;5547;5,00;53801;2,00;24538;1,50
2017-10-05;4258;13906,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;15;20,00;184;5,00;1678;2,00;785;1,50
2017-10-04;140773;251779,50;0;0,00;1;20000,00;0;2.000,00;33;200,00;291;20,00;2949;5,00;30025;2,00;14397;1,50
2017-10-03;208336;380703,00;0;0,00;1;20000,00;7;2.000,00;37;200,00;511;20,00;4541;5,00;45683;2,00;19725;1,50
2017-10-02;4300;14052,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;16;20,00;166;5,00;1643;2,00;874;1,50
2017-10-01;3995;12036,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;8;20,00;155;5,00;1421;2,00;711;1,50
2017-09-30;230935;399984,00;0;0,00;0;20000,00;2;2.000,00;50;200,00;480;20,00;4626;5,00;48511;2,00;21424;1,50
2017-09-29;235077;422416,50;0;0,00;1;20000,00;7;2.000,00;60;200,00;481;20,00;5031;5,00;50627;2,00;22017;1,50
2017-09-28;4343;14424,00;0;0,00;0;20000,00;1;2.000,00;1;200,00;12;20,00;186;5,00;1807;2,00;773;1,50
2017-09-27;129025;230935,50;0;0,00;0;20000,00;2;2.000,00;31;200,00;258;20,00;2761;5,00;27943;2,00;13106;1,50
2017-09-26;150834;275458,50;0;0,00;1;20000,00;4;2.000,00;35;200,00;347;20,00;3244;5,00;33212;2,00;16454;1,50
2017-09-25;3790;11851,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;18;20,00;140;5,00;1445;2,00;674;1,50
2017-09-24;3067;9234,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;9;20,00;102;5,00;1181;2,00;468;1,50
2017-09-23;217030;374845,50;0;0,00;0;20000,00;7;2.000,00;51;200,00;479;20,00;4456;5,00;45412;2,00;21790;1,50
2017-09-22;196605;352201,50;0;0,00;0;20000,00;4;2.000,00;33;200,00;419;20,00;4186;5,00;42151;2,00;19819;1,50
2017-09-21;4059;12874,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;19;20,00;189;5,00;1563;2,00;724;1,50
2017-09-20;119408;213243,00;0;0,00;0;20000,00;4;2.000,00;26;200,00;234;20,00;2639;5,00;25561;2,00;12391;1,50
2017-09-19;139037;253776,00;0;0,00;0;20000,00;3;2.000,00;34;200,00;297;20,00;3114;5,00;30216;2,00;14150;1,50
2017-09-18;3827;12054,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;14;20,00;151;5,00;1440;2,00;670;1,50
2017-09-17;3158;9433,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;6;20,00;107;5,00;1196;2,00;471;1,50
2017-09-16;211023;365352,00;1;1200000,00;0;20000,00;9;2.000,00;42;200,00;437;20,00;4370;5,00;44326;2,00;18847;1,50
2017-09-15;227191;408403,50;0;0,00;0;20000,00;4;2.000,00;42;200,00;498;20,00;4732;5,00;48900;2,00;22098;1,50
2017-09-14;4613;15987,00;0;0,00;0;20000,00;1;2.000,00;1;200,00;31;20,00;185;5,00;1930;2,00;992;1,50
2017-09-13;115100;207291,00;0;0,00;1;20000,00;3;2.000,00;26;200,00;277;20,00;2577;5,00;24847;2,00;10284;1,50
2017-09-12;95508;173979,00;0;0,00;0;20000,00;1;2.000,00;16;200,00;202;20,00;2168;5,00;20618;2,00;9466;1,50
2017-09-11;4461;14970,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;14;20,00;170;5,00;1752;2,00;872;1,50
2017-09-10;3494;10812,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;19;20,00;151;5,00;1320;2,00;655;1,50
2017-09-09;207033;359985,00;0;0,00;0;20000,00;2;2.000,00;44;200,00;449;20,00;4356;5,00;43020;2,00;18749;1,50
2017-09-08;135073;240328,50;0;0,00;0;20000,00;4;2.000,00;24;200,00;299;20,00;2872;5,00;29163;2,00;13181;1,50
2017-09-07;4788;16462,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;22;20,00;196;5,00;1920;2,00;874;1,50
2017-09-06;117578;211839,00;0;0,00;0;20000,00;0;2.000,00;21;200,00;241;20,00;2500;5,00;25041;2,00;12149;1,50
2017-09-05;88344;161158,50;0;0,00;0;20000,00;2;2.000,00;22;200,00;193;20,00;1971;5,00;19098;2,00;8990;1,50
2017-09-04;4619;15463,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;20;20,00;216;5,00;1837;2,00;1034;1,50
2017-09-03;3501;11260,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;16;20,00;146;5,00;1288;2,00;607;1,50
2017-09-02;215588;373936,50;0;0,00;0;20000,00;3;2.000,00;52;200,00;458;20,00;4555;5,00;44444;2,00;20032;1,50
2017-09-01;135587;240526,50;0;0,00;0;20000,00;2;2.000,00;23;200,00;270;20,00;2990;5,00;29046;2,00;13273;1,50
2017-08-31;4778;16345,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;17;20,00;192;5,00;1936;2,00;887;1,50
2017-08-30;121427;218980,50;0;0,00;0;20000,00;2;2.000,00;22;200,00;248;20,00;2608;5,00;26523;2,00;12179;1,50
2017-08-29;86205;157662,00;0;0,00;0;20000,00;1;2.000,00;28;200,00;182;20,00;1900;5,00;19116;2,00;9019;1,50
2017-08-28;4296;14298,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;28;20,00;169;5,00;1693;2,00;729;1,50
2017-08-27;3451;10768,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;10;20,00;128;5,00;1339;2,00;551;1,50
2017-08-26;212013;368895,00;0;0,00;1;20000,00;2;2.000,00;48;200,00;420;20,00;4436;5,00;44461;2,00;20825;1,50
2017-08-25;131008;232401,00;0;0,00;0;20000,00;0;2.000,00;32;200,00;295;20,00;2704;5,00;27339;2,00;13107;1,50
2017-08-24;4783;16573,50;0;0,00;0;20000,00;1;2.000,00;1;200,00;23;20,00;182;5,00;1950;2,00;1014;1,50
2017-08-23;120575;218295,00;0;0,00;0;20000,00;3;2.000,00;21;200,00;244;20,00;2612;5,00;25935;2,00;12419;1,50
2017-08-22;93931;171190,50;0;0,00;0;20000,00;0;2.000,00;27;200,00;212;20,00;1957;5,00;20470;2,00;9754;1,50
2017-08-21;4310;14032,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;20;20,00;167;5,00;1638;2,00;723;1,50
2017-08-20;3355;10131,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;12;20,00;135;5,00;1181;2,00;547;1,50
2017-08-19;211746;367276,50;0;0,00;0;20000,00;4;2.000,00;41;200,00;457;20,00;4443;5,00;43963;2,00;21033;1,50
2017-08-18;152989;271389,00;0;0,00;0;20000,00;2;2.000,00;28;200,00;344;20,00;3256;5,00;32933;2,00;14842;1,50
2017-08-17;4535;15223,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;17;20,00;190;5,00;1816;2,00;831;1,50
2017-08-16;114257;205642,50;0;0,00;0;20000,00;1;2.000,00;25;200,00;233;20,00;2495;5,00;24249;2,00;10808;1,50
2017-08-15;78744;142996,50;0;0,00;0;20000,00;1;2.000,00;18;200,00;169;20,00;1645;5,00;17095;2,00;7920;1,50
2017-08-14;4526;14545,50;0;0,00;0;20000,00;1;2.000,00;1;200,00;20;20,00;171;5,00;1654;2,00;771;1,50
2017-08-13;3490;10366,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;8;20,00;132;5,00;1249;2,00;615;1,50
2017-08-12;211192;365937,00;0;0,00;0;20000,00;1;2.000,00;36;200,00;397;20,00;4472;5,00;44089;2,00;19582;1,50
2017-08-11;129232;228610,50;0;0,00;0;20000,00;1;2.000,00;25;200,00;273;20,00;2715;5,00;27845;2,00;12348;1,50
2017-08-10;4790;15924,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;21;20,00;202;5,00;1942;2,00;866;1,50
2017-08-09;120972;217093,50;0;0,00;0;20000,00;0;2.000,00;19;200,00;274;20,00;2689;5,00;26161;2,00;12149;1,50
2017-08-08;90628;165336,00;0;0,00;0;20000,00;2;2.000,00;23;200,00;216;20,00;1972;5,00;19893;2,00;9097;1,50
2017-08-07;4563;14704,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;18;20,00;195;5,00;1703;2,00;831;1,50
2017-08-06;3525;10474,50;0;0,00;0;20000,00;1;2.000,00;1;200,00;13;20,00;133;5,00;1252;2,00;537;1,50
2017-08-05;217049;377544,00;0;0,00;0;20000,00;5;2.000,00;48;200,00;461;20,00;4582;5,00;44995;2,00;20396;1,50
2017-08-04;130914;232285,50;0;0,00;0;20000,00;4;2.000,00;32;200,00;283;20,00;2695;5,00;27878;2,00;12028;1,50
2017-08-03;4384;14788,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;6;20,00;182;5,00;1719;2,00;798;1,50
2017-08-02;126186;227419,50;0;0,00;0;20000,00;4;2.000,00;25;200,00;275;20,00;2780;5,00;27073;2,00;14661;1,50
2017-08-01;86987;158953,50;0;0,00;0;20000,00;2;2.000,00;18;200,00;205;20,00;1901;5,00;19078;2,00;8254;1,50
2017-07-31;4136;13600,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;15;20,00;184;5,00;1623;2,00;738;1,50
2017-07-30;3215;10102,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;8;20,00;129;5,00;1188;2,00;561;1,50
2017-07-29;207147;359695,50;0;0,00;0;20000,00;6;2.000,00;41;200,00;473;20,00;4305;5,00;43310;2,00;20791;1,50
2017-07-28;135729;241680,00;0;0,00;1;20000,00;0;2.000,00;28;200,00;279;20,00;2822;5,00;29045;2,00;13324;1,50
2017-07-27;4239;14424,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;14;20,00;154;5,00;1741;2,00;891;1,50
2017-07-26;115029;207171,00;0;0,00;0;20000,00;5;2.000,00;32;200,00;240;20,00;2511;5,00;24790;2,00;11214;1,50
2017-07-25;92106;168330,00;0;0,00;0;20000,00;4;2.000,00;27;200,00;198;20,00;2043;5,00;20216;2,00;9218;1,50
2017-07-24;4083;13633,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;17;20,00;169;5,00;1643;2,00;830;1,50
2017-07-23;3266;10402,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;15;20,00;106;5,00;1213;2,00;587;1,50
2017-07-22;193971;336765,00;0;0,00;0;20000,00;3;2.000,00;35;200,00;375;20,00;4047;5,00;40303;2,00;20938;1,50
2017-07-21;113058;200073,00;0;0,00;0;20000,00;4;2.000,00;26;200,00;242;20,00;2463;5,00;23926;2,00;11081;1,50
2017-07-20;4601;15666,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;12;20,00;215;5,00;1881;2,00;858;1,50
2017-07-19;111946;200761,50;0;0,00;0;20000,00;2;2.000,00;32;200,00;237;20,00;2436;5,00;24123;2,00;12470;1,50
2017-07-18;88165;160294,50;0;0,00;0;20000,00;2;2.000,00;23;200,00;215;20,00;1928;5,00;19493;2,00;8798;1,50
2017-07-17;4066;13456,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;11;20,00;159;5,00;1642;2,00;765;1,50
2017-07-16;3255;10197,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;7;20,00;96;5,00;1252;2,00;680;1,50
2017-07-15;206417;357796,50;0;0,00;1;20000,00;2;2.000,00;43;200,00;420;20,00;4363;5,00;42850;2,00;20072;1,50
2017-07-14;132601;235264,50;0;0,00;0;20000,00;3;2.000,00;20;200,00;306;20,00;2900;5,00;28336;2,00;12008;1,50
2017-07-13;4472;15171,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;20;20,00;178;5,00;1729;2,00;879;1,50
2017-07-12;115711;208291,50;0;0,00;0;20000,00;3;2.000,00;21;200,00;241;20,00;2466;5,00;25464;2,00;11294;1,50
2017-07-11;91246;166675,50;0;0,00;0;20000,00;0;2.000,00;17;200,00;215;20,00;2020;5,00;19991;2,00;8636;1,50
2017-07-10;4249;14325,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;19;20,00;151;5,00;1715;2,00;747;1,50
2017-07-09;3416;10518,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;6;20,00;130;5,00;1209;2,00;554;1,50
2017-07-08;207338;359310,00;0;0,00;1;20000,00;7;2.000,00;43;200,00;436;20,00;4462;5,00;43174;2,00;20984;1,50
2017-07-07;141853;252309,00;0;0,00;0;20000,00;2;2.000,00;17;200,00;323;20,00;3115;5,00;30418;2,00;14311;1,50
2017-07-06;4511;15015,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;13;20,00;162;5,00;1809;2,00;781;1,50
2017-07-05;123461;221905,50;0;0,00;1;20000,00;2;2.000,00;34;200,00;262;20,00;2646;5,00;26592;2,00;12052;1,50
2017-07-04;95820;174795,00;0;0,00;0;20000,00;1;2.000,00;18;200,00;228;20,00;2109;5,00;20958;2,00;9657;1,50
2017-07-03;4431;14661,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;20;20,00;180;5,00;1704;2,00;904;1,50
2017-07-02;3455;10981,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;16;20,00;138;5,00;1292;2,00;585;1,50
2017-07-01;218846;380536,50;0;0,00;0;20000,00;2;2.000,00;42;200,00;461;20,00;4593;5,00;45570;2,00;20528;1,50
2017-06-30;221678;398743,50;0;0,00;0;20000,00;3;2.000,00;52;200,00;461;20,00;4756;5,00;47984;2,00;22010;1,50
2017-06-29;4876;21144,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;21;20,00;272;5,00;2442;2,00;1142;1,50
2017-06-28;115616;207793,50;0;0,00;0;20000,00;2;2.000,00;15;200,00;243;20,00;2481;5,00;24834;2,00;11778;1,50
2017-06-27;107163;195205,50;0;0,00;0;20000,00;1;2.000,00;14;200,00;239;20,00;2333;5,00;23296;2,00;10423;1,50
2017-06-26;4205;14086,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;19;20,00;169;5,00;1750;2,00;794;1,50
2017-06-25;3338;10693,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;12;20,00;132;5,00;1236;2,00;550;1,50
2017-06-24;205853;356250,00;0;0,00;0;20000,00;4;2.000,00;48;200,00;391;20,00;4200;5,00;42204;2,00;21271;1,50
2017-06-23;146902;261525,00;0;0,00;1;20000,00;2;2.000,00;28;200,00;291;20,00;3105;5,00;31069;2,00;13498;1,50
2017-06-22;4267;14728,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;16;20,00;170;5,00;1704;2,00;772;1,50
2017-06-21;112230;202144,50;0;0,00;0;20000,00;1;2.000,00;20;200,00;245;20,00;2426;5,00;23880;2,00;11245;1,50
2017-06-20;98860;179614,50;0;0,00;0;20000,00;4;2.000,00;19;200,00;224;20,00;2093;5,00;21720;2,00;10261;1,50
2017-06-19;3957;13407,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;13;20,00;171;5,00;1622;2,00;824;1,50
2017-06-18;3151;10035,00;0;0,00;0;20000,00;1;2.000,00;3;200,00;11;20,00;119;5,00;1179;2,00;539;1,50
2017-06-17;209226;361644,00;0;0,00;0;20000,00;8;2.000,00;41;200,00;482;20,00;4416;5,00;43449;2,00;19497;1,50
2017-06-16;147073;260860,50;0;0,00;0;20000,00;3;2.000,00;20;200,00;317;20,00;3192;5,00;31407;2,00;14262;1,50
2017-06-15;4335;14650,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;18;20,00;157;5,00;1738;2,00;901;1,50
2017-06-14;115269;206446,50;0;0,00;1;20000,00;3;2.000,00;28;200,00;241;20,00;2589;5,00;25054;2,00;12015;1,50
2017-06-13;101666;184908,00;0;0,00;0;20000,00;1;2.000,00;18;200,00;207;20,00;2232;5,00;22213;2,00;9561;1,50
