Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2022-10-22;187207;337815,00;0;0,00;0;20000,00;7;2.000,00;34;200,00;413;20,00;4073;5,00;40596;2,00;18489;1,50
2022-10-21;149481;284185,50;0;0,00;0;20000,00;1;2.000,00;38;200,00;336;20,00;3465;5,00;34101;2,00;15607;1,50
2022-10-20;5807;21324,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;18;20,00;244;5,00;2569;2,00;1225;1,50
2022-10-19;123995;232149,00;0;0,00;0;20000,00;3;2.000,00;36;200,00;256;20,00;2876;5,00;27743;2,00;13281;1,50
2022-10-18;103682;201211,50;0;0,00;0;20000,00;2;2.000,00;23;200,00;246;20,00;2443;5,00;24168;2,00;10664;1,50
2022-10-17;5747;21052,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;36;20,00;275;5,00;2524;2,00;1171;1,50
2022-10-16;4782;16488,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;16;20,00;187;5,00;2029;2,00;965;1,50
2022-10-15;186782;336198,00;0;0,00;0;20000,00;2;2.000,00;32;200,00;410;20,00;4137;5,00;40578;2,00;18462;1,50
2022-10-14;143149;269757,00;0;0,00;0;20000,00;2;2.000,00;37;200,00;320;20,00;3286;5,00;32526;2,00;14796;1,50
2022-10-13;6058;23037,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;20;20,00;260;5,00;2710;2,00;1454;1,50
2022-10-12;127963;241557,00;0;0,00;0;20000,00;1;2.000,00;22;200,00;259;20,00;2973;5,00;29220;2,00;13662;1,50
2022-10-11;104785;202896,00;0;0,00;0;20000,00;3;2.000,00;26;200,00;248;20,00;2485;5,00;24408;2,00;11212;1,50
2022-10-10;6122;22780,50;0;0,00;0;20000,00;0;2.000,00;6;200,00;23;20,00;285;5,00;2719;2,00;1214;1,50
2022-10-09;4976;17419,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;11;20,00;216;5,00;2026;2,00;971;1,50
2022-10-08;190245;343720,50;0;0,00;1;20000,00;4;2.000,00;42;200,00;433;20,00;4139;5,00;41353;2,00;20010;1,50
2022-10-07;144648;273876,00;0;0,00;1;20000,00;1;2.000,00;23;200,00;345;20,00;3282;5,00;32796;2,00;14634;1,50
2022-10-06;6198;23833,50;0;0,00;0;20000,00;1;2.000,00;4;200,00;33;20,00;313;5,00;2829;2,00;1336;1,50
2022-10-05;130359;247416,00;0;0,00;0;20000,00;3;2.000,00;36;200,00;304;20,00;2980;5,00;29578;2,00;14227;1,50
2022-10-04;100692;194197,50;0;0,00;0;20000,00;1;2.000,00;32;200,00;230;20,00;2364;5,00;23197;2,00;10547;1,50
2022-10-03;6319;23776,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;32;20,00;264;5,00;2850;2,00;1214;1,50
2022-10-02;4897;17410,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;22;20,00;208;5,00;2138;2,00;945;1,50
2022-10-01;188296;340693,50;0;0,00;0;20000,00;5;2.000,00;36;200,00;416;20,00;4052;5,00;40857;2,00;18732;1,50
2022-09-30;142911;270813,00;0;0,00;1;20000,00;6;2.000,00;30;200,00;355;20,00;3186;5,00;32515;2,00;16191;1,50
2022-09-29;6172;24186,00;0;0,00;0;20000,00;1;2.000,00;3;200,00;24;20,00;274;5,00;2881;2,00;1359;1,50
2022-09-28;121922;230787,00;0;0,00;0;20000,00;5;2.000,00;27;200,00;271;20,00;2849;5,00;27598;2,00;12602;1,50
2022-09-27;95620;185260,50;0;0,00;0;20000,00;2;2.000,00;17;200,00;201;20,00;2170;5,00;22540;2,00;10892;1,50
2022-09-26;6073;22638,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;33;20,00;233;5,00;2799;2,00;1206;1,50
2022-09-25;4836;17235,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;19;20,00;207;5,00;2127;2,00;1106;1,50
2022-09-24;195457;353365,50;0;0,00;0;20000,00;10;2.000,00;43;200,00;410;20,00;4252;5,00;42217;2,00;20074;1,50
2022-09-23;182129;348685,50;0;0,00;0;20000,00;5;2.000,00;40;200,00;404;20,00;4080;5,00;41277;2,00;20382;1,50
2022-09-22;5539;20337,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;26;20,00;218;5,00;2372;2,00;996;1,50
2022-09-21;132184;248821,50;0;0,00;0;20000,00;2;2.000,00;30;200,00;272;20,00;2887;5,00;29411;2,00;12664;1,50
2022-09-20;137865;272398,50;0;0,00;1;20000,00;2;2.000,00;36;200,00;342;20,00;3177;5,00;32542;2,00;14907;1,50
2022-09-19;5428;19032,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;23;20,00;226;5,00;2249;2,00;1069;1,50
2022-09-18;4762;15927,00;0;0,00;1;20000,00;1;2.000,00;7;200,00;19;20,00;199;5,00;1901;2,00;964;1,50
2022-09-17;190913;344053,50;0;0,00;0;20000,00;3;2.000,00;47;200,00;403;20,00;4158;5,00;40933;2,00;18592;1,50
2022-09-16;183891;355311,00;0;0,00;0;20000,00;6;2.000,00;42;200,00;461;20,00;4283;5,00;42287;2,00;18540;1,50
2022-09-15;5742;21117,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;31;20,00;249;5,00;2633;2,00;1147;1,50
2022-09-14;128271;240925,50;0;0,00;0;20000,00;5;2.000,00;34;200,00;307;20,00;2919;5,00;28834;2,00;13760;1,50
2022-09-13;139223;275070,00;0;0,00;0;20000,00;0;2.000,00;36;200,00;368;20,00;3305;5,00;33347;2,00;14401;1,50
2022-09-12;5510;19276,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;17;20,00;242;5,00;2377;2,00;1011;1,50
2022-09-11;4556;15211,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;18;20,00;172;5,00;1748;2,00;856;1,50
2022-09-10;191337;344680,50;0;0,00;0;20000,00;6;2.000,00;39;200,00;389;20,00;4037;5,00;41558;2,00;18992;1,50
2022-09-09;226028;442962,00;0;0,00;0;20000,00;5;2.000,00;40;200,00;525;20,00;5300;5,00;53065;2,00;24275;1,50
2022-09-08;5719;21093,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;25;20,00;262;5,00;2596;2,00;1336;1,50
2022-09-07;127675;241176,00;0;0,00;1;20000,00;2;2.000,00;30;200,00;281;20,00;2926;5,00;28676;2,00;13499;1,50
2022-09-06;100816;193965,00;0;0,00;0;20000,00;2;2.000,00;28;200,00;206;20,00;2350;5,00;23644;2,00;10214;1,50
2022-09-05;5867;21175,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;27;20,00;254;5,00;2562;2,00;1150;1,50
2022-09-04;4645;16402,50;0;0,00;0;20000,00;1;2.000,00;0;200,00;22;20,00;185;5,00;1858;2,00;839;1,50
2022-09-03;186777;336502,50;0;0,00;0;20000,00;4;2.000,00;42;200,00;394;20,00;4015;5,00;40596;2,00;18167;1,50
2022-09-02;167545;321279,00;0;0,00;0;20000,00;5;2.000,00;39;200,00;407;20,00;3812;5,00;38887;2,00;16949;1,50
2022-09-01;6262;23365,50;0;0,00;0;20000,00;0;2.000,00;4;200,00;26;20,00;299;5,00;2707;2,00;1269;1,50
2022-08-31;140005;265785,00;0;0,00;0;20000,00;2;2.000,00;44;200,00;333;20,00;3100;5,00;31685;2,00;14978;1,50
2022-08-30;114921;224974,50;0;0,00;1;20000,00;2;2.000,00;29;200,00;315;20,00;2675;5,00;26520;2,00;13029;1,50
2022-08-29;5553;20047,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;16;20,00;247;5,00;2469;2,00;1076;1,50
2022-08-28;4803;16623,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;21;20,00;207;5,00;1992;2,00;884;1,50
2022-08-27;193305;349674,00;0;0,00;0;20000,00;1;2.000,00;55;200,00;425;20,00;4322;5,00;41863;2,00;18688;1,50
2022-08-26;152930;297685,50;0;0,00;0;20000,00;4;2.000,00;42;200,00;357;20,00;3581;5,00;35783;2,00;18264;1,50
2022-08-25;5661;20533,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;21;20,00;233;5,00;2461;2,00;1138;1,50
2022-08-24;131144;247363,50;0;0,00;0;20000,00;0;2.000,00;35;200,00;304;20,00;2900;5,00;29579;2,00;13953;1,50
2022-08-23;103355;200407,50;0;0,00;0;20000,00;4;2.000,00;29;200,00;222;20,00;2400;5,00;23819;2,00;11488;1,50
2022-08-22;5629;20376,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;17;20,00;243;5,00;2356;2,00;1091;1,50
2022-08-21;4773;16528,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;15;20,00;200;5,00;1931;2,00;980;1,50
2022-08-20;187697;337708,50;0;0,00;0;20000,00;7;2.000,00;40;200,00;371;20,00;4035;5,00;40060;2,00;17625;1,50
2022-08-19;140953;265938,00;0;0,00;1;20000,00;5;2.000,00;36;200,00;307;20,00;3196;5,00;31841;2,00;14553;1,50
2022-08-18;5614;20697,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;22;20,00;230;5,00;2497;2,00;1280;1,50
2022-08-17;122071;228946,50;0;0,00;0;20000,00;2;2.000,00;29;200,00;279;20,00;2709;5,00;27697;2,00;12357;1,50
2022-08-16;97395;190488,00;0;0,00;0;20000,00;3;2.000,00;30;200,00;205;20,00;2321;5,00;22674;2,00;9995;1,50
2022-08-15;5285;19011,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;20;20,00;240;5,00;2340;2,00;1001;1,50
2022-08-14;4807;16731,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;24;20,00;235;5,00;2033;2,00;914;1,50
2022-08-13;186620;337122,00;0;0,00;1;20000,00;4;2.000,00;40;200,00;439;20,00;4150;5,00;40609;2,00;21302;1,50
2022-08-12;139253;264514,50;0;0,00;0;20000,00;4;2.000,00;40;200,00;288;20,00;3190;5,00;32104;2,00;14127;1,50
2022-08-11;5898;21312,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;22;20,00;244;5,00;2498;2,00;1181;1,50
2022-08-10;124268;235038,00;0;0,00;0;20000,00;3;2.000,00;20;200,00;279;20,00;2823;5,00;28093;2,00;13014;1,50
2022-08-09;103863;202887,00;0;0,00;0;20000,00;3;2.000,00;21;200,00;268;20,00;2474;5,00;24388;2,00;11066;1,50
2022-08-08;5990;22153,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;27;20,00;274;5,00;2725;2,00;1146;1,50
2022-08-07;4929;17532,00;0;0,00;0;20000,00;0;2.000,00;6;200,00;19;20,00;236;5,00;2159;2,00;955;1,50
2022-08-06;190720;345807,00;0;0,00;0;20000,00;9;2.000,00;35;200,00;420;20,00;4128;5,00;41005;2,00;19026;1,50
2022-08-05;139023;263694,00;0;0,00;1;20000,00;3;2.000,00;32;200,00;323;20,00;3135;5,00;31492;2,00;14012;1,50
2022-08-04;5770;21594,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;29;20,00;263;5,00;2654;2,00;1192;1,50
2022-08-03;127723;246813,00;0;0,00;0;20000,00;2;2.000,00;23;200,00;326;20,00;2918;5,00;29809;2,00;12450;1,50
2022-08-02;99683;191277,00;0;0,00;1;20000,00;0;2.000,00;25;200,00;237;20,00;2345;5,00;22729;2,00;10875;1,50
2022-08-01;5193;18276,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;24;20,00;211;5,00;2272;2,00;906;1,50
2022-07-31;4231;14301,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;16;20,00;164;5,00;1695;2,00;744;1,50
2022-07-30;185047;331566,00;0;0,00;0;20000,00;4;2.000,00;32;200,00;387;20,00;4048;5,00;39946;2,00;19067;1,50
2022-07-29;138497;259005,00;0;0,00;0;20000,00;2;2.000,00;29;200,00;292;20,00;3187;5,00;31054;2,00;14221;1,50
2022-07-28;5065;18249,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;26;20,00;251;5,00;2170;2,00;1055;1,50
2022-07-27;121515;227007,00;0;0,00;0;20000,00;1;2.000,00;31;200,00;281;20,00;2664;5,00;26181;2,00;12178;1,50
2022-07-26;102156;196869,00;0;0,00;0;20000,00;1;2.000,00;41;200,00;218;20,00;2225;5,00;21943;2,00;10838;1,50
2022-07-25;4799;17212,50;0;0,00;0;20000,00;1;2.000,00;0;200,00;22;20,00;187;5,00;2046;2,00;945;1,50
2022-07-24;4195;14599,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;19;20,00;167;5,00;1718;2,00;809;1,50
2022-07-23;182975;329488,50;0;0,00;0;20000,00;8;2.000,00;43;200,00;430;20,00;4035;5,00;40333;2,00;17821;1,50
2022-07-22;130255;244828,50;0;0,00;0;20000,00;0;2.000,00;19;200,00;316;20,00;2778;5,00;30430;2,00;13627;1,50
2022-07-21;4579;16152,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;18;20,00;206;5,00;1953;2,00;779;1,50
2022-07-20;135951;254301,00;0;0,00;0;20000,00;2;2.000,00;27;200,00;293;20,00;2893;5,00;30680;2,00;13751;1,50
2022-07-19;176885;358342,50;0;0,00;0;20000,00;5;2.000,00;38;200,00;305;20,00;3394;5,00;39435;2,00;20059;1,50
2022-07-18;4898;16744,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;21;20,00;161;5,00;1972;2,00;929;1,50
2022-07-17;4343;14464,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;31;20,00;176;5,00;1794;2,00;776;1,50
2022-07-16;192330;345652,50;0;0,00;0;20000,00;2;2.000,00;37;200,00;404;20,00;3915;5,00;42555;2,00;19521;1,50
2022-07-15;232426;465078,00;0;0,00;0;20000,00;8;2.000,00;65;200,00;617;20,00;5876;5,00;56951;2,00;26016;1,50
2022-07-14;5264;18880,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;23;20,00;229;5,00;2188;2,00;1178;1,50
2022-07-13;132457;247234,50;0;0,00;0;20000,00;1;2.000,00;30;200,00;287;20,00;2835;5,00;30543;2,00;13580;1,50
2022-07-12;200518;411423,00;0;0,00;0;20000,00;5;2.000,00;24;200,00;458;20,00;5145;5,00;50842;2,00;25061;1,50
2022-07-11;5234;18393,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;22;20,00;211;5,00;2226;2,00;1159;1,50
2022-07-10;4561;15502,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;16;20,00;181;5,00;1868;2,00;770;1,50
2022-07-09;195595;353602,50;0;0,00;0;20000,00;1;2.000,00;31;200,00;424;20,00;4058;5,00;43063;2,00;17591;1,50
2022-07-08;274505;560886,00;0;0,00;0;20000,00;3;2.000,00;72;200,00;636;20,00;5989;5,00;70405;2,00;31831;1,50
2022-07-07;5868;21187,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;23;20,00;249;5,00;2514;2,00;1186;1,50
2022-07-06;148332;279202,50;0;0,00;0;20000,00;3;2.000,00;28;200,00;331;20,00;3425;5,00;33147;2,00;17633;1,50
2022-07-05;173413;346950,00;0;0,00;0;20000,00;3;2.000,00;30;200,00;327;20,00;3314;5,00;38488;2,00;20244;1,50
2022-07-04;5216;18358,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;23;20,00;240;5,00;2228;2,00;993;1,50
2022-07-03;4150;13764,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;22;20,00;180;5,00;1635;2,00;697;1,50
2022-07-02;202967;365254,50;0;0,00;1;20000,00;1;2.000,00;59;200,00;490;20,00;4444;5,00;44319;2,00;19476;1,50
2022-07-01;208542;408666,00;0;0,00;0;20000,00;1;2.000,00;55;200,00;545;20,00;5169;5,00;50040;2,00;23519;1,50
2022-06-30;5137;18660,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;31;20,00;216;5,00;2176;2,00;1041;1,50
2022-06-29;137382;255819,00;0;0,00;1;20000,00;2;2.000,00;44;200,00;312;20,00;3026;5,00;31427;2,00;14739;1,50
2022-06-28;147008;291081,00;0;0,00;1;20000,00;4;2.000,00;33;200,00;326;20,00;3576;5,00;35736;2,00;16103;1,50
2022-06-27;4802;16921,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;18;20,00;198;5,00;2001;2,00;891;1,50
2022-06-26;4182;14053,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;19;20,00;151;5,00;1679;2,00;802;1,50
2022-06-25;195270;349542,00;0;0,00;1;20000,00;2;2.000,00;43;200,00;393;20,00;4083;5,00;40499;2,00;18141;1,50
2022-06-24;192160;371950,50;0;0,00;0;20000,00;8;2.000,00;56;200,00;452;20,00;4582;5,00;45470;2,00;20371;1,50
2022-06-23;5108;19218,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;28;20,00;216;5,00;2352;2,00;1008;1,50
2022-06-22;131641;244455,00;0;0,00;0;20000,00;4;2.000,00;26;200,00;282;20,00;2925;5,00;28131;2,00;13183;1,50
2022-06-21;141689;278997,00;0;0,00;1;20000,00;2;2.000,00;33;200,00;311;20,00;3154;5,00;34767;2,00;16098;1,50
2022-06-20;4834;16989,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;26;20,00;245;5,00;1994;2,00;923;1,50
2022-06-19;4101;13366,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;16;20,00;138;5,00;1393;2,00;739;1,50
2022-06-18;191262;341338,50;0;0,00;1;20000,00;0;2.000,00;40;200,00;392;20,00;3953;5,00;39571;2,00;16881;1,50
2022-06-17;222537;431433,00;0;0,00;0;20000,00;6;2.000,00;56;200,00;558;20,00;5453;5,00;52949;2,00;22653;1,50
2022-06-16;5019;18115,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;26;20,00;227;5,00;2128;2,00;1009;1,50
2022-06-15;127485;236242,50;0;0,00;0;20000,00;3;2.000,00;23;200,00;305;20,00;2868;5,00;28438;2,00;12977;1,50
2022-06-14;97878;185607,00;0;0,00;0;20000,00;0;2.000,00;16;200,00;236;20,00;2283;5,00;22477;2,00;10190;1,50
