Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2023-10-16;4629;14595,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;18;20,00;173;5,00;1845;2,00;751;1,50
2023-10-15;4105;13054,50;0;0,00;0;20000,00;1;2.000,00;2;200,00;14;20,00;168;5,00;1550;2,00;692;1,50
2023-10-14;197176;356619,00;0;0,00;0;20000,00;10;2.000,00;43;200,00;423;20,00;4316;5,00;42853;2,00;19683;1,50
2023-10-13;376021;744747,00;0;0,00;1;20000,00;15;2.000,00;85;200,00;947;20,00;8943;5,00;89539;2,00;42106;1,50
2023-10-12;4671;16408,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;20;20,00;213;5,00;1963;2,00;889;1,50
2023-10-11;124877;232605,00;0;0,00;0;20000,00;4;2.000,00;26;200,00;284;20,00;2754;5,00;27932;2,00;12723;1,50
2023-10-10;102066;195642,00;0;0,00;0;20000,00;2;2.000,00;21;200,00;233;20,00;2406;5,00;23897;2,00;11155;1,50
2023-10-09;4500;15139,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;20;20,00;202;5,00;1794;2,00;886;1,50
2023-10-08;4010;12762,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;11;20,00;164;5,00;1598;2,00;743;1,50
2023-10-07;211530;386910,00;0;0,00;0;20000,00;6;2.000,00;45;200,00;483;20,00;4647;5,00;46553;2,00;22336;1,50
2023-10-06;148583;281752,50;1;1200000,00;0;20000,00;6;2.000,00;31;200,00;347;20,00;3460;5,00;33791;2,00;14871;1,50
2023-10-05;5519;19762,50;0;0,00;0;20000,00;1;2.000,00;4;200,00;16;20,00;223;5,00;2317;2,00;1103;1,50
2023-10-04;147550;282912,00;0;0,00;0;20000,00;5;2.000,00;29;200,00;327;20,00;3400;5,00;33687;2,00;14842;1,50
2023-10-03;104585;203983,50;0;0,00;0;20000,00;3;2.000,00;28;200,00;252;20,00;2461;5,00;24475;2,00;11157;1,50
2023-10-02;5719;19995,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;24;20,00;231;5,00;2334;2,00;1123;1,50
2023-10-01;4707;16252,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;16;20,00;200;5,00;1907;2,00;832;1,50
2023-09-30;208842;382927,50;0;0,00;2;20000,00;5;2.000,00;36;200,00;443;20,00;4610;5,00;45804;2,00;19407;1,50
2023-09-29;274799;559486,50;0;0,00;0;20000,00;8;2.000,00;52;200,00;671;20,00;6857;5,00;66630;2,00;30584;1,50
2023-09-28;5703;20680,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;27;20,00;218;5,00;2494;2,00;1146;1,50
2023-09-27;135018;256677,00;0;0,00;0;20000,00;5;2.000,00;34;200,00;299;20,00;3072;5,00;31137;2,00;14614;1,50
2023-09-26;107003;208782,00;0;0,00;0;20000,00;4;2.000,00;24;200,00;252;20,00;2455;5,00;25046;2,00;11598;1,50
2023-09-25;5422;19506,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;19;20,00;247;5,00;2440;2,00;1205;1,50
2023-09-24;4715;16165,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;21;20,00;200;5,00;1850;2,00;1160;1,50
2023-09-23;193995;352839,00;0;0,00;0;20000,00;5;2.000,00;45;200,00;394;20,00;4164;5,00;42465;2,00;20522;1,50
2023-09-22;147693;280054,50;0;0,00;0;20000,00;5;2.000,00;38;200,00;335;20,00;3225;5,00;33358;2,00;15620;1,50
2023-09-21;5736;20583,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;19;20,00;223;5,00;2442;2,00;1126;1,50
2023-09-20;129001;242901,00;0;0,00;0;20000,00;3;2.000,00;36;200,00;261;20,00;2956;5,00;29231;2,00;13111;1,50
2023-09-19;92449;174901,50;0;0,00;1;20000,00;0;2.000,00;29;200,00;221;20,00;2117;5,00;20893;2,00;9758;1,50
2023-09-18;5622;19068,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;20;20,00;209;5,00;2208;2,00;1037;1,50
2023-09-17;4623;15355,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;21;20,00;184;5,00;1829;2,00;866;1,50
2023-09-16;185086;333870,00;0;0,00;0;20000,00;2;2.000,00;43;200,00;398;20,00;4128;5,00;40470;2,00;17329;1,50
2023-09-15;144249;273724,50;0;0,00;0;20000,00;0;2.000,00;37;200,00;331;20,00;3271;5,00;32565;2,00;15012;1,50
2023-09-14;6412;23316,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;31;20,00;264;5,00;2830;2,00;1216;1,50
2023-09-13;124434;233452,50;0;0,00;0;20000,00;4;2.000,00;27;200,00;287;20,00;2835;5,00;28487;2,00;12460;1,50
2023-09-12;102326;197514,00;0;0,00;0;20000,00;1;2.000,00;17;200,00;219;20,00;2312;5,00;23344;2,00;11114;1,50
2023-09-11;5744;19857,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;33;20,00;247;5,00;2364;2,00;1137;1,50
2023-09-10;4910;15895,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;20;20,00;170;5,00;1847;2,00;885;1,50
2023-09-09;184762;333775,50;0;0,00;0;20000,00;0;2.000,00;44;200,00;410;20,00;4019;5,00;40572;2,00;19337;1,50
2023-09-08;142151;269944,50;0;0,00;0;20000,00;5;2.000,00;23;200,00;314;20,00;3207;5,00;32666;2,00;15764;1,50
2023-09-07;5998;21463,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;32;20,00;247;5,00;2585;2,00;1188;1,50
2023-09-06;127456;239710,50;0;0,00;0;20000,00;3;2.000,00;22;200,00;305;20,00;2861;5,00;28861;2,00;12893;1,50
2023-09-05;101547;195078,00;0;0,00;0;20000,00;4;2.000,00;29;200,00;244;20,00;2297;5,00;23115;2,00;10905;1,50
2023-09-04;5844;19540,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;21;20,00;254;5,00;2307;2,00;1086;1,50
2023-09-03;4729;15609,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;18;20,00;192;5,00;1864;2,00;903;1,50
2023-09-02;196818;356755,50;0;0,00;0;20000,00;5;2.000,00;37;200,00;445;20,00;4460;5,00;42413;2,00;20121;1,50
2023-09-01;172728;335883,00;0;0,00;0;20000,00;9;2.000,00;33;200,00;425;20,00;3978;5,00;40481;2,00;19389;1,50
2023-08-31;7412;23517,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;27;20,00;312;5,00;2936;2,00;1274;1,50
2023-08-30;137740;260140,50;0;0,00;2;20000,00;4;2.000,00;23;200,00;285;20,00;3129;5,00;31035;2,00;14994;1,50
2023-08-29;116040;226605,00;0;0,00;0;20000,00;1;2.000,00;30;200,00;295;20,00;2714;5,00;27053;2,00;12489;1,50
2023-08-28;6166;19647,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;19;20,00;235;5,00;2449;2,00;1020;1,50
2023-08-27;4397;14331,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;18;20,00;178;5,00;1668;2,00;741;1,50
2023-08-26;188876;340368,00;0;0,00;0;20000,00;2;2.000,00;41;200,00;409;20,00;4096;5,00;41050;2,00;19691;1,50
2023-08-25;148415;282790,50;0;0,00;0;20000,00;2;2.000,00;23;200,00;328;20,00;3418;5,00;34311;2,00;15171;1,50
2023-08-24;7361;22570,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;28;20,00;252;5,00;2697;2,00;1189;1,50
2023-08-23;123587;230331,00;0;0,00;0;20000,00;4;2.000,00;30;200,00;253;20,00;2788;5,00;27792;2,00;11996;1,50
2023-08-22;107655;209254,50;0;0,00;0;20000,00;3;2.000,00;22;200,00;245;20,00;2544;5,00;25169;2,00;11340;1,50
2023-08-21;6105;19494,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;20;20,00;203;5,00;2390;2,00;1035;1,50
2023-08-20;4271;13794,00;0;0,00;0;20000,00;0;2.000,00;0;200,00;15;20,00;138;5,00;1644;2,00;709;1,50
2023-08-19;191911;345975,00;0;0,00;0;20000,00;6;2.000,00;33;200,00;420;20,00;4212;5,00;41638;2,00;19691;1,50
2023-08-18;143821;271686,00;0;0,00;0;20000,00;5;2.000,00;35;200,00;328;20,00;3175;5,00;31803;2,00;14463;1,50
2023-08-17;8944;24420,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;27;20,00;268;5,00;2829;2,00;1324;1,50
2023-08-16;122030;228447,00;0;0,00;0;20000,00;4;2.000,00;30;200,00;284;20,00;2686;5,00;27255;2,00;13177;1,50
2023-08-15;90800;175806,00;0;0,00;1;20000,00;0;2.000,00;19;200,00;210;20,00;2129;5,00;21176;2,00;9703;1,50
2023-08-14;7359;21978,00;0;0,00;0;20000,00;0;2.000,00;5;200,00;24;20,00;245;5,00;2649;2,00;1192;1,50
2023-08-13;4451;14461,50;0;0,00;0;20000,00;0;2.000,00;0;200,00;23;20,00;157;5,00;1787;2,00;763;1,50
2023-08-12;189005;339571,50;0;0,00;1;20000,00;10;2.000,00;56;200,00;400;20,00;4109;5,00;40964;2,00;19433;1,50
2023-08-11;145492;273847,50;0;0,00;0;20000,00;0;2.000,00;32;200,00;298;20,00;3389;5,00;32878;2,00;15204;1,50
2023-08-10;14379;35004,00;0;0,00;0;20000,00;0;2.000,00;6;200,00;48;20,00;432;5,00;4290;2,00;1911;1,50
2023-08-09;131369;246310,50;0;0,00;0;20000,00;1;2.000,00;36;200,00;266;20,00;2992;5,00;29203;2,00;13190;1,50
2023-08-08;105342;205003,50;0;0,00;0;20000,00;3;2.000,00;21;200,00;251;20,00;2416;5,00;24799;2,00;10997;1,50
2023-08-07;7882;23943,00;0;0,00;0;20000,00;1;2.000,00;2;200,00;30;20,00;266;5,00;2893;2,00;1402;1,50
2023-08-06;4481;14661,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;19;20,00;184;5,00;1762;2,00;842;1,50
2023-08-05;203067;371673,00;0;0,00;0;20000,00;5;2.000,00;31;200,00;462;20,00;4423;5,00;44807;2,00;21188;1,50
2023-08-04;140937;265792,50;0;0,00;0;20000,00;1;2.000,00;37;200,00;314;20,00;3205;5,00;31903;2,00;14129;1,50
2023-08-03;7200;22767,00;0;0,00;1;20000,00;0;2.000,00;4;200,00;33;20,00;285;5,00;2835;2,00;1201;1,50
2023-08-02;137818;260445,00;0;0,00;0;20000,00;3;2.000,00;28;200,00;287;20,00;3099;5,00;30960;2,00;13189;1,50
2023-08-01;117233;228838,50;0;0,00;0;20000,00;2;2.000,00;25;200,00;247;20,00;2638;5,00;26997;2,00;12536;1,50
2023-07-31;5100;17130,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;23;20,00;190;5,00;2042;2,00;951;1,50
2023-07-30;4238;14049,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;24;20,00;156;5,00;1663;2,00;754;1,50
2023-07-29;192169;348219,00;0;0,00;0;20000,00;7;2.000,00;48;200,00;403;20,00;4075;5,00;41447;2,00;20142;1,50
2023-07-28;139942;265569,00;0;0,00;0;20000,00;4;2.000,00;40;200,00;312;20,00;3210;5,00;31735;2,00;14110;1,50
2023-07-27;5044;18166,50;0;0,00;0;20000,00;1;2.000,00;1;200,00;27;20,00;212;5,00;2109;2,00;1001;1,50
2023-07-26;125543;234726,00;0;0,00;0;20000,00;5;2.000,00;34;200,00;310;20,00;2757;5,00;28465;2,00;13423;1,50
2023-07-25;101200;195049,50;0;0,00;0;20000,00;3;2.000,00;19;200,00;227;20,00;2296;5,00;23007;2,00;10807;1,50
2023-07-24;5032;17346,00;0;0,00;0;20000,00;0;2.000,00;4;200,00;17;20,00;198;5,00;2064;2,00;1120;1,50
2023-07-23;4165;13797,00;0;0,00;0;20000,00;0;2.000,00;1;200,00;20;20,00;193;5,00;1621;2,00;736;1,50
2023-07-22;177762;321472,50;0;0,00;0;20000,00;4;2.000,00;40;200,00;396;20,00;3798;5,00;38733;2,00;16043;1,50
2023-07-21;124398;234852,00;0;0,00;0;20000,00;4;2.000,00;25;200,00;278;20,00;2808;5,00;28234;2,00;12223;1,50
2023-07-20;5172;17839,50;0;0,00;0;20000,00;1;2.000,00;3;200,00;25;20,00;224;5,00;2127;2,00;942;1,50
2023-07-19;125906;234441,00;0;0,00;0;20000,00;3;2.000,00;27;200,00;263;20,00;2836;5,00;27799;2,00;11740;1,50
2023-07-18;96137;184348,50;0;0,00;0;20000,00;4;2.000,00;22;200,00;235;20,00;2150;5,00;21957;2,00;10028;1,50
2023-07-17;4858;16180,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;19;20,00;192;5,00;1894;2,00;887;1,50
2023-07-16;4142;13386,00;0;0,00;0;20000,00;0;2.000,00;2;200,00;20;20,00;174;5,00;1631;2,00;753;1,50
2023-07-15;186383;334369,50;0;0,00;0;20000,00;4;2.000,00;31;200,00;386;20,00;3954;5,00;40206;2,00;18304;1,50
2023-07-14;137697;257250,00;0;0,00;0;20000,00;3;2.000,00;33;200,00;279;20,00;3202;5,00;31047;2,00;14059;1,50
2023-07-13;5013;17203,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;23;20,00;212;5,00;2048;2,00;878;1,50
2023-07-12;127962;238138,50;0;0,00;0;20000,00;2;2.000,00;23;200,00;281;20,00;2893;5,00;28489;2,00;11998;1,50
2023-07-11;114275;222274,50;0;0,00;0;20000,00;2;2.000,00;37;200,00;265;20,00;2521;5,00;26597;2,00;13398;1,50
2023-07-10;4909;16231,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;16;20,00;181;5,00;1990;2,00;1042;1,50
2023-07-09;4175;13585,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;20;20,00;154;5,00;1606;2,00;770;1,50
2023-07-08;194967;351628,50;0;0,00;2;20000,00;4;2.000,00;38;200,00;444;20,00;4254;5,00;42059;2,00;20290;1,50
2023-07-07;147155;277021,50;0;0,00;0;20000,00;3;2.000,00;31;200,00;317;20,00;3352;5,00;33034;2,00;14745;1,50
2023-07-06;5098;17421,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;21;20,00;207;5,00;2063;2,00;948;1,50
2023-07-05;131212;244954,50;0;0,00;0;20000,00;6;2.000,00;37;200,00;288;20,00;2947;5,00;29062;2,00;13130;1,50
2023-07-04;106777;205888,50;0;0,00;0;20000,00;2;2.000,00;18;200,00;234;20,00;2425;5,00;24766;2,00;11232;1,50
2023-07-03;4962;16921,50;0;0,00;0;20000,00;1;2.000,00;2;200,00;27;20,00;210;5,00;1987;2,00;930;1,50
2023-07-02;4320;14542,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;13;20,00;175;5,00;1693;2,00;773;1,50
2023-07-01;191695;346738,50;0;0,00;0;20000,00;2;2.000,00;42;200,00;444;20,00;4179;5,00;41783;2,00;19887;1,50
2023-06-30;145799;274558,50;0;0,00;0;20000,00;4;2.000,00;29;200,00;327;20,00;3328;5,00;33112;2,00;15391;1,50
2023-06-29;5000;17436,00;0;0,00;0;20000,00;0;2.000,00;3;200,00;17;20,00;193;5,00;2057;2,00;981;1,50
2023-06-28;125694;234216,00;0;0,00;0;20000,00;5;2.000,00;27;200,00;291;20,00;2760;5,00;27772;2,00;14551;1,50
2023-06-27;100704;193071,00;0;0,00;0;20000,00;5;2.000,00;31;200,00;223;20,00;2371;5,00;22906;2,00;10552;1,50
2023-06-26;4835;16162,50;0;0,00;0;20000,00;0;2.000,00;3;200,00;15;20,00;213;5,00;1919;2,00;903;1,50
2023-06-25;4109;13324,50;0;0,00;0;20000,00;0;2.000,00;5;200,00;14;20,00;182;5,00;1597;2,00;670;1,50
2023-06-24;183864;329038,50;0;0,00;0;20000,00;5;2.000,00;49;200,00;398;20,00;3842;5,00;39604;2,00;18202;1,50
2023-06-23;139695;261163,50;0;0,00;1;20000,00;2;2.000,00;31;200,00;289;20,00;3129;5,00;31385;2,00;14826;1,50
2023-06-22;4899;16951,50;0;0,00;0;20000,00;1;2.000,00;1;200,00;21;20,00;189;5,00;2005;2,00;924;1,50
2023-06-21;127220;237277,50;0;0,00;0;20000,00;1;2.000,00;25;200,00;310;20,00;2849;5,00;28159;2,00;13578;1,50
2023-06-20;106652;205111,50;0;0,00;0;20000,00;3;2.000,00;34;200,00;252;20,00;2406;5,00;24636;2,00;11608;1,50
2023-06-19;4592;14881,50;0;0,00;0;20000,00;0;2.000,00;2;200,00;20;20,00;226;5,00;1708;2,00;762;1,50
2023-06-18;4008;12751,50;0;0,00;0;20000,00;0;2.000,00;1;200,00;14;20,00;146;5,00;1561;2,00;637;1,50
2023-06-17;185168;330222,00;0;0,00;0;20000,00;5;2.000,00;46;200,00;376;20,00;3957;5,00;39478;2,00;17212;1,50
2023-06-16;148628;279799,50;0;0,00;0;20000,00;4;2.000,00;37;200,00;345;20,00;3314;5,00;33815;2,00;16200;1,50
2023-06-15;4776;16275,00;0;0,00;0;20000,00;1;2.000,00;3;200,00;17;20,00;168;5,00;1981;2,00;891;1,50
2023-06-14;123870;230568,00;0;0,00;0;20000,00;4;2.000,00;17;200,00;277;20,00;2818;5,00;27764;2,00;11527;1,50
