Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2011-11-09;146572;262999,50;0;350000,00;0;20000,00;2;2.000,00;34;200,00;320;20,00;3183;5,00;31378;2,00;13786;1,50
2011-11-08;88859;160053,00;0;350000,00;0;20000,00;1;2.000,00;12;200,00;190;20,00;1900;5,00;19076;2,00;8863;1,50
2011-11-05;298855;514740,00;0;275000,00;0;20000,00;4;2.000,00;62;200,00;628;20,00;6201;5,00;61714;2,00;30533;1,50
2011-11-04;160911;278706,00;0;275000,00;0;20000,00;5;2.000,00;36;200,00;369;20,00;3334;5,00;33571;2,00;15500;1,50
2011-11-02;140703;253920,00;0;275000,00;0;20000,00;2;2.000,00;31;200,00;311;20,00;3204;5,00;30486;2,00;13279;1,50
2011-11-01;68372;123664,50;0;275000,00;0;20000,00;1;2.000,00;18;200,00;142;20,00;1495;5,00;14858;2,00;7094;1,50
2011-10-29;298596;514914,00;0;200000,00;1;20000,00;8;2.000,00;65;200,00;590;20,00;6051;5,00;61416;2,00;32191;1,50
2011-10-28;155426;269371,50;0;200000,00;0;20000,00;3;2.000,00;33;200,00;306;20,00;3207;5,00;32425;2,00;14354;1,50
2011-10-26;146569;265495,50;1;1850000,00;0;20000,00;4;2.000,00;41;200,00;308;20,00;3207;5,00;31760;2,00;14140;1,50
2011-10-25;78861;143680,50;0;1850000,00;0;20000,00;3;2.000,00;24;200,00;158;20,00;1681;5,00;17140;2,00;7321;1,50
2011-10-22;304529;531327,00;0;1775000,00;0;20000,00;3;2.000,00;64;200,00;650;20,00;6376;5,00;63642;2,00;27163;1,50
2011-10-21;157114;273037,50;0;1775000,00;0;20000,00;3;2.000,00;28;200,00;334;20,00;3317;5,00;32693;2,00;14728;1,50
2011-10-19;154701;280167,00;0;1775000,00;0;20000,00;2;2.000,00;22;200,00;349;20,00;3392;5,00;33718;2,00;15465;1,50
2011-10-18;84624;153667,50;0;1775000,00;0;20000,00;1;2.000,00;19;200,00;180;20,00;1846;5,00;18655;2,00;9592;1,50
2011-10-15;307896;534322,50;0;1700000,00;1;20000,00;6;2.000,00;69;200,00;648;20,00;6382;5,00;64296;2,00;28297;1,50
2011-10-14;158811;277737,00;0;1700000,00;0;20000,00;4;2.000,00;36;200,00;316;20,00;3265;5,00;33436;2,00;14732;1,50
2011-10-12;155892;283621,50;0;1700000,00;0;20000,00;8;2.000,00;39;200,00;339;20,00;3317;5,00;34183;2,00;17717;1,50
2011-10-11;83816;152877,00;0;1700000,00;0;20000,00;0;2.000,00;15;200,00;185;20,00;1838;5,00;18273;2,00;9131;1,50
2011-10-08;306313;535660,50;0;1625000,00;1;20000,00;6;2.000,00;73;200,00;643;20,00;6601;5,00;64249;2,00;31991;1,50
2011-10-07;177844;310605,00;0;1625000,00;0;20000,00;4;2.000,00;37;200,00;421;20,00;3729;5,00;37604;2,00;15813;1,50
2011-10-05;151938;278299,50;0;1625000,00;0;20000,00;3;2.000,00;32;200,00;324;20,00;3268;5,00;33213;2,00;13339;1,50
2011-10-04;106383;194040,00;0;1625000,00;0;20000,00;1;2.000,00;22;200,00;238;20,00;2338;5,00;23170;2,00;11954;1,50
2011-10-01;338915;596466,00;0;1550000,00;0;20000,00;4;2.000,00;71;200,00;762;20,00;7130;5,00;72331;2,00;32520;1,50
2011-09-30;158637;276286,50;0;1550000,00;0;20000,00;2;2.000,00;35;200,00;329;20,00;3371;5,00;33158;2,00;15205;1,50
2011-09-28;156727;284035,50;0;1550000,00;0;20000,00;0;2.000,00;30;200,00;303;20,00;3355;5,00;34268;2,00;14751;1,50
2011-09-27;83145;150321,00;0;1550000,00;0;20000,00;0;2.000,00;13;200,00;197;20,00;1831;5,00;18106;2,00;7890;1,50
2011-09-26;17716;35949,00;0;1550000,00;0;20000,00;1;2.000,00;3;200,00;36;20,00;407;5,00;4271;2,00;1956;1,50
2011-09-24;335951;579562,50;0;1475000,00;1;20000,00;3;2.000,00;72;200,00;679;20,00;6859;5,00;69604;2,00;34086;1,50
2011-09-23;159260;277533,00;0;1475000,00;0;20000,00;5;2.000,00;29;200,00;312;20,00;3367;5,00;33166;2,00;14291;1,50
2011-09-21;161263;293190,00;0;1475000,00;0;20000,00;3;2.000,00;37;200,00;329;20,00;3475;5,00;34843;2,00;18531;1,50
2011-09-20;83372;151765,50;0;1475000,00;0;20000,00;0;2.000,00;17;200,00;185;20,00;1796;5,00;18166;2,00;8757;1,50
2011-09-19;17747;36157,50;0;1475000,00;0;20000,00;0;2.000,00;6;200,00;40;20,00;434;5,00;4367;2,00;1968;1,50
2011-09-17;338880;585999,00;0;1400000,00;0;20000,00;4;2.000,00;64;200,00;660;20,00;7080;5,00;69987;2,00;34202;1,50
2011-09-16;161402;283974,00;0;1400000,00;0;20000,00;11;2.000,00;35;200,00;340;20,00;3376;5,00;33915;2,00;16630;1,50
2011-09-14;162430;294792,00;0;1400000,00;0;20000,00;2;2.000,00;40;200,00;356;20,00;3532;5,00;35861;2,00;15497;1,50
2011-09-13;117560;212770,50;0;1400000,00;0;20000,00;5;2.000,00;20;200,00;265;20,00;2497;5,00;25484;2,00;11976;1,50
2011-09-12;17750;35959,50;0;1400000,00;0;20000,00;1;2.000,00;4;200,00;43;20,00;392;5,00;4277;2,00;1959;1,50
2011-09-10;339870;586818,00;0;1325000,00;1;20000,00;8;2.000,00;61;200,00;681;20,00;7103;5,00;70154;2,00;30747;1,50
2011-09-09;192840;337510,50;0;1325000,00;0;20000,00;5;2.000,00;38;200,00;393;20,00;4038;5,00;40431;2,00;19579;1,50
2011-09-07;165547;300346,50;0;1325000,00;0;20000,00;5;2.000,00;30;200,00;362;20,00;3547;5,00;36203;2,00;15935;1,50
2011-09-06;107196;193935,00;0;1325000,00;0;20000,00;1;2.000,00;19;200,00;240;20,00;2334;5,00;23508;2,00;9977;1,50
2011-09-05;18172;35796,00;0;1325000,00;0;20000,00;0;2.000,00;3;200,00;52;20,00;428;5,00;4313;2,00;2172;1,50
2011-09-03;367738;636015,00;0;1250000,00;1;20000,00;10;2.000,00;85;200,00;769;20,00;7620;5,00;76375;2,00;35190;1,50
2011-09-02;181543;317040,00;0;1250000,00;0;20000,00;6;2.000,00;36;200,00;366;20,00;3736;5,00;38151;2,00;17219;1,50
2011-08-31;169888;307542,00;0;1250000,00;0;20000,00;3;2.000,00;32;200,00;377;20,00;3808;5,00;36815;2,00;16439;1,50
2011-08-30;95265;172447,50;0;1250000,00;0;20000,00;3;2.000,00;26;200,00;208;20,00;2084;5,00;20607;2,00;10049;1,50
2011-08-29;18433;36210,00;0;1250000,00;0;20000,00;0;2.000,00;6;200,00;45;20,00;443;5,00;4323;2,00;2113;1,50
2011-08-27;350299;605446,50;0;1175000,00;1;20000,00;12;2.000,00;66;200,00;698;20,00;7303;5,00;72481;2,00;33382;1,50
2011-08-26;166120;290112,00;0;1175000,00;0;20000,00;5;2.000,00;31;200,00;350;20,00;3394;5,00;34695;2,00;18149;1,50
2011-08-24;165429;300268,50;0;1175000,00;0;20000,00;5;2.000,00;33;200,00;335;20,00;3603;5,00;35754;2,00;17343;1,50
2011-08-23;87618;159108,00;0;1175000,00;0;20000,00;2;2.000,00;21;200,00;202;20,00;1906;5,00;18978;2,00;9114;1,50
2011-08-22;18671;36909,00;0;1175000,00;0;20000,00;0;2.000,00;8;200,00;46;20,00;452;5,00;4372;2,00;1883;1,50
2011-08-20;342671;593274,00;0;1100000,00;1;20000,00;11;2.000,00;74;200,00;715;20,00;7011;5,00;71477;2,00;37663;1,50
2011-08-19;162990;284214,00;0;1100000,00;0;20000,00;6;2.000,00;31;200,00;357;20,00;3477;5,00;33892;2,00;15554;1,50
2011-08-17;162740;295480,50;0;1100000,00;0;20000,00;4;2.000,00;40;200,00;374;20,00;3547;5,00;35191;2,00;17450;1,50
2011-08-16;80024;145665,00;0;1100000,00;0;20000,00;2;2.000,00;14;200,00;171;20,00;1863;5,00;17397;2,00;8482;1,50
2011-08-15;13741;27096,00;0;1100000,00;0;20000,00;2;2.000,00;4;200,00;26;20,00;334;5,00;3259;2,00;1478;1,50
2011-08-13;345543;597133,50;0;1025000,00;1;20000,00;6;2.000,00;69;200,00;698;20,00;7229;5,00;71698;2,00;32842;1,50
2011-08-12;162648;283420,50;0;1025000,00;0;20000,00;4;2.000,00;38;200,00;337;20,00;3370;5,00;34013;2,00;15610;1,50
2011-08-10;171969;311914,50;0;1025000,00;0;20000,00;3;2.000,00;38;200,00;353;20,00;3739;5,00;37788;2,00;16330;1,50
2011-08-09;85376;154984,50;0;1025000,00;0;20000,00;1;2.000,00;19;200,00;193;20,00;1811;5,00;18504;2,00;8192;1,50
2011-08-08;19558;38587,50;0;1025000,00;0;20000,00;0;2.000,00;4;200,00;56;20,00;478;5,00;4573;2,00;2207;1,50
2011-08-06;346398;599106,00;0;950000,00;1;20000,00;8;2.000,00;78;200,00;773;20,00;7130;5,00;71714;2,00;31701;1,50
2011-08-05;161264;280827,00;0;950000,00;0;20000,00;10;2.000,00;40;200,00;338;20,00;3279;5,00;33449;2,00;14298;1,50
2011-08-03;171437;310728,00;0;950000,00;0;20000,00;1;2.000,00;34;200,00;382;20,00;3735;5,00;36731;2,00;16340;1,50
2011-08-02;80570;145738,50;0;950000,00;0;20000,00;3;2.000,00;17;200,00;175;20,00;1801;5,00;17478;2,00;7512;1,50
2011-08-01;19644;38265,00;0;950000,00;0;20000,00;1;2.000,00;2;200,00;38;20,00;436;5,00;4505;2,00;1911;1,50
2011-07-30;348371;602235,00;0;875000,00;0;20000,00;4;2.000,00;80;200,00;727;20,00;7301;5,00;72796;2,00;33341;1,50
2011-07-29;158453;275620,50;0;875000,00;0;20000,00;0;2.000,00;34;200,00;288;20,00;3249;5,00;33035;2,00;15926;1,50
2011-07-27;170109;307887,00;0;875000,00;0;20000,00;5;2.000,00;31;200,00;352;20,00;3621;5,00;36952;2,00;18315;1,50
2011-07-26;82441;148758,00;0;875000,00;0;20000,00;1;2.000,00;17;200,00;180;20,00;1736;5,00;17813;2,00;7995;1,50
2011-07-25;19476;38052,00;0;875000,00;1;20000,00;0;2.000,00;3;200,00;43;20,00;459;5,00;4497;2,00;2000;1,50
2011-07-23;327161;566268,00;0;800000,00;0;20000,00;3;2.000,00;59;200,00;679;20,00;6872;5,00;67982;2,00;29570;1,50
2011-07-22;147103;255507,00;0;800000,00;0;20000,00;2;2.000,00;32;200,00;288;20,00;3132;5,00;30746;2,00;15132;1,50
2011-07-20;180381;325617,00;0;800000,00;0;20000,00;6;2.000,00;40;200,00;402;20,00;3956;5,00;39289;2,00;20384;1,50
2011-07-19;88316;159628,50;0;800000,00;0;20000,00;1;2.000,00;13;200,00;180;20,00;1967;5,00;19101;2,00;8092;1,50
2011-07-18;19740;38412,00;0;800000,00;0;20000,00;0;2.000,00;3;200,00;43;20,00;447;5,00;4589;2,00;2349;1,50
2011-07-16;341481;590740,50;0;725000,00;1;20000,00;11;2.000,00;66;200,00;691;20,00;7127;5,00;70404;2,00;28104;1,50
2011-07-15;165580;289081,50;0;725000,00;0;20000,00;6;2.000,00;41;200,00;369;20,00;3614;5,00;35023;2,00;16073;1,50
2011-07-13;179403;326088,00;0;725000,00;0;20000,00;2;2.000,00;46;200,00;395;20,00;3840;5,00;39229;2,00;19488;1,50
2011-07-12;167717;299857,50;0;725000,00;2;20000,00;4;2.000,00;41;200,00;401;20,00;3641;5,00;36041;2,00;16913;1,50
2011-07-11;20015;38926,50;0;725000,00;0;20000,00;2;2.000,00;2;200,00;51;20,00;455;5,00;4658;2,00;2095;1,50
2011-07-09;348945;604191,00;0;650000,00;2;20000,00;10;2.000,00;63;200,00;697;20,00;7407;5,00;72254;2,00;31736;1,50
2011-07-08;274736;479025,00;0;650000,00;0;20000,00;5;2.000,00;70;200,00;575;20,00;5856;5,00;57389;2,00;29232;1,50
2011-07-06;166757;302560,50;0;650000,00;0;20000,00;4;2.000,00;37;200,00;353;20,00;3672;5,00;36236;2,00;15798;1,50
2011-07-05;141620;254331,00;0;650000,00;0;20000,00;2;2.000,00;25;200,00;300;20,00;3077;5,00;30479;2,00;14133;1,50
2011-07-04;20669;39897,00;0;650000,00;0;20000,00;0;2.000,00;3;200,00;54;20,00;487;5,00;4780;2,00;2208;1,50
2011-07-02;348537;603385,50;0;575000,00;0;20000,00;7;2.000,00;71;200,00;728;20,00;7180;5,00;72238;2,00;31452;1,50
2011-07-01;212153;371548,50;0;575000,00;1;20000,00;6;2.000,00;51;200,00;445;20,00;4612;5,00;45026;2,00;21254;1,50
2011-06-29;172874;313102,50;0;575000,00;0;20000,00;3;2.000,00;36;200,00;401;20,00;3740;5,00;37838;2,00;17814;1,50
2011-06-28;109581;198534,00;0;575000,00;0;20000,00;0;2.000,00;25;200,00;240;20,00;2360;5,00;23884;2,00;10960;1,50
2011-06-27;20951;40483,50;0;575000,00;0;20000,00;1;2.000,00;12;200,00;45;20,00;540;5,00;4788;2,00;2375;1,50
2011-06-25;350509;606922,50;0;500000,00;0;20000,00;6;2.000,00;73;200,00;736;20,00;7331;5,00;72829;2,00;37974;1,50
2011-06-24;197455;345583,50;0;500000,00;0;20000,00;4;2.000,00;35;200,00;401;20,00;4258;5,00;41306;2,00;18289;1,50
2011-06-22;174944;317001,00;0;500000,00;0;20000,00;5;2.000,00;50;200,00;396;20,00;3756;5,00;38161;2,00;16904;1,50
2011-06-21;105802;192016,50;0;500000,00;0;20000,00;3;2.000,00;21;200,00;225;20,00;2352;5,00;23059;2,00;11705;1,50
2011-06-20;22323;42825,00;0;500000,00;0;20000,00;2;2.000,00;5;200,00;46;20,00;535;5,00;5019;2,00;2469;1,50
2011-06-18;365999;634347,00;0;425000,00;1;20000,00;11;2.000,00;77;200,00;767;20,00;7705;5,00;76078;2,00;37865;1,50
2011-06-17;181486;317536,50;0;425000,00;0;20000,00;8;2.000,00;27;200,00;366;20,00;3799;5,00;37929;2,00;17200;1,50
2011-06-15;166072;301683,00;0;425000,00;0;20000,00;3;2.000,00;40;200,00;372;20,00;3678;5,00;36628;2,00;17251;1,50
2011-06-14;79959;146539,50;0;425000,00;0;20000,00;3;2.000,00;15;200,00;198;20,00;1784;5,00;17420;2,00;7965;1,50
2011-06-13;16440;31302,00;0;425000,00;0;20000,00;0;2.000,00;6;200,00;40;20,00;373;5,00;3722;2,00;1710;1,50
2011-06-11;364534;631797,00;0;350000,00;1;20000,00;5;2.000,00;69;200,00;772;20,00;7702;5,00;75629;2,00;33379;1,50
2011-06-10;173292;303672,00;0;350000,00;1;20000,00;3;2.000,00;30;200,00;365;20,00;3606;5,00;36441;2,00;18743;1,50
2011-06-08;177063;321019,50;0;350000,00;0;20000,00;4;2.000,00;36;200,00;344;20,00;3804;5,00;38520;2,00;18337;1,50
2011-06-07;86952;158425,50;0;350000,00;0;20000,00;2;2.000,00;20;200,00;187;20,00;1936;5,00;18965;2,00;8792;1,50
2011-06-06;24002;45781,50;0;350000,00;0;20000,00;2;2.000,00;8;200,00;67;20,00;520;5,00;5553;2,00;2719;1,50
2011-06-04;339000;587532,00;0;275000,00;0;20000,00;7;2.000,00;67;200,00;694;20,00;7276;5,00;70397;2,00;34412;1,50
2011-06-03;159388;278484,00;0;275000,00;1;20000,00;3;2.000,00;25;200,00;323;20,00;3456;5,00;33459;2,00;16296;1,50
2011-06-01;179211;324714,00;0;275000,00;0;20000,00;4;2.000,00;43;200,00;414;20,00;3843;5,00;39459;2,00;18693;1,50
2011-05-31;81309;148627,50;0;275000,00;0;20000,00;3;2.000,00;16;200,00;194;20,00;1782;5,00;17577;2,00;8544;1,50
2011-05-30;23398;44790,00;0;275000,00;0;20000,00;0;2.000,00;4;200,00;60;20,00;542;5,00;5348;2,00;2411;1,50
2011-05-28;355134;614902,50;0;200000,00;0;20000,00;10;2.000,00;92;200,00;761;20,00;7295;5,00;74039;2,00;35702;1,50
2011-05-27;168948;295483,50;0;200000,00;1;20000,00;1;2.000,00;42;200,00;342;20,00;3466;5,00;35485;2,00;15011;1,50
2011-05-25;184306;334621,50;0;200000,00;0;20000,00;5;2.000,00;32;200,00;402;20,00;4093;5,00;40141;2,00;19054;1,50
2011-05-24;75130;137506,50;1;350000,00;1;20000,00;0;2.000,00;20;200,00;180;20,00;1607;5,00;16409;2,00;7216;1,50
2011-05-23;23308;44760,00;0;350000,00;0;20000,00;0;2.000,00;5;200,00;58;20,00;523;5,00;5378;2,00;2272;1,50
2011-05-21;352584;610864,50;0;275000,00;1;20000,00;7;2.000,00;68;200,00;768;20,00;7302;5,00;73370;2,00;34846;1,50
2011-05-20;168743;295680,00;0;275000,00;0;20000,00;1;2.000,00;52;200,00;325;20,00;3453;5,00;35448;2,00;17244;1,50
2011-05-18;180057;327393,00;0;275000,00;0;20000,00;4;2.000,00;45;200,00;402;20,00;3825;5,00;39049;2,00;20747;1,50
2011-05-17;76126;140763,00;0;275000,00;0;20000,00;0;2.000,00;19;200,00;145;20,00;1719;5,00;16866;2,00;8256;1,50
2011-05-16;24705;47835,00;0;275000,00;0;20000,00;0;2.000,00;5;200,00;51;20,00;584;5,00;5747;2,00;2500;1,50
2011-05-14;353382;613938,00;0;200000,00;0;20000,00;11;2.000,00;68;200,00;723;20,00;7347;5,00;73870;2,00;36482;1,50
2011-05-13;430621;762298,50;0;200000,00;0;20000,00;7;2.000,00;87;200,00;886;20,00;9156;5,00;91468;2,00;38559;1,50
2011-05-11;173328;317026,50;1;1100000,00;0;20000,00;8;2.000,00;38;200,00;405;20,00;3827;5,00;37975;2,00;18368;1,50
2011-05-10;146247;268696,50;0;1100000,00;0;20000,00;4;2.000,00;23;200,00;316;20,00;3132;5,00;32246;2,00;13206;1,50
2011-05-09;25446;50649,00;0;1100000,00;0;20000,00;1;2.000,00;6;200,00;64;20,00;601;5,00;6178;2,00;2688;1,50
2011-05-07;355609;618964,50;0;1025000,00;0;20000,00;9;2.000,00;84;200,00;689;20,00;7246;5,00;74250;2,00;35968;1,50
2011-05-06;176462;310225,50;0;1025000,00;0;20000,00;3;2.000,00;41;200,00;385;20,00;3799;5,00;37305;2,00;16660;1,50
2011-05-04;181124;332643,00;0;1025000,00;0;20000,00;6;2.000,00;30;200,00;399;20,00;4029;5,00;39844;2,00;19821;1,50
2011-05-02;30405;59389,50;0;1025000,00;0;20000,00;0;2.000,00;4;200,00;83;20,00;725;5,00;7130;2,00;3163;1,50
2011-04-30;355375;619938,00;0;950000,00;1;20000,00;7;2.000,00;80;200,00;712;20,00;7574;5,00;74224;2,00;32467;1,50
2011-04-29;167217;294079,50;0;950000,00;0;20000,00;4;2.000,00;36;200,00;383;20,00;3678;5,00;35300;2,00;14607;1,50
2011-04-27;168118;309708,00;0;950000,00;0;20000,00;5;2.000,00;25;200,00;396;20,00;3595;5,00;36914;2,00;17471;1,50
2011-04-25;21062;40507,50;0;950000,00;0;20000,00;0;2.000,00;7;200,00;45;20,00;464;5,00;4803;2,00;2212;1,50
2011-04-23;350250;610285,50;0;875000,00;0;20000,00;12;2.000,00;72;200,00;788;20,00;7439;5,00;73575;2,00;34615;1,50
2011-04-22;175526;309484,50;0;875000,00;0;20000,00;4;2.000,00;43;200,00;349;20,00;3729;5,00;36888;2,00;17601;1,50
2011-04-20;172508;316953,00;0;875000,00;0;20000,00;4;2.000,00;38;200,00;385;20,00;3776;5,00;38160;2,00;16497;1,50
2011-04-18;28471;55384,50;0;875000,00;0;20000,00;0;2.000,00;8;200,00;66;20,00;615;5,00;6630;2,00;3137;1,50
2011-04-16;356404;621903,00;0;800000,00;0;20000,00;8;2.000,00;81;200,00;750;20,00;7582;5,00;74787;2,00;32502;1,50
2011-04-15;180035;317259,00;0;800000,00;0;20000,00;2;2.000,00;39;200,00;398;20,00;3757;5,00;38165;2,00;16952;1,50
2011-04-13;193999;355863,00;0;800000,00;0;20000,00;5;2.000,00;45;200,00;434;20,00;4354;5,00;42856;2,00;20679;1,50
2011-04-11;31106;60649,50;0;800000,00;0;20000,00;0;2.000,00;7;200,00;66;20,00;695;5,00;7288;2,00;3490;1,50
2011-04-09;362469;633355,50;0;725000,00;0;20000,00;9;2.000,00;82;200,00;788;20,00;7723;5,00;76081;2,00;35552;1,50
2011-04-08;177702;312957,00;0;725000,00;0;20000,00;5;2.000,00;32;200,00;354;20,00;3830;5,00;37245;2,00;18144;1,50
2011-04-06;191377;352107,00;0;725000,00;0;20000,00;7;2.000,00;49;200,00;414;20,00;4275;5,00;42434;2,00;18639;1,50
2011-04-04;31599;61555,50;0;725000,00;0;20000,00;0;2.000,00;8;200,00;58;20,00;758;5,00;7453;2,00;3866;1,50
2011-04-02;365543;638896,50;0;650000,00;0;20000,00;10;2.000,00;72;200,00;768;20,00;7645;5,00;76824;2,00;33367;1,50
2011-04-01;181924;322150,50;0;650000,00;0;20000,00;2;2.000,00;46;200,00;396;20,00;3847;5,00;38782;2,00;19071;1,50
2011-03-30;183842;338608,50;0;650000,00;1;20000,00;2;2.000,00;56;200,00;404;20,00;4010;5,00;40409;2,00;17584;1,50
2011-03-28;32894;64000,50;0;650000,00;0;20000,00;0;2.000,00;5;200,00;92;20,00;769;5,00;7781;2,00;3266;1,50
2011-03-26;360928;631113,00;0;575000,00;0;20000,00;8;2.000,00;66;200,00;716;20,00;7635;5,00;75765;2,00;29940;1,50
2011-03-25;259375;458718,00;0;575000,00;2;20000,00;5;2.000,00;65;200,00;551;20,00;5525;5,00;54884;2,00;24116;1,50
2011-03-23;173654;321172,50;0;575000,00;0;20000,00;2;2.000,00;29;200,00;342;20,00;3882;5,00;38461;2,00;16762;1,50
2011-03-21;35602;68602,50;0;575000,00;0;20000,00;1;2.000,00;15;200,00;76;20,00;831;5,00;8250;2,00;3956;1,50
2011-03-19;363006;635779,50;0;500000,00;0;20000,00;11;2.000,00;99;200,00;755;20,00;7759;5,00;77022;2,00;34694;1,50
2011-03-18;226501;401727,00;0;500000,00;1;20000,00;4;2.000,00;45;200,00;480;20,00;4835;5,00;48122;2,00;20820;1,50
2011-03-16;184081;339939,00;0;500000,00;1;20000,00;3;2.000,00;50;200,00;361;20,00;4037;5,00;40861;2,00;18598;1,50
2011-03-14;36382;70579,50;0;500000,00;1;20000,00;0;2.000,00;9;200,00;90;20,00;864;5,00;8441;2,00;3587;1,50
2011-03-12;365418;641764,50;0;425000,00;0;20000,00;8;2.000,00;89;200,00;802;20,00;7665;5,00;76194;2,00;33556;1,50
2011-03-11;202326;358719,00;0;425000,00;1;20000,00;0;2.000,00;38;200,00;400;20,00;4296;5,00;42713;2,00;22438;1,50
2011-03-09;177428;330351,00;0;425000,00;1;20000,00;2;2.000,00;42;200,00;407;20,00;4048;5,00;39423;2,00;18455;1,50
2011-03-07;21236;43689,00;0;425000,00;0;20000,00;1;2.000,00;10;200,00;58;20,00;533;5,00;5230;2,00;2447;1,50
2011-03-05;362179;638443,50;0;350000,00;0;20000,00;11;2.000,00;69;200,00;775;20,00;7665;5,00;77004;2,00;34889;1,50
2011-03-04;363277;657568,50;0;350000,00;0;20000,00;13;2.000,00;74;200,00;783;20,00;7860;5,00;79430;2,00;37497;1,50
2011-03-02;180559;337773,00;0;350000,00;0;20000,00;2;2.000,00;38;200,00;413;20,00;4084;5,00;40340;2,00;18054;1,50
