Date;Joueurs;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8
2013-10-23;120075;222726,00;0;2525000,00;0;20000,00;1;2.000,00;18;200,00;253;20,00;2635;5,00;26912;2,00;12205;1,50
2013-10-22;84605;160092,00;0;2525000,00;0;20000,00;1;2.000,00;14;200,00;196;20,00;1869;5,00;19209;2,00;8322;1,50
2013-10-19;243266;425974,50;0;2450000,00;0;20000,00;6;2.000,00;50;200,00;525;20,00;5058;5,00;51574;2,00;24389;1,50
2013-10-18;140045;250024,50;0;2450000,00;0;20000,00;4;2.000,00;28;200,00;328;20,00;2974;5,00;29766;2,00;14416;1,50
2013-10-16;120506;222546,00;0;2450000,00;0;20000,00;7;2.000,00;31;200,00;271;20,00;2683;5,00;26777;2,00;12941;1,50
2013-10-15;95628;177666,00;0;2450000,00;0;20000,00;0;2.000,00;20;200,00;188;20,00;2092;5,00;21176;2,00;9863;1,50
2013-10-12;243294;424483,50;0;2375000,00;0;20000,00;7;2.000,00;54;200,00;528;20,00;5095;5,00;50981;2,00;25717;1,50
2013-10-11;145975;259884,00;0;2375000,00;0;20000,00;5;2.000,00;35;200,00;307;20,00;3093;5,00;31223;2,00;15931;1,50
2013-10-09;122349;224962,50;0;2375000,00;1;20000,00;4;2.000,00;26;200,00;271;20,00;2630;5,00;26748;2,00;14023;1,50
2013-10-08;89007;165378,00;0;2375000,00;0;20000,00;4;2.000,00;19;200,00;200;20,00;1915;5,00;19899;2,00;9276;1,50
2013-10-05;254321;443575,50;0;2300000,00;0;20000,00;5;2.000,00;76;200,00;540;20,00;5191;5,00;53347;2,00;21532;1,50
2013-10-04;145206;256911,00;0;2300000,00;0;20000,00;2;2.000,00;34;200,00;352;20,00;2982;5,00;30678;2,00;14571;1,50
2013-10-02;130916;240426,00;0;2300000,00;0;20000,00;3;2.000,00;40;200,00;315;20,00;2788;5,00;28666;2,00;12500;1,50
2013-10-01;85310;158977,50;0;2300000,00;1;20000,00;0;2.000,00;19;200,00;182;20,00;1916;5,00;19156;2,00;8201;1,50
2013-09-28;245892;427638,00;0;2225000,00;0;20000,00;4;2.000,00;56;200,00;548;20,00;5113;5,00;51080;2,00;22887;1,50
2013-09-27;151476;269505,00;0;2225000,00;1;20000,00;5;2.000,00;31;200,00;295;20,00;3131;5,00;32492;2,00;14352;1,50
2013-09-25;121274;221832,00;0;2225000,00;0;20000,00;0;2.000,00;29;200,00;287;20,00;2709;5,00;26742;2,00;13424;1,50
2013-09-24;91374;170155,50;0;2225000,00;0;20000,00;4;2.000,00;20;200,00;221;20,00;1984;5,00;20385;2,00;9107;1,50
2013-09-21;238057;414298,50;0;2150000,00;1;20000,00;4;2.000,00;41;200,00;483;20,00;4908;5,00;49860;2,00;22430;1,50
2013-09-20;148673;262746,00;0;2150000,00;0;20000,00;3;2.000,00;36;200,00;332;20,00;3199;5,00;31327;2,00;15516;1,50
2013-09-18;120269;220075,50;0;2150000,00;0;20000,00;2;2.000,00;23;200,00;256;20,00;2704;5,00;26337;2,00;11463;1,50
2013-09-17;90020;167116,50;0;2150000,00;0;20000,00;2;2.000,00;19;200,00;205;20,00;1989;5,00;19960;2,00;9088;1,50
2013-09-14;245478;426603,00;0;2075000,00;0;20000,00;8;2.000,00;63;200,00;519;20,00;5178;5,00;51091;2,00;23017;1,50
2013-09-13;331091;590503,50;0;2075000,00;0;20000,00;11;2.000,00;72;200,00;681;20,00;7033;5,00;70831;2,00;30002;1,50
2013-09-11;126017;232728,00;0;2075000,00;0;20000,00;2;2.000,00;26;200,00;272;20,00;2712;5,00;28073;2,00;13220;1,50
2013-09-10;82631;152398,50;0;2075000,00;0;20000,00;1;2.000,00;11;200,00;186;20,00;1809;5,00;18198;2,00;8571;1,50
2013-09-07;242753;420615,00;0;2000000,00;0;20000,00;5;2.000,00;51;200,00;522;20,00;5028;5,00;50297;2,00;24487;1,50
2013-09-06;143758;254400,00;0;2000000,00;0;20000,00;2;2.000,00;30;200,00;293;20,00;3045;5,00;30620;2,00;14843;1,50
2013-09-04;121596;222483,00;0;2000000,00;0;20000,00;2;2.000,00;28;200,00;317;20,00;2757;5,00;26702;2,00;10882;1,50
2013-09-03;87231;164296,50;0;2000000,00;0;20000,00;6;2.000,00;22;200,00;206;20,00;1970;5,00;19664;2,00;9496;1,50
2013-08-31;241609;418726,50;0;1925000,00;0;20000,00;7;2.000,00;53;200,00;509;20,00;4947;5,00;50364;2,00;20422;1,50
2013-08-30;139291;245224,50;0;1925000,00;0;20000,00;4;2.000,00;31;200,00;280;20,00;2901;5,00;29266;2,00;13801;1,50
2013-08-28;119770;218239,50;0;1925000,00;1;20000,00;1;2.000,00;26;200,00;277;20,00;2695;5,00;26278;2,00;11972;1,50
2013-08-27;85349;160246,50;0;1925000,00;0;20000,00;0;2.000,00;23;200,00;197;20,00;1984;5,00;19156;2,00;8872;1,50
2013-08-24;238186;410386,50;0;1850000,00;0;20000,00;5;2.000,00;38;200,00;461;20,00;4798;5,00;49249;2,00;24706;1,50
2013-08-23;157457;275568,00;0;1850000,00;0;20000,00;7;2.000,00;33;200,00;350;20,00;3270;5,00;33325;2,00;17126;1,50
2013-08-21;118995;214179,00;0;1850000,00;0;20000,00;4;2.000,00;21;200,00;249;20,00;2467;5,00;25475;2,00;12330;1,50
2013-08-20;101076;181518,00;0;1850000,00;0;20000,00;4;2.000,00;16;200,00;228;20,00;2212;5,00;21712;2,00;10075;1,50
2013-08-17;230668;397309,50;0;1775000,00;0;20000,00;2;2.000,00;53;200,00;476;20,00;4803;5,00;47793;2,00;21406;1,50
2013-08-16;133877;232906,50;0;1775000,00;0;20000,00;3;2.000,00;23;200,00;287;20,00;2779;5,00;27875;2,00;14590;1,50
2013-08-14;128173;229993,50;0;1775000,00;0;20000,00;7;2.000,00;30;200,00;267;20,00;2776;5,00;27441;2,00;12001;1,50
2013-08-13;92748;166713,00;0;1775000,00;0;20000,00;3;2.000,00;17;200,00;222;20,00;2029;5,00;20015;2,00;9579;1,50
2013-08-10;238236;410536,50;0;1700000,00;0;20000,00;7;2.000,00;58;200,00;512;20,00;4923;5,00;49021;2,00;22219;1,50
2013-08-09;147753;258078,00;0;1700000,00;0;20000,00;3;2.000,00;23;200,00;305;20,00;3047;5,00;30891;2,00;14268;1,50
2013-08-07;120613;217338,00;0;1700000,00;0;20000,00;4;2.000,00;28;200,00;258;20,00;2570;5,00;26121;2,00;12559;1,50
2013-08-06;89448;160570,50;0;1700000,00;0;20000,00;2;2.000,00;17;200,00;184;20,00;1906;5,00;19502;2,00;8632;1,50
2013-08-03;238324;410403,00;0;1625000,00;0;20000,00;5;2.000,00;39;200,00;496;20,00;4961;5,00;49314;2,00;21251;1,50
2013-08-02;134278;233668,50;0;1625000,00;0;20000,00;4;2.000,00;23;200,00;281;20,00;2908;5,00;28182;2,00;14888;1,50
2013-07-31;120964;217296,00;0;1625000,00;1;20000,00;3;2.000,00;30;200,00;250;20,00;2570;5,00;26142;2,00;11768;1,50
2013-07-30;80232;144363,00;0;1625000,00;1;20000,00;4;2.000,00;15;200,00;183;20,00;1727;5,00;17347;2,00;8256;1,50
2013-07-27;237411;408568,50;0;1550000,00;0;20000,00;5;2.000,00;43;200,00;504;20,00;4954;5,00;49050;2,00;24362;1,50
2013-07-26;128290;222313,50;0;1550000,00;1;20000,00;3;2.000,00;29;200,00;252;20,00;2636;5,00;26872;2,00;11524;1,50
2013-07-24;125372;224484,00;0;1550000,00;0;20000,00;3;2.000,00;31;200,00;289;20,00;2702;5,00;26950;2,00;12068;1,50
2013-07-23;77796;139248,00;0;1550000,00;0;20000,00;1;2.000,00;12;200,00;162;20,00;1661;5,00;16674;2,00;7596;1,50
2013-07-20;237353;407319,00;0;1475000,00;0;20000,00;8;2.000,00;36;200,00;479;20,00;4830;5,00;48756;2,00;23892;1,50
2013-07-19;131055;227281,50;0;1475000,00;0;20000,00;2;2.000,00;23;200,00;287;20,00;2755;5,00;27046;2,00;12707;1,50
2013-07-17;122892;220498,50;0;1475000,00;0;20000,00;3;2.000,00;28;200,00;244;20,00;2658;5,00;26418;2,00;11539;1,50
2013-07-16;84758;152059,50;0;1475000,00;0;20000,00;0;2.000,00;23;200,00;200;20,00;1791;5,00;18431;2,00;8767;1,50
2013-07-13;262900;453030,00;0;1400000,00;1;20000,00;10;2.000,00;63;200,00;521;20,00;5342;5,00;54332;2,00;24773;1,50
2013-07-12;140286;242593,50;0;1400000,00;0;20000,00;3;2.000,00;30;200,00;313;20,00;2943;5,00;29130;2,00;13528;1,50
2013-07-10;136312;244294,50;0;1400000,00;0;20000,00;5;2.000,00;31;200,00;278;20,00;2979;5,00;29129;2,00;13001;1,50
2013-07-09;90017;160720,50;0;1400000,00;0;20000,00;3;2.000,00;11;200,00;182;20,00;1982;5,00;19117;2,00;8960;1,50
2013-07-06;253974;436693,50;0;1325000,00;0;20000,00;4;2.000,00;68;200,00;522;20,00;5199;5,00;52500;2,00;22482;1,50
2013-07-05;147965;256551,00;0;1325000,00;0;20000,00;2;2.000,00;35;200,00;311;20,00;3027;5,00;30985;2,00;13148;1,50
2013-07-03;135089;241585,50;0;1325000,00;0;20000,00;4;2.000,00;26;200,00;293;20,00;2885;5,00;29133;2,00;13556;1,50
2013-07-02;89938;160771,50;0;1325000,00;0;20000,00;0;2.000,00;15;200,00;184;20,00;1941;5,00;18921;2,00;9269;1,50
2013-06-29;256100;439488,00;0;1250000,00;2;20000,00;8;2.000,00;52;200,00;488;20,00;5255;5,00;52580;2,00;25844;1,50
2013-06-28;152716;264396,00;0;1250000,00;0;20000,00;2;2.000,00;27;200,00;303;20,00;3145;5,00;31468;2,00;13832;1,50
2013-06-26;129519;231514,50;0;1250000,00;0;20000,00;2;2.000,00;35;200,00;281;20,00;2765;5,00;27645;2,00;13940;1,50
2013-06-25;155365;276811,50;0;1250000,00;1;20000,00;0;2.000,00;33;200,00;349;20,00;3322;5,00;33113;2,00;14912;1,50
2013-06-22;248304;426570,00;0;1175000,00;0;20000,00;6;2.000,00;56;200,00;515;20,00;5089;5,00;51370;2,00;25091;1,50
2013-06-21;209056;365200,50;0;1175000,00;0;20000,00;6;2.000,00;45;200,00;427;20,00;4370;5,00;44004;2,00;20427;1,50
2013-06-19;131436;234213,00;0;1175000,00;0;20000,00;2;2.000,00;34;200,00;302;20,00;2783;5,00;28080;2,00;12765;1,50
2013-06-18;129365;231388,50;0;1175000,00;0;20000,00;2;2.000,00;36;200,00;302;20,00;2775;5,00;27604;2,00;12081;1,50
2013-06-15;253055;433555,50;0;1100000,00;0;20000,00;3;2.000,00;46;200,00;565;20,00;5132;5,00;52318;2,00;23480;1,50
2013-06-14;193233;335844,00;0;1100000,00;0;20000,00;5;2.000,00;53;200,00;404;20,00;4021;5,00;40089;2,00;19341;1,50
2013-06-12;127253;227262,00;0;1100000,00;0;20000,00;1;2.000,00;18;200,00;263;20,00;2735;5,00;27099;2,00;13347;1,50
2013-06-11;127072;227556,00;0;1100000,00;0;20000,00;2;2.000,00;26;200,00;270;20,00;2598;5,00;27297;2,00;12302;1,50
2013-06-08;263244;451951,50;0;1025000,00;0;20000,00;7;2.000,00;40;200,00;504;20,00;5334;5,00;54512;2,00;24450;1,50
2013-06-07;211033;367516,50;0;1025000,00;1;20000,00;3;2.000,00;45;200,00;418;20,00;4514;5,00;44338;2,00;20257;1,50
2013-06-05;138324;246645,00;0;1025000,00;0;20000,00;2;2.000,00;34;200,00;276;20,00;3002;5,00;29376;2,00;14728;1,50
2013-06-04;89857;159879,00;0;1025000,00;0;20000,00;0;2.000,00;19;200,00;224;20,00;1889;5,00;19213;2,00;9229;1,50
2013-06-01;260090;445272,00;0;950000,00;0;20000,00;7;2.000,00;56;200,00;556;20,00;5149;5,00;53800;2,00;26748;1,50
2013-05-31;149386;257095,50;0;950000,00;0;20000,00;1;2.000,00;32;200,00;338;20,00;3057;5,00;30795;2,00;13503;1,50
2013-05-29;134737;240081,00;0;950000,00;0;20000,00;2;2.000,00;28;200,00;260;20,00;2921;5,00;28749;2,00;12523;1,50
2013-05-28;101250;180441,00;0;950000,00;0;20000,00;3;2.000,00;27;200,00;211;20,00;2108;5,00;21633;2,00;9626;1,50
2013-05-25;257104;440068,50;0;875000,00;0;20000,00;3;2.000,00;50;200,00;534;20,00;5348;5,00;52505;2,00;23738;1,50
2013-05-24;157275;272223,00;0;875000,00;0;20000,00;5;2.000,00;32;200,00;321;20,00;3316;5,00;32640;2,00;14945;1,50
2013-05-22;130621;232176,00;0;875000,00;0;20000,00;1;2.000,00;34;200,00;245;20,00;2842;5,00;27790;2,00;13775;1,50
2013-05-21;87039;154843,50;0;875000,00;0;20000,00;3;2.000,00;18;200,00;180;20,00;1833;5,00;18721;2,00;8649;1,50
2013-05-18;276040;473511,00;0;800000,00;0;20000,00;5;2.000,00;55;200,00;559;20,00;5762;5,00;57262;2,00;24580;1,50
2013-05-17;152317;262977,00;0;800000,00;0;20000,00;1;2.000,00;25;200,00;357;20,00;3109;5,00;31434;2,00;14445;1,50
2013-05-15;142913;254023,50;0;800000,00;1;20000,00;2;2.000,00;28;200,00;322;20,00;3012;5,00;30063;2,00;15134;1,50
2013-05-14;91835;163464,00;0;800000,00;0;20000,00;3;2.000,00;24;200,00;205;20,00;1930;5,00;19526;2,00;9384;1,50
2013-05-11;245459;420378,00;0;725000,00;0;20000,00;4;2.000,00;45;200,00;479;20,00;4953;5,00;50419;2,00;25684;1,50
2013-05-10;140831;242745,00;0;725000,00;0;20000,00;5;2.000,00;26;200,00;280;20,00;2823;5,00;29444;2,00;13254;1,50
2013-05-08;139444;247044,00;0;725000,00;0;20000,00;7;2.000,00;39;200,00;310;20,00;2987;5,00;29713;2,00;13371;1,50
2013-05-07;88628;156987,00;0;725000,00;0;20000,00;3;2.000,00;18;200,00;196;20,00;1886;5,00;18752;2,00;8624;1,50
2013-05-04;255055;435438,00;0;650000,00;0;20000,00;5;2.000,00;52;200,00;497;20,00;5154;5,00;52694;2,00;22487;1,50
2013-05-03;140338;241723,50;0;650000,00;0;20000,00;0;2.000,00;25;200,00;270;20,00;2760;5,00;28607;2,00;12168;1,50
2013-05-01;119564;211665,00;0;650000,00;0;20000,00;3;2.000,00;25;200,00;248;20,00;2497;5,00;25437;2,00;12563;1,50
2013-04-30;88076;155871,00;0;650000,00;0;20000,00;3;2.000,00;12;200,00;181;20,00;1884;5,00;18738;2,00;8383;1,50
2013-04-27;248857;425389,50;0;575000,00;0;20000,00;4;2.000,00;69;200,00;523;20,00;5177;5,00;51041;2,00;24296;1,50
2013-04-26;146770;252376,50;0;575000,00;0;20000,00;3;2.000,00;30;200,00;286;20,00;3090;5,00;29994;2,00;13686;1,50
2013-04-24;119889;212865,00;0;575000,00;0;20000,00;2;2.000,00;32;200,00;253;20,00;2497;5,00;25595;2,00;12099;1,50
2013-04-23;82749;146515,50;0;575000,00;1;20000,00;4;2.000,00;17;200,00;167;20,00;1804;5,00;17695;2,00;7446;1,50
2013-04-20;246516;420751,50;0;500000,00;0;20000,00;8;2.000,00;59;200,00;497;20,00;4964;5,00;50256;2,00;24148;1,50
2013-04-19;140374;240466,50;0;500000,00;1;20000,00;3;2.000,00;33;200,00;300;20,00;2975;5,00;28625;2,00;14077;1,50
2013-04-17;121566;215910,00;0;500000,00;0;20000,00;4;2.000,00;28;200,00;275;20,00;2580;5,00;25963;2,00;11678;1,50
2013-04-16;82755;146487,00;0;500000,00;0;20000,00;1;2.000,00;29;200,00;149;20,00;1828;5,00;17664;2,00;8072;1,50
2013-04-13;256936;438825,00;0;425000,00;0;20000,00;3;2.000,00;66;200,00;483;20,00;5204;5,00;52622;2,00;21377;1,50
2013-04-12;149094;256077,00;0;425000,00;0;20000,00;4;2.000,00;23;200,00;304;20,00;3050;5,00;30540;2,00;14186;1,50
2013-04-10;126223;224286,00;0;425000,00;1;20000,00;1;2.000,00;25;200,00;252;20,00;2621;5,00;27071;2,00;13984;1,50
2013-04-09;84614;149676,00;0;425000,00;0;20000,00;1;2.000,00;17;200,00;182;20,00;1841;5,00;18083;2,00;8142;1,50
2013-04-06;251298;429855,00;0;350000,00;1;20000,00;9;2.000,00;55;200,00;520;20,00;5235;5,00;51884;2,00;23126;1,50
2013-04-05;146205;251683,50;0;350000,00;0;20000,00;5;2.000,00;35;200,00;323;20,00;3024;5,00;30053;2,00;13630;1,50
2013-04-03;121754;216600,00;0;350000,00;0;20000,00;1;2.000,00;31;200,00;261;20,00;2662;5,00;25845;2,00;12763;1,50
2013-04-02;77206;137539,50;0;350000,00;0;20000,00;2;2.000,00;15;200,00;181;20,00;1586;5,00;16519;2,00;7881;1,50
2013-03-30;274664;470433,00;0;275000,00;0;20000,00;5;2.000,00;62;200,00;554;20,00;5638;5,00;56352;2,00;22775;1,50
2013-03-29;203506;352302,00;0;275000,00;0;20000,00;4;2.000,00;42;200,00;422;20,00;4153;5,00;42655;2,00;20026;1,50
2013-03-27;139267;248145,00;0;275000,00;0;20000,00;1;2.000,00;41;200,00;291;20,00;3035;5,00;29917;2,00;13651;1,50
2013-03-26;124921;222445,50;0;275000,00;0;20000,00;3;2.000,00;23;200,00;260;20,00;2643;5,00;26491;2,00;12566;1,50
2013-03-23;264399;453723,00;0;200000,00;0;20000,00;6;2.000,00;50;200,00;525;20,00;5490;5,00;54687;2,00;25885;1,50
2013-03-22;229669;401569,50;0;200000,00;0;20000,00;4;2.000,00;49;200,00;485;20,00;4836;5,00;47799;2,00;21647;1,50
2013-03-20;129600;231304,50;0;200000,00;2;20000,00;1;2.000,00;33;200,00;266;20,00;2782;5,00;27789;2,00;12171;1,50
2013-03-19;84940;152103,00;0;200000,00;0;20000,00;1;2.000,00;18;200,00;189;20,00;1845;5,00;18169;2,00;8259;1,50
2013-03-16;259815;451063,50;1;1700000,00;0;20000,00;7;2.000,00;53;200,00;533;20,00;5507;5,00;54154;2,00;25400;1,50
2013-03-15;144049;255667,50;0;1700000,00;0;20000,00;0;2.000,00;35;200,00;280;20,00;3166;5,00;30801;2,00;12988;1,50
2013-03-13;124632;229053,00;0;1700000,00;0;20000,00;7;2.000,00;43;200,00;295;20,00;2655;5,00;27409;2,00;11206;1,50
2013-03-12;78123;148677,00;0;1700000,00;0;20000,00;0;2.000,00;26;200,00;156;20,00;1874;5,00;17939;2,00;7780;1,50
2013-03-09;254207;440047,50;0;1625000,00;0;20000,00;5;2.000,00;58;200,00;542;20,00;5313;5,00;52945;2,00;26427;1,50
2013-03-08;151010;265639,50;0;1625000,00;0;20000,00;3;2.000,00;32;200,00;262;20,00;3205;5,00;31889;2,00;14862;1,50
2013-03-06;127128;230332,50;0;1625000,00;0;20000,00;4;2.000,00;19;200,00;236;20,00;2732;5,00;27741;2,00;12628;1,50
2013-03-05;87716;160012,50;0;1625000,00;0;20000,00;2;2.000,00;19;200,00;187;20,00;1921;5,00;19305;2,00;8324;1,50
2013-03-02;255257;440571,00;0;1550000,00;0;20000,00;4;2.000,00;51;200,00;549;20,00;5326;5,00;52855;2,00;25218;1,50
2013-03-01;147945;259002,00;0;1550000,00;0;20000,00;4;2.000,00;33;200,00;314;20,00;3042;5,00;31127;2,00;13252;1,50
2013-02-27;126665;228711,00;0;1550000,00;0;20000,00;3;2.000,00;24;200,00;312;20,00;2742;5,00;27505;2,00;12660;1,50
2013-02-26;83669;152586,00;0;1550000,00;0;20000,00;1;2.000,00;20;200,00;161;20,00;1903;5,00;18282;2,00;9342;1,50
2013-02-23;251757;434356,50;0;1475000,00;0;20000,00;8;2.000,00;52;200,00;493;20,00;5224;5,00;52228;2,00;23242;1,50
2013-02-22;139545;243861,00;0;1475000,00;0;20000,00;1;2.000,00;20;200,00;308;20,00;2905;5,00;28661;2,00;14051;1,50
2013-02-20;124199;223557,00;0;1475000,00;0;20000,00;3;2.000,00;36;200,00;256;20,00;2688;5,00;26774;2,00;13163;1,50
2013-02-19;90666;164350,50;0;1475000,00;0;20000,00;1;2.000,00;17;200,00;190;20,00;1976;5,00;19767;2,00;9023;1,50
2013-02-16;254771;439131,00;0;1400000,00;1;20000,00;6;2.000,00;42;200,00;546;20,00;5240;5,00;52940;2,00;26223;1,50
2013-02-15;145744;253756,50;0;1400000,00;1;20000,00;2;2.000,00;26;200,00;306;20,00;3080;5,00;30573;2,00;15845;1,50
2013-02-13;127203;229386,00;0;1400000,00;0;20000,00;1;2.000,00;32;200,00;292;20,00;2688;5,00;27305;2,00;12834;1,50
2013-02-12;86484;156447,00;0;1400000,00;0;20000,00;1;2.000,00;16;200,00;204;20,00;1837;5,00;18579;2,00;7883;1,50
2013-02-09;262461;452095,50;0;1325000,00;0;20000,00;7;2.000,00;54;200,00;520;20,00;5507;5,00;53795;2,00;23621;1,50
2013-02-08;144811;252508,50;0;1325000,00;0;20000,00;2;2.000,00;43;200,00;283;20,00;3040;5,00;30257;2,00;15595;1,50
2013-02-06;128653;232219,50;0;1325000,00;0;20000,00;7;2.000,00;22;200,00;301;20,00;2847;5,00;27665;2,00;11250;1,50
2013-02-05;84093;152514,00;0;1325000,00;0;20000,00;3;2.000,00;16;200,00;172;20,00;1819;5,00;18488;2,00;8392;1,50
2013-02-02;258457;444870,00;0;1250000,00;0;20000,00;5;2.000,00;49;200,00;565;20,00;5456;5,00;53523;2,00;26163;1,50
2013-02-01;141152;245029,50;0;1250000,00;0;20000,00;6;2.000,00;18;200,00;308;20,00;2970;5,00;29262;2,00;15144;1,50
2013-01-30;125006;225388,50;0;1250000,00;0;20000,00;3;2.000,00;30;200,00;265;20,00;2747;5,00;26850;2,00;10954;1,50
2013-01-29;78572;143209,50;0;1250000,00;0;20000,00;0;2.000,00;23;200,00;173;20,00;1702;5,00;17452;2,00;8193;1,50
2013-01-26;250860;430719,00;0;1175000,00;0;20000,00;0;2.000,00;39;200,00;514;20,00;5162;5,00;51987;2,00;22130;1,50
2013-01-25;141614;245448,00;0;1175000,00;0;20000,00;2;2.000,00;29;200,00;280;20,00;2915;5,00;29474;2,00;14051;1,50
